sample_id	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Gracilibacteria	Candidatus Korarchaeota	Candidatus Micrarchaeota	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
ST00062	787	67922	130	184	3506056	14	41	15	10	0	0	2	115	136	658	1121	101	8	155	2617	97	1947	26	45	12814	123	1189003	617	232	123	120	322	300	3207	142065	1537	954	744	35	98	285	275977	32
ST00063	223	18058	55	28	3395001	4	11	2	3	3	1	1	46	72	239	404	32	16	106	1059	57	444	19	31	1336	36	1056409	476	48	47	33	65	104	913	50436	792	208	460	28	35	191	3661	8
ST00064	175	16634	61	36	10582783	47	16	7	5	0	0	0	27	156	340	277	14	4	49	1147	35	360	2	42	915	39	1159988	580	39	46	35	50	57	1016	369428	765	176	290	21	10	168	2719	6
ST00065	867	69033	172	195	3657870	40	27	11	25	0	1	1	204	166	772	1122	95	49	201	3403	131	2029	24	49	4250	160	1348473	806	172	118	179	276	196	3914	171078	1962	704	1035	96	97	460	1782242	52
ST00067	295	50132	69	97	3659609	11	20	13	18	0	1	0	83	82	447	597	46	8	81	2111	109	920	14	57	1224	48	1258423	430	129	80	81	116	143	1574	208365	1282	299	572	55	45	440	56916	22
ST00068	553	36190	74	155	6021573	25	50	11	6	0	5	0	92	107	607	899	42	10	251	2655	192	1088	8	46	3636	52	678781	920	160	365	93	175	274	2524	213101	1394	374	522	119	50	214	5365	29
ST00069	535	50312	131	123	4355615	29	24	15	14	7	0	0	129	116	598	927	43	19	164	1943	99	1251	20	57	4014	89	1038960	666	186	73	99	718	209	2607	293984	1364	1901	857	98	77	320	14428	12
ST00070	1415	105242	218	234	2801663	39	18	17	16	1	1	0	369	252	941	2070	390	17	216	3816	227	4589	22	129	67647	255	738127	960	454	162	176	2336	502	6854	254868	2388	8512	1427	56	220	373	1922509	42
ST00075	854	49809	159	78	3121150	15	14	12	4	1	0	0	52	206	520	1200	335	14	114	2852	126	2550	5	106	2142	227	1087765	235	173	120	100	228	414	3690	278370	1266	484	224	18	195	98	1867052	1
ST00076	766	64631	151	131	797196	53	34	13	7	15	5	1	160	199	624	1191	70	4	170	3394	161	1723	37	88	228065	150	1281263	1283	175	205	145	220	167	3083	207142	2145	736	2037	144	85	435	2396	22
ST00077	420	125499	115	48	1894089	14	33	12	7	8	0	0	112	102	390	648	31	39	147	4190	131	787	20	41	1722	55	1588126	3638	129	157	59	77	118	1708	71385	1425	410	772	53	131	264	458456	26
ST00078	399	43736	137	132	1925425	32	25	15	9	8	1	0	39	100	288	692	76	3	234	2470	98	1131	13	34	2134	30	3017506	808	94	138	103	109	109	2048	273149	1234	571	679	46	80	274	7195	23
ST00081	289	24075	33	23	8320180	11	13	5	2	0	0	0	57	41	247	328	15	2	33	1178	32	523	7	25	996	41	533289	231	69	64	29	60	62	1111	58690	736	275	326	22	27	106	30217	2
ST00082	1896	195982	282	335	1600670	91	70	26	33	1	0	0	294	136	1174	3246	172	54	408	4583	247	4093	85	134	42753	191	1809248	1339	442	203	369	582	524	6674	742488	3680	3447	1200	161	195	623	462660	39
ST00083	646	97544	177	84	3857795	14	44	8	8	6	0	0	245	95	597	926	59	37	153	5780	145	1158	37	56	2439	84	2059552	1427	187	163	92	154	183	2615	100026	1824	604	932	87	75	350	3090280	22
ST00084	581	56173	60	115	4996066	30	15	5	5	0	1	0	107	64	537	683	67	6	157	2411	89	1151	32	34	1775	88	988171	460	167	71	105	135	138	2423	146164	1065	495	425	40	47	305	123542	11
ST00085	363	30883	44	43	8281785	27	22	10	10	0	0	0	79	68	367	425	31	7	62	1598	52	617	3	34	1123	39	1006945	353	85	50	42	73	83	1289	59258	903	361	396	38	44	121	43495	14
ST00086	799	58662	174	144	1377791	42	31	8	16	7	2	0	188	136	679	1154	58	23	149	3069	160	1598	58	94	49055	139	1367575	1250	185	185	143	261	163	2890	224479	1952	788	1547	138	65	419	3449	24
ST00088	870	126184	184	309	8558187	31	66	18	22	3	1	0	140	287	880	1599	76	9	251	3375	191	2241	44	73	3701	135	1463558	970	282	91	211	351	348	4250	331690	2850	1315	918	147	95	492	198975	20
ST00091	46	9089	14	7	739359	6	2	0	3	3	0	0	30	13	70	123	5	3	20	341	13	152	1	0	367	11	225839	132	20	12	15	18	22	338	17806	215	64	93	9	13	42	2737	1
ST00092	510	82511	161	137	9554841	64	63	13	32	8	1	0	510	198	931	1090	80	77	283	3464	206	1179	31	56	2266	165	3225159	5513	129	184	225	139	180	2916	508375	1932	378	1173	70	76	408	6893	12
ST00093	174	17362	52	34	2511537	5	8	7	9	2	1	2	66	31	178	243	14	3	122	921	59	424	4	26	596	29	441591	312	25	26	25	42	64	707	48067	534	1804	669	30	44	161	1185436	4
ST00094	75	8240	5	28	604125	4	5	0	1	0	0	0	12	15	95	113	6	12	25	342	35	194	2	8	8212	19	120819	122	40	9	16	24	22	400	18152	250	238	118	10	5	22	6028	0
ST00095	647	83309	149	124	4875835	18	26	4	17	3	0	0	165	138	612	898	72	10	182	2624	126	1555	42	49	2638	116	1044769	684	264	89	99	174	221	2965	196490	1308	691	653	46	60	361	210717	22
ST00098	766	44366	67	186	8426545	46	54	15	17	1	7	0	116	123	776	882	62	20	282	3687	286	1506	3	47	5101	64	1113499	855	139	433	149	1992	339	3386	187260	1834	556	690	127	43	305	5013	33
ST00099	409	71935	88	76	7572778	14	20	1	4	2	0	0	77	52	383	395	21	25	94	1394	66	583	12	30	1286	62	1355405	492	73	184	34	93	76	1275	61698	873	346	529	47	22	203	3461	10
ST00100	622	55756	101	113	3331096	27	21	28	9	10	1	1	167	125	565	874	68	14	166	2418	105	1343	21	54	4034	77	945027	673	156	116	161	214	234	2481	114749	1517	663	1243	38	60	306	59944	18
ST00101	157	9359	68	24	5624521	30	10	11	1	11	0	0	49	75	172	232	25	0	71	811	29	185	2	36	809	43	375209	173	65	40	16	23	42	772	111456	542	120	222	15	16	52	2475054	2
ST00103	383	65040	116	83	3030956	30	25	13	5	3	1	0	144	109	641	758	61	38	104	1963	83	998	27	80	2038	76	1522560	810	111	103	91	123	169	2150	87063	1654	426	848	77	78	280	4244466	17
ST00104	1943	186057	224	363	4459889	68	61	27	16	3	1	0	385	300	1314	2937	503	11	298	5749	285	6489	29	144	201745	342	1125677	1183	587	194	285	1045	694	9686	427137	4008	38844	900	90	277	515	2162501	13
ST00105	337	42582	106	71	6125890	39	24	29	4	10	0	0	47	92	254	543	35	15	115	1992	57	628	9	52	1617	95	1941076	459	68	44	45	92	128	1557	1588686	1030	408	734	59	47	187	988475	17
ST00109	443	68582	140	105	2445325	23	33	5	22	3	1	0	182	119	451	1130	23	3	204	2099	174	1253	23	43	2481	123	1666807	746	99	109	165	160	179	2220	135383	1930	757	947	69	103	311	7542	39
ST00111	249	37878	69	24	1051266	14	33	4	3	5	0	0	258	60	253	597	15	11	249	1688	60	461	17	38	2931	34	954301	446	51	974	57	59	99	1098	505020	896	238	819	30	42	145	7803	4
ST00112	404	30913	103	85	3591192	27	11	7	10	4	0	0	89	77	501	562	42	48	115	1917	77	846	4	35	1528	142	532384	522	139	142	127	82	138	2061	100635	1346	514	456	46	29	193	6819	13
ST00115	258	16565	104	74	5990079	20	8	0	11	1	0	0	56	110	336	521	28	17	83	1326	152	519	17	23	2051	64	927669	576	41	58	20	69	113	1192	121867	1118	181	534	52	33	373	4798	13
ST00116	2433	233278	401	537	3473624	142	85	74	83	18	0	0	354	237	1924	4163	207	69	514	6528	430	5783	111	256	138540	329	2106186	1510	621	240	604	782	783	10041	460644	4911	3918	3864	241	246	745	1876085	58
ST00122	194	12126	36	23	537269	8	12	5	11	0	0	0	46	32	115	212	14	5	28	790	42	318	15	27	4555	24	247517	291	38	20	21	100	69	658	27432	438	167	1043	16	18	103	21034	1
ST00123	871	84851	226	120	2323009	50	96	32	34	13	13	0	176	213	1036	1142	92	20	184	3952	215	1331	36	68	49506	135	1585692	1049	180	158	138	441	242	3934	316220	2196	828	1108	122	119	535	6303	10
ST00124	157	8137	22	30	6293121	6	11	0	1	1	0	0	37	13	133	82	12	1	45	468	14	132	0	2	320	11	357314	114	8	84	9	9	21	429	23290	307	88	108	15	5	69	629	3
ST00127	497	31949	83	106	9755246	18	25	16	9	4	0	0	128	120	850	777	94	0	110	1955	68	1103	4	46	2296	87	620519	273	172	97	109	179	228	2742	363680	1279	563	414	63	80	279	4076	9
ST00129	261	95044	63	38	6543443	1	13	22	1	1	0	1	54	54	218	421	42	0	50	1367	83	427	6	45	1240	24	2570450	425	41	11	57	37	106	1407	2716670	712	378	300	15	98	70	1274	7
ST00131	937	81232	209	108	692906	25	99	21	10	5	1	0	219	178	1161	1207	143	15	126	2680	232	1839	50	34	6049	111	633167	908	322	166	238	8432	261	4578	426521	2021	3712	1073	170	82	652	5697	23
ST00132	223	34347	50	44	6988919	28	17	4	6	1	0	0	42	44	334	389	33	12	127	1203	61	603	5	11	1064	72	753423	353	90	19	24	85	106	1409	108209	768	545	349	22	36	156	9336	1
ST00133	322	57292	56	73	5076443	30	25	14	3	0	0	0	62	84	419	493	49	15	88	1720	50	916	6	48	1351	52	1084430	284	114	51	86	129	129	1946	216461	993	712	379	18	48	191	93936	16
ST00135	154	19767	31	34	3238610	29	9	1	7	0	0	0	50	38	289	236	20	1	68	1005	49	310	25	25	756	42	417451	199	37	24	34	50	66	946	89345	503	87	300	48	15	193	15433	9
ST00136	738	72104	174	220	2589842	27	42	17	14	3	0	0	172	177	685	1149	121	11	166	2734	98	1853	27	53	14309	102	905487	696	173	121	173	883	306	3337	135565	1708	657	1997	84	57	369	180553	32
ST00138	1368	289052	140	240	2818371	42	46	51	8	2	2	0	118	111	1242	1729	89	13	245	3692	104	2754	30	84	6561	102	1755266	577	465	302	307	421	348	5136	215434	2077	1314	1224	104	82	274	210855	30
ST00139	720	58505	88	110	4799910	67	25	17	6	2	0	0	310	248	627	1090	71	67	187	3949	163	1581	8	101	2374	82	2110470	910	135	92	138	235	276	3760	160354	1863	791	751	130	127	218	183617	97
ST00141	424	43353	110	69	9995628	29	39	10	13	3	0	0	79	112	471	644	41	20	192	2130	89	985	28	43	1719	87	1269767	603	88	57	79	113	120	2085	68324	1460	564	768	121	55	240	544654	13
ST00142	325	36049	47	81	7300526	18	12	7	17	0	0	0	85	40	451	574	61	26	113	1380	73	877	6	35	1741	62	701931	304	117	80	70	89	87	1729	622152	871	346	288	50	30	123	2186	8
ST00143	638	41836	129	83	2520571	45	18	23	9	3	1	0	60	136	514	705	40	16	126	2288	128	1147	41	73	33143	85	679995	745	142	84	128	174	142	2675	92561	1451	395	992	106	61	274	49436	16
ST00146	865	128285	185	167	2464569	48	59	19	28	9	13	1	134	165	823	1060	54	17	168	3219	217	1392	41	53	82521	141	892192	824	226	162	148	285	234	3457	388085	1987	873	1316	84	82	403	4466	22
ST00147	438	32568	73	94	3669133	32	12	19	7	2	0	0	72	62	385	599	39	5	102	1447	70	874	12	18	50045	68	654130	414	120	57	84	99	162	1822	913700	950	1831	542	32	58	214	175778	7
ST00150	339	28442	85	67	3239491	18	26	9	15	0	0	0	58	56	344	445	29	11	233	1401	98	711	7	30	1232	49	1159088	369	67	35	48	70	114	1394	124381	919	3084	825	56	65	165	1651748	11
ST00151	432	53160	67	153	4931680	16	58	5	12	6	1	1	165	45	313	602	46	14	82	2242	115	1004	8	49	1490	75	1094863	467	74	109	75	69	127	1839	92299	1203	303	1187	126	41	233	4987	21
ST00152	713	24172	64	253	7156552	29	9	5	24	2	0	0	24	38	418	399	157	18	138	2372	197	1260	5	67	1465	89	1199431	442	223	375	196	194	261	2885	387811	1294	416	495	117	39	278	4114	29
ST00158	418	37184	29	139	8091600	16	7	31	15	1	0	1	72	117	537	525	52	11	187	2133	72	1225	6	52	1903	87	674089	257	119	82	215	319	204	3023	163829	1019	410	261	38	36	239	198382	19
ST00159	100	36413	80	19	1157094	21	5	2	4	9	1	0	47	35	170	146	18	0	45	761	41	248	21	30	591	13	450957	44740	33	45	35	39	44	560	6650390	567	165	437	33	30	120	9251602	5
ST00160	1179	130644	183	313	5892844	55	57	27	20	20	0	1	133	137	986	1597	140	12	430	4237	181	3749	16	99	198349	110	1769103	657	546	119	191	233	400	6488	167071	2548	6784	894	72	87	413	1967557	39
ST00161	491	36864	180	67	2829026	37	50	14	9	2	0	2	97	177	627	782	59	10	142	1850	69	997	14	49	3084	79	649502	729	116	73	92	951	188	2480	126740	1252	504	794	56	46	311	8457	19
ST00162	741	54299	209	140	3740664	96	23	19	15	3	0	0	92	110	648	1291	44	17	192	3136	213	1638	22	168	11849	109	1135475	593	144	87	195	167	230	3442	127559	2124	22551	806	78	111	314	32653	37
ST00163	492	46756	94	103	5880465	60	23	24	15	10	0	1	177	138	643	836	78	40	191	2623	110	1267	12	49	2040	76	1723427	582	118	117	73	179	200	2565	642101	1673	561	637	90	124	247	1417280	21
ST00165	68	70768	57	21	8279570	5	5	1	0	1	0	0	18	13	191	102	9	0	65	868	42	140	4	4	424	3	1690375	360	8	1	14	19	31	447	669029	323	85	138	5	7	45	1555	3
ST00166	885	75238	130	164	2132189	24	47	36	44	17	1	0	81	80	773	1090	64	19	209	2707	190	1438	35	46	2734	71	1571655	602	282	121	198	162	202	3537	105787	1767	789	970	92	49	262	38998	36
ST00167	53	11787	41	13	522267	8	3	2	7	3	0	0	36	27	128	205	11	8	48	539	73	119	2	27	679	17	382675	247	12	83	9	13	40	368	12339299	344	109	256	5	19	110	14867	1
ST00172	267	32548	37	33	4156640	24	5	3	0	2	0	0	51	60	338	469	64	7	64	1231	33	643	4	9	1371	41	354635	313	89	40	19	75	83	1519	232849	815	171	349	34	38	109	2567	5
ST00173	220	9161	44	47	6844908	21	11	6	1	2	0	0	23	35	162	135	32	1	47	769	40	289	0	11	658	100	261323	138	49	80	56	27	41	856	65423	401	225	265	23	21	101	10226	3
ST00176	408	4432739	182	46	5188079	10	24	18	5	7	0	1	255	163	635	1041	32	0	194	4460	287	1157	4	143	2500	85	4730261	829	90	117	131	93	226	3460	1518581	1982	643	1190	34	176	375	1853	29
ST00178	271	27042	65	54	7026284	19	25	3	3	1	0	0	58	64	248	378	49	5	100	1472	61	600	4	28	942	59	2398798	401	74	58	36	76	91	1245	66438	916	157	346	35	42	179	23527	7
ST00179	224	17037	27	19	11892002	13	9	6	1	0	0	0	50	67	172	301	8	1	24	1338	46	337	2	36	677	18	619117	508	47	232	34	32	38	942	261677	400	217	804	11	17	108	1966	10
ST00180	574	51066	138	138	8290405	34	35	19	16	0	3	0	156	130	670	960	46	4	143	2324	131	1264	15	58	2742	97	1039062	557	159	95	122	191	205	2569	355982	1617	1167	685	67	65	288	6434	31
ST00182	212	20930	90	65	3344070	20	24	3	18	4	0	1	78	124	366	468	17	22	93	1533	118	576	56	41	1071	52	1774273	630	84	58	64	53	86	1218	89148	1026	2071	596	38	42	214	2523	12
ST00183	265	22822	126	95	5909450	29	12	9	7	3	0	0	62	115	490	506	37	43	141	1622	95	581	62	32	1352	78	701081	305	57	108	96	69	106	1453	68533	964	204	438	24	47	148	162735	10
ST00184	215	16344	102	67	10057004	20	3	3	12	1	1	0	45	76	360	437	14	43	102	1355	76	412	1	36	906	47	852515	330	37	156	96	35	68	1283	104935	685	263	300	28	33	156	1708	2
ST00185	142	16086	47	20	4593174	41	10	8	3	4	0	0	47	65	221	255	28	6	113	3101	53	289	12	30	771	28	1065908	343	46	60	25	64	88	853	43603	593	139	291	62	43	95	2582619	4
ST00186	360	17135	141	85	6484095	9	11	8	18	3	0	0	75	68	596	399	34	6	63	1525	78	510	14	40	1546	118	794115	395	88	66	56	66	76	1636	145776	934	305	379	40	24	144	38943	15
ST00190	1089	55594	341	206	2084404	58	70	18	48	4	29	1	163	249	1222	1124	49	82	218	4559	343	1627	27	166	7149	222	618767	1050	208	143	202	191	230	4864	356542	2979	16500	1235	116	92	616	246966	27
ST00192	624	71909	111	124	7957879	51	38	7	4	4	1	0	57	140	519	679	73	13	60	1895	81	1378	10	67	3563	89	909721	412	228	121	54	210	211	2771	182784	1075	394	429	44	94	210	300801	10
ST00193	492	76101	69	106	3807326	26	23	3	21	13	1	1	187	72	296	544	60	20	88	2114	109	909	21	57	1610	77	1671947	570	82	139	42	96	113	1634	85813	1309	420	1250	94	53	335	39158	16
ST00194	394	30014	56	144	5271467	36	10	4	17	3	1	0	59	45	652	476	69	8	136	1964	128	914	8	49	1368	62	1934663	434	139	142	120	108	180	2105	2889799	1255	286	525	96	32	248	188750	18
ST00201	697	56521	91	101	5819161	20	33	5	7	1	0	0	100	105	561	1012	102	11	170	2277	78	1462	13	28	16489	94	1308724	451	260	94	191	233	239	2984	173649	1434	545	498	95	39	245	129815	27
ST00202	598	53209	82	223	2749502	70	14	18	5	0	0	0	99	51	686	991	63	16	75	1793	60	1659	10	20	14350	64	627374	251	420	40	146	6388	225	3826	873318	886	445	467	33	53	224	330820	7
ST00203	1400	101781	212	257	1572241	29	127	38	26	0	2	0	172	152	1255	1877	77	15	257	3186	238	2553	26	110	9268	267	664305	429	385	174	220	5092	415	5788	166591	2413	1277	789	55	95	459	2926492	27
ST00204	361	26639	80	45	907135	12	12	13	11	11	0	0	36	67	289	513	16	3	100	1455	81	783	36	54	1237	56	515856	862	95	32	66	411	121	1636	49004	933	413	1256	35	45	245	69326	7
ST00205	227	14758	25	65	8383986	20	12	5	2	4	0	0	45	26	192	233	10	16	56	1295	41	449	2	18	716	39	686424	196	55	12	45	31	97	1111	42299	564	207	240	48	4	271	2033	9
ST00206	500	36319	113	112	3730983	50	28	9	13	1	0	0	107	160	578	759	63	11	109	2994	119	1309	9	101	1891	117	541324	662	166	164	108	226	190	3261	151312	1573	3062	612	84	35	289	155387	45
ST00207	64	9586	23	11	1859268	2	0	2	0	0	0	0	26	16	63	97	8	0	50	410	14	169	1	0	422	13	564709	137	12	9	3	17	23	237	11550916	215	78	95	11	10	26	26029	4
ST00208	265	22260	21	102	3489335	15	11	3	3	4	0	0	26	41	367	800	49	3	138	1610	14	876	9	9	1284	41	313624	312	130	59	77	181	125	1597	291204	641	197	364	31	2	66	9700	6
ST00209	1059	111493	105	247	5654278	50	54	63	10	0	0	0	92	136	988	1078	80	16	254	3379	205	1895	33	85	3063	246	4937208	1012	379	248	201	194	334	4272	269234	2169	546	934	193	115	346	40653	85
ST00210	361	96801	86	109	6740519	27	21	5	2	6	2	0	131	152	347	588	28	33	99	2229	90	788	177	88	1313	103	1735936	930	67	92	108	49	63	1640	143856	946	409	446	28	64	252	3604	6
ST00211	118	39118	24	22	4471593	7	16	17	4	2	0	2	25	70	197	174	6	3	65	759	17	275	5	9	609	17	628809	257	21	61	16	19	67	618	28529	462	199	312	29	22	90	1121663	8
ST00212	243	22271	51	62	4005983	23	11	12	9	0	0	0	33	61	298	419	36	7	83	1035	52	604	15	22	8115	39	430163	390	92	67	71	79	92	1240	1768679	670	992	346	18	36	178	44241	7
ST00213	941	50632	229	209	3177824	77	19	11	74	0	0	4	135	242	1178	1349	88	18	264	4730	310	1466	15	78	5419	111	760842	660	252	131	200	184	287	4728	352886	2773	602	685	53	121	399	47443	25
ST00214	603	31323	68	257	4920268	65	23	9	10	0	0	0	48	77	798	520	37	12	207	2849	143	969	10	22	1985	91	765086	383	176	120	138	149	167	3437	129055	1140	421	514	70	39	247	1838	19
ST00216	356	22388	58	126	5142327	53	31	5	2	2	4	4	66	76	592	524	53	5	113	1790	62	682	5	18	13819	44	623764	528	121	115	104	115	123	1744	643323	1061	254	522	18	35	262	1493548	10
ST00217	398	35438	144	56	2573535	20	25	8	4	4	0	0	88	140	352	643	43	36	157	1823	78	862	28	47	7194	72	1120690	1075	109	98	71	80	124	1580	168726	1291	452	1504	38	68	364	82203	9
ST00218	559	36260	98	93	6431801	22	22	15	11	3	0	5	64	101	402	627	65	11	137	1838	77	1211	11	25	1796	61	854673	486	98	74	138	235	142	2069	78157	1327	604	929	116	44	227	1321952	23
ST00219	464	29838	207	51	2975598	49	40	0	19	26	0	0	104	166	698	463	26	9	90	2503	124	1091	25	70	10649	119	871969	932	86	249	115	130	126	2434	245452	1404	1981	1038	115	43	242	18301	16
ST00220	336	29611	66	106	5872680	38	12	18	0	1	0	0	67	55	292	542	42	8	168	1600	79	899	5	41	4844	45	710012	252	66	113	100	113	129	2182	92772	1167	330	327	49	33	195	82410	7
ST00221	389	44036	62	49	615760	17	7	6	3	1	0	0	37	59	295	553	4	4	129	1886	81	586	11	16	1244	71	1225303	334	104	128	46	70	68	1209	12231765	728	233	351	31	28	198	2951	35
ST00222	51	15541	5	9	692422	3	4	0	0	0	0	0	10	9	74	92	13	0	8	179	3	137	0	3	204	3	242831	565	23	5	11	14	21	245	175128	107	100	25	2	5	14	291979	2
ST00223	195	20198	33	62	5536745	14	9	6	3	11	0	0	81	164	274	359	29	6	77	2508	127	442	5	65	1041	70	743129	720	38	38	105	45	125	1245	50199	1042	365	485	33	38	330	1672	38
ST00226	837	73222	106	146	2654397	80	19	41	26	4	0	0	100	188	734	1117	73	21	194	3186	181	1812	30	92	54000	136	1821292	812	220	112	170	261	238	3818	111230	2033	561	989	103	110	363	61904	47
ST00227	501	57233	94	169	4141376	43	23	4	6	5	0	0	120	116	445	711	79	48	134	1911	73	1132	13	34	2004	90	1766300	591	128	79	90	75	121	2129	107075	1388	731	641	54	66	253	2459	15
ST00228	513	67501	87	108	9274737	32	20	6	8	1	2	0	83	85	609	657	43	22	221	2178	188	1280	6	48	4646	95	1537807	495	154	73	70	125	202	2553	311312	1428	2948	619	42	53	262	171471	8
ST00231	721	44375	128	87	1483980	18	24	43	4	3	0	0	86	98	693	882	45	4	130	2192	68	1424	13	32	10548	87	1040907	591	132	65	151	586	268	2856	239809	1627	564	1050	59	47	287	34367	31
ST00232	433	44536	42	66	4763223	40	10	2	2	3	0	0	99	68	422	784	92	29	93	1720	55	1102	13	29	1750	54	801867	469	148	76	61	130	135	2325	598585	1018	347	455	56	37	192	3771	8
ST00234	922	109906	225	186	2088772	72	50	17	15	3	1	2	127	228	840	1577	120	59	306	4163	201	3011	17	96	46937	125	1009326	825	270	242	184	334	271	5935	432044	2336	83037	1016	55	138	317	380948	46
ST00238	713	78415	88	141	2754295	35	25	3	10	1	0	0	59	126	503	1035	69	9	112	2655	115	1947	36	91	2087	131	917964	646	230	100	133	326	260	3968	271458	1636	4942	550	52	90	277	205880	35
ST00239	322	38954	35	64	6716582	12	9	13	1	5	0	0	34	42	221	263	42	7	72	1004	50	471	2	9	878	53	1088507	253	74	73	76	54	85	1127	58258	603	322	288	35	27	119	3116	3
ST00241	370	30591	191	154	7615249	75	10	2	44	0	0	0	84	225	769	765	33	64	170	2469	210	779	14	46	1491	98	1056393	522	117	103	204	66	126	2236	262956	1391	811	700	77	63	382	1851	18
ST00242	480	45597	215	80	992969	15	29	10	14	2	19	0	115	170	536	671	40	27	157	2639	220	975	19	57	20565	83	464468	1002	93	86	100	154	164	2213	459458	1716	9102	1095	88	57	346	351683	8
ST00243	213	19885	77	58	7352228	30	15	10	2	0	0	0	27	65	367	335	19	3	60	1049	17	518	4	7	871	47	604730	189	65	64	23	95	74	1420	247279	630	310	196	64	22	175	10544	28
ST00245	272	23118	70	62	4256192	16	9	11	13	0	0	0	68	51	405	426	27	6	84	1138	75	506	11	57	1311	44	648774	309	73	47	46	78	85	1254	162271	698	660	384	37	70	160	31895	16
ST00247	260	14074	49	12	11308119	22	9	15	0	0	0	0	17	60	170	319	3	1	21	1167	27	201	4	58	743	20	525320	459	75	262	80	52	42	1032	59745	508	303	376	30	11	64	2022	3
ST00248	664	86798	208	117	6281417	54	17	7	13	8	0	0	127	196	814	1021	92	53	287	3079	181	1468	34	115	2431	147	2207214	950	144	197	129	160	198	3134	223246	2107	564	872	43	85	291	3038746	23
ST00251	333	52042	105	68	4478596	42	6	1	2	3	0	0	49	87	554	373	72	7	162	2005	83	533	5	35	1085	46	1318759	354	37	20	36	47	120	1697	268591	951	857	447	70	62	183	33373	16
ST00252	182	10983	49	25	3953847	41	8	6	8	0	0	0	32	59	215	178	32	2	104	6735	53	273	6	26	1020	38	693091	1131	45	181	43	37	58	901	49440	562	155	269	42	53	105	1109172	1
ST00253	1032	158261	161	153	5548994	53	54	9	16	3	2	2	204	349	830	1676	308	22	172	5452	242	2915	25	132	3255	240	2910419	1240	215	108	122	283	476	5272	248026	2711	759	903	58	226	421	1642139	57
ST00254	710	102258	220	208	4431670	93	54	21	16	2	0	1	255	195	766	1191	128	21	188	4385	225	1773	22	120	2675	149	2307724	1352	147	260	162	176	216	3664	2694430	2219	757	1561	82	176	508	99940	11
ST00255	276	13093	57	28	6754774	16	18	7	2	1	0	0	19	55	234	245	13	4	49	1257	60	434	5	69	827	32	828310	302	58	61	38	71	80	1171	88758	567	386	294	43	21	161	903014	8
ST00256	2180	510047	314	307	2706926	102	92	73	10	17	0	1	464	267	1578	3399	170	31	398	6322	428	4394	39	157	35058	256	2680683	2171	567	258	395	650	621	8355	402810	4337	2010	2711	183	214	1039	91707	128
ST00257	726	124641	146	114	5418147	16	13	25	2	2	0	0	129	104	859	805	98	10	172	2621	145	1324	8	40	2026	88	1336820	504	121	65	158	127	161	3043	258561	1469	852	546	73	61	247	212454	31
ST00258	593	40992	140	114	4237278	21	28	6	28	1	0	0	135	221	835	963	115	20	117	2829	169	1376	20	91	3580	156	973068	552	156	164	127	181	172	3370	128189	1647	541	647	87	88	420	379377	12
ST00259	354	43900	162	104	4246984	15	13	7	44	4	8	0	133	103	696	770	45	7	45	5552	92	789	18	62	2079	101	635898	1515	95	120	82	133	189	2096	156636	1658	251	575	102	108	285	11919	12
ST00260	155	37085	58	46	8786525	18	21	5	18	1	3	0	25	123	226	327	28	1	83	2340	90	531	22	56	1221	16	1887019	700	62	164	34	42	81	1110	81150	871	464	436	49	40	180	1296	17
ST00261	483	38854	117	95	3335183	33	21	5	9	0	1	0	115	133	659	736	63	18	139	2224	168	995	10	64	4932	128	839534	609	121	106	66	150	182	2229	230223	1346	593	638	88	44	280	17201	31
ST00262	547	43781	61	150	1259306	52	22	18	7	0	0	0	81	47	488	850	43	11	111	1465	59	1283	6	21	5712	51	627152	343	254	50	129	346	151	2830	3271219	806	977	585	14	42	203	474232	21
ST00263	1687	211165	235	380	551461	53	134	26	45	4	0	0	144	147	1511	2384	73	12	221	4181	201	3000	73	151	15086	356	933037	730	480	172	285	1640	490	6281	178567	3018	1533	1279	79	100	559	807984	23
ST00264	795	770234	215	185	3644232	34	37	17	8	4	2	0	131	182	587	1063	107	20	111	2825	206	1765	47	116	63005	119	1650630	926	162	201	98	1133	243	3342	219821	2120	1350	1089	88	84	452	311236	34
ST00265	297	52911	65	59	8079844	32	16	10	1	2	0	0	82	107	562	565	39	38	133	2704	78	776	103	38	1441	84	1094125	561	83	113	160	89	85	1617	189365	964	367	379	35	54	219	597188	5
ST00266	93	16179	25	19	7503079	6	1	2	4	2	0	0	17	49	128	178	18	2	68	627	15	344	0	13	508	26	505779	78	25	12	8	30	62	498	1321461	344	157	76	23	16	40	104427	7
