sample_id	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Archaeoglobi	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Lentisphaeria	Limnochordia	Methanobacteria	Methanococci	Methanomicrobia	Methanopyri	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermoprotei	Thermotogae	Tissierellia	Unclassified Acidobacteria Phylum	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Balneolaeota Phylum	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Gracilibacteria Phylum	Unclassified Candidatus Korarchaeota Phylum	Unclassified Candidatus Micrarchaeota Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Elusimicrobia Phylum	Unclassified Euryarchaeota Phylum	Unclassified Firmicutes Phylum	Unclassified Kiritimatiellaeota Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Thaumarchaeota Phylum	Unclassified Verrucomicrobia Phylum	Unclassified candidate division Zixibacteria Phylum	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
FT00313	3	0	0	1274	153	0	18	0	0	3045	22869	430	0	1	0	1	14	0	582	0	0	0	9154	0	212	64	1	4	4	134	0	0	0	58	129	0	0	96	10	4258	1	0	8	1	0	0	0	1	0	28	0	1	2	0	6	666	1	1	0	1	1	1	2	0	3	0	16	16	3	0	2	1	0	0	6	65	1	13	0	3	0	145	0	0	2	0	0	0	0	0	48	0	0	140	0	20	47	0	0	0	1	2609	1	0
FT00314	0	3	2	4203	167	0	24	0	0	3322	25339	560	0	1	0	0	44	1	1002	2	0	0	14274	0	77	97	0	0	6	34	3	0	0	22	123	2	0	155	11	11700	0	1	10	0	1	0	0	2	0	19	0	4	5	0	7	1529	1	6	0	3	2	1	6	1	0	0	47	25	4	0	4	2	0	0	1	81	1	25	0	3	0	113	0	0	0	0	0	0	1	0	65	0	0	140	0	13	269	0	0	0	1	172	0	1
FT00316	0	0	2	197	79	0	1	0	0	225	18423	49	0	1	0	1	2	1	12	0	0	0	6116	0	99	13	1	2	2	34	0	0	0	62	73	0	0	31	12	3509	1	1	4	0	0	0	0	1	0	88	1	3	0	0	3	1086	0	0	1	1	2	1	3	2	0	0	14	6	3	0	0	0	1	0	5	0	0	9	0	1	0	106	0	0	0	0	0	0	0	0	8	0	0	131	1	3	28	0	0	2	0	605	0	0
FT00317	3	4	18	9332	659	6	33	0	2	6500	169327	1029	2	0	2	0	94	9	924	3	1	0	37769	0	2243	222	3	9	43	320	1	0	0	137	574	2	3	377	42	14463	0	0	35	0	2	0	1	5	2	12	5	19	4	0	37	5701	1	4	4	1	14	11	30	7	3	0	105	61	15	1	5	1	1	1	5	97	9	45	0	29	1	609	3	3	2	0	0	0	3	0	119	3	1	714	2	54	244	0	7	3	4	16938	2	1
FT00318	0	1	6	396	159	3	10	0	1	9325	34725	425	0	0	0	0	14	0	541	1	2	2	9425	0	92	52	1	3	17	85	0	0	1	41	279	1	0	83	40	8829	1	0	11	0	0	0	0	2	2	122	12	3	0	0	8	746	0	3	1	4	5	1	7	3	1	0	19	10	12	1	2	1	0	0	12	31	3	17	0	2	1	178	0	0	0	0	0	0	1	0	38	0	0	147	0	13	78	1	0	2	0	3652	1	2
FT00319	0	0	4	1512	308	5	16	1	1	3180	49816	632	0	0	0	0	28	3	836	2	0	0	16957	0	327	97	2	1	18	197	7	1	1	45	233	1	2	115	14	4306	1	0	17	4	1	0	0	6	2	147	3	5	8	1	14	1196	4	4	2	2	2	1	3	3	1	0	50	29	2	0	0	1	1	0	4	60	4	20	0	7	0	217	1	0	0	0	0	0	4	0	79	1	1	380	2	24	88	0	0	2	0	2482	0	0
FT00321	1	4	3	531	219	4	13	0	0	3028	50957	497	0	1	2	0	35	0	450	2	0	0	14038	1	236	173	0	4	12	305	2	0	1	68	189	1	0	124	71	15142	0	1	10	0	2	1	0	1	1	20	3	6	2	0	18	1054	0	7	1	6	3	5	16	1	1	0	34	23	5	0	6	2	0	0	2	59	8	22	1	6	1	323	1	0	0	0	0	0	0	0	33	1	0	266	0	11	85	1	0	0	1	7743	1	0
FT00322	0	0	0	315	153	1	9	0	0	1828	27038	350	0	0	0	0	6	0	270	0	0	0	6390	0	84	93	1	1	7	78	0	0	0	44	122	1	0	80	18	2698	0	0	8	1	1	0	0	2	0	181	0	7	3	0	7	931	0	2	0	0	0	1	4	1	1	0	17	9	7	0	1	1	0	0	2	45	3	8	0	4	0	97	0	0	0	0	0	0	1	0	38	0	0	120	1	5	43	1	0	1	0	2988	0	1
FT00323	1	2	2	960	218	3	22	0	0	4130	44528	757	0	1	0	1	39	4	858	2	0	0	12426	0	254	89	3	2	68	103	1	0	0	44	194	1	1	285	8	6186	0	1	9	0	2	0	0	0	0	31	2	9	2	0	12	751	1	2	0	2	1	0	9	2	2	0	36	18	5	0	2	1	0	1	6	65	5	7	0	4	1	152	0	0	0	0	0	0	0	0	64	0	0	191	0	23	77	0	1	0	4	2623	0	0
FT00324	2	1	2	263	142	1	7	0	0	1403	28217	257	0	0	2	1	14	1	207	1	0	0	9662	0	116	33	0	1	6	74	1	0	0	50	115	0	0	54	15	6332	0	1	6	1	0	0	0	3	0	70	0	2	7	0	7	1041	0	1	1	2	1	1	4	1	1	0	17	12	5	0	0	0	0	0	2	28	1	18	2	1	0	149	1	0	0	0	0	0	0	0	24	0	0	174	0	13	58	0	0	0	0	1782	1	0
FT00325	1	2	8	658	328	4	20	2	2	2707	102508	607	0	2	0	0	35	4	507	5	2	0	32880	0	438	114	5	0	9	174	2	1	1	107	317	3	1	152	18	7274	1	1	10	0	2	1	0	8	1	328	1	8	1	0	22	1355	4	6	1	6	6	6	9	6	2	0	56	57	5	0	5	2	0	1	1	64	6	32	2	11	1	332	0	0	0	0	0	0	3	0	75	0	0	457	0	29	102	1	3	1	2	3621	2	1
FT00326	0	1	5	4329	315	2	14	0	0	4098	38953	681	0	0	0	0	26	2	1002	0	0	0	9748	0	208	132	1	3	10	58	0	0	1	65	160	1	1	99	11	4242	0	1	19	0	0	0	0	2	1	5	2	9	1	0	14	1969	5	5	5	1	2	0	8	3	1	0	31	24	11	0	1	0	0	1	0	58	2	34	0	2	0	157	0	0	0	0	0	0	0	0	62	0	1	191	0	17	63	0	1	0	0	1145	0	0
FT00327	0	0	7	968	304	6	24	0	1	4561	50723	769	0	1	0	1	34	1	836	2	1	1	15786	0	476	140	2	1	23	139	1	0	1	86	245	0	0	153	33	6668	1	0	13	0	1	0	0	3	1	7	1	10	7	1	9	1852	2	13	1	0	8	4	7	7	4	0	46	29	12	1	3	0	0	0	0	95	8	30	0	2	1	272	0	0	0	0	0	0	3	0	74	0	0	289	0	25	83	0	0	1	0	7494	0	0
FT00328	2	2	3	446	181	2	26	0	1	2787	26775	514	0	2	0	0	23	1	681	3	0	1	8731	0	106	117	0	4	7	106	0	0	0	71	112	1	0	95	6	5881	2	0	6	0	1	0	0	3	3	113	2	7	2	0	11	1412	1	4	2	9	2	2	5	1	3	0	33	14	12	0	1	0	0	0	4	56	4	8	0	4	0	128	0	0	0	0	0	0	2	0	41	0	0	164	1	17	48	1	1	1	0	4404	1	1
FT00330	0	4	5	432	183	0	14	5	1	2493	23519	418	0	0	0	0	27	1	464	1	0	0	8908	0	163	46	0	2	10	213	0	0	0	33	94	0	0	66	12	3334	0	2	9	0	1	0	0	16	1	83	2	8	5	0	15	614	0	2	0	2	3	1	6	1	1	0	14	10	6	0	1	0	0	0	6	35	5	19	0	4	2	113	0	0	0	0	0	0	0	0	43	0	0	142	0	8	48	0	1	1	0	2381	0	1
FT00331	0	0	2	440	196	0	22	1	0	3640	51673	566	0	0	0	0	41	2	834	0	0	0	11694	0	337	75	0	0	10	53	0	0	0	72	227	0	0	139	5	5330	0	0	10	0	3	0	0	2	0	4	0	8	5	2	12	1496	1	5	0	1	2	2	10	3	1	0	34	19	4	0	3	0	0	1	1	74	3	15	0	5	0	198	0	0	0	1	0	0	2	0	57	1	0	220	0	21	46	0	0	1	1	5106	0	0
FT00332	0	1	8	538	288	1	10	0	2	2091	65883	444	2	0	0	0	33	4	281	3	0	1	18353	0	407	149	2	2	14	290	0	1	0	197	273	0	0	136	75	14812	3	0	20	1	3	0	0	6	0	413	2	9	1	2	13	1322	3	3	2	2	9	2	16	4	0	1	50	27	8	0	2	0	0	0	1	36	6	17	0	3	2	257	1	0	1	0	0	0	2	0	39	0	0	337	0	24	96	0	1	3	0	5824	0	0
FT00333	2	0	1	662	223	1	10	0	1	2572	23007	486	0	1	0	0	19	1	523	2	1	0	7859	0	167	67	2	3	9	214	2	0	0	21	100	1	0	81	7	3630	1	1	11	0	0	0	0	1	1	191	1	6	6	0	11	317	1	3	3	2	2	2	6	4	1	0	28	22	11	0	6	0	1	0	12	50	3	16	0	5	0	122	0	0	0	0	0	0	0	0	50	0	0	145	0	22	80	0	0	1	0	2084	1	0
FT00334	0	1	5	419	188	4	18	0	0	9462	26959	562	0	0	0	0	20	7	887	1	0	0	9818	0	145	81	1	1	9	87	2	0	0	60	162	1	0	94	15	9792	0	1	9	0	0	0	0	2	0	9	0	6	5	0	17	705	2	4	3	4	3	1	7	2	1	0	30	20	2	0	3	1	0	1	2	69	3	20	0	4	2	97	0	0	1	2	0	0	1	0	44	0	0	245	0	17	83	0	0	0	0	1361	0	2
FT00335	5	26	69	9809	3188	35	67	6	7	14626	118586	2689	2	6	12	4	177	27	2172	25	12	3	300050	0	15977	504	34	509	217	1409	4	4	7	822	6831	15	4	961	259	10781	17	13	138	3	17	2	12	44	7	278	29	116	4	8	273	14851	20	12	27	41	38	41	124	35	7	1	274	302	95	12	36	20	6	4	30	214	93	328	3	268	7	749	6	3	5	0	0	0	25	0	540	14	2	7819	10	208	1194	22	1	16	1	2463	3	2
FT00337	0	0	1	1587	104	3	3	0	0	1601	22281	212	0	1	0	0	9	2	116	0	0	0	6261	0	107	53	1	1	9	95	1	0	0	40	85	0	0	68	37	2354	0	1	11	0	0	0	0	0	0	40	0	4	1	0	13	253	1	1	1	2	1	1	4	1	0	0	20	11	7	0	0	1	0	0	1	10	5	41	0	1	0	145	0	0	0	0	0	0	0	0	24	0	0	143	0	9	25	0	0	1	0	1114	0	1
FT00338	1	1	7	683	348	5	32	0	0	4466	94272	801	0	1	1	1	46	2	1261	3	0	2	35882	0	363	185	1	0	17	211	3	1	1	137	307	1	1	230	19	12995	1	2	17	0	1	1	1	5	1	86	3	17	2	0	20	1372	0	3	3	8	5	4	16	4	2	0	71	35	6	0	5	0	0	1	3	115	5	38	0	6	0	262	1	0	0	0	0	0	4	0	82	0	0	455	0	26	148	1	1	0	0	13351	3	1
FT00340	0	3	2	287	138	0	32	0	0	8430	10879	436	0	1	0	0	49	0	1253	1	0	0	4895	0	67	103	0	0	6	63	1	0	0	26	85	1	0	94	8	9278	0	1	11	0	1	0	0	1	0	13	0	4	3	0	11	438	1	8	1	2	1	0	8	0	2	0	35	12	2	0	6	2	1	0	2	93	2	46	0	4	0	48	0	0	0	0	0	0	0	0	43	0	0	113	0	12	47	0	0	1	0	436	0	1
FT00342	0	2	3	541	172	3	5	0	0	1285	29155	289	1	0	0	2	31	1	272	0	2	0	11110	0	187	37	2	0	5	59	0	0	0	43	99	1	0	84	5	5563	2	0	8	0	2	1	0	1	0	7	0	6	3	0	9	567	2	2	0	2	3	2	1	2	2	0	18	17	7	0	0	1	0	3	0	31	4	12	0	5	0	166	1	0	0	0	0	0	1	0	53	0	0	172	2	15	69	1	0	1	0	3294	0	0
FT00344	0	1	10	550	275	2	19	0	1	2660	37301	452	0	0	0	1	33	1	497	1	0	0	13242	0	250	88	2	4	15	391	0	1	0	101	232	1	0	117	18	3728	1	0	13	0	1	0	2	3	0	125	2	7	1	0	19	772	3	2	0	6	7	1	11	1	1	0	45	23	10	0	0	0	1	1	3	33	3	59	0	9	0	186	0	1	0	0	0	0	1	0	46	0	1	273	1	14	82	1	1	2	0	3672	1	3
FT00345	0	0	3	243	118	0	8	0	0	2159	25033	303	0	1	1	0	16	5	400	0	0	1	7133	0	105	146	1	0	15	69	0	0	0	31	72	0	0	65	4	4181	1	0	2	1	0	0	1	2	0	27	0	4	1	1	10	236	0	6	0	1	1	3	2	0	0	0	24	18	7	0	1	0	0	0	1	49	3	12	0	7	0	101	0	0	0	0	0	0	2	0	29	0	0	107	0	9	94	0	0	0	0	3316	0	0
FT00346	4	0	2	269	131	3	17	0	0	8301	25270	296	0	0	0	0	23	2	530	0	0	0	4507	0	71	41	1	2	7	34	0	0	0	22	68	0	0	69	23	7271	0	0	5	0	1	0	0	1	0	61	0	4	4	0	8	672	0	1	1	1	4	1	4	1	0	0	21	8	7	0	4	0	0	1	10	49	0	4	0	0	0	175	1	0	0	0	0	0	0	0	36	0	0	99	0	7	39	0	1	0	2	2600	0	0
FT00347	2	3	27	2204	1050	10	20	2	4	4556	194058	3078	2	0	3	2	87	11	511	12	4	2	112504	1	910	251	12	14	57	319	1	2	3	190	1046	1	1	421	43	5377	5	6	46	1	3	3	1	622	3	17	6	23	4	0	40	964	4	11	5	11	14	12	51	8	1	0	111	87	15	2	14	3	1	1	2	64	11	91	1	16	6	597	0	0	1	0	0	0	8	0	167	1	0	1415	3	74	312	0	9	7	1	10109	1	3
FT00348	0	0	2	1233	131	1	16	0	0	3065	23718	514	0	1	0	0	38	1	872	0	0	0	6392	0	72	38	1	1	8	77	0	0	0	26	81	0	0	76	3	1854	1	2	1	0	0	0	0	2	0	32	0	3	8	1	13	463	3	8	2	0	2	0	2	0	0	0	26	11	2	1	4	1	0	1	1	112	2	4	0	0	0	210	0	0	0	0	0	0	0	0	49	0	0	112	0	18	22	0	0	0	0	834	0	1
FT00349	1	2	8	1587	465	1	28	3	1	3975	63463	772	3	1	0	1	43	1	1031	1	0	0	20396	0	492	123	2	3	23	217	1	0	0	70	322	1	1	135	43	5081	4	1	25	0	2	0	0	2	1	251	1	9	6	0	12	2155	3	5	2	3	6	0	11	6	3	0	43	40	18	0	7	1	2	0	9	106	4	32	0	14	2	334	0	1	1	0	0	0	0	0	79	0	2	398	2	26	112	0	0	2	0	10640	1	1
FT00350	0	3	9	541	234	1	16	0	2	2508	45797	462	0	0	0	0	30	1	415	2	1	0	12777	0	195	88	1	1	14	168	1	0	0	53	153	1	0	137	95	4211	0	0	11	0	0	0	0	3	2	342	2	7	2	0	13	1114	5	7	1	4	4	2	11	2	2	0	43	19	8	0	5	0	0	1	1	52	6	39	0	5	1	281	0	0	0	0	0	0	0	0	34	0	0	242	1	22	68	0	2	2	0	1843	0	0
FT00351	1	1	7	668	316	0	36	1	0	3359	47311	607	0	1	0	0	56	0	860	1	0	1	17824	0	515	115	0	2	24	248	1	1	3	88	253	1	1	187	19	6123	1	3	9	0	2	1	1	8	2	246	0	5	3	0	19	1676	3	4	3	2	9	2	17	2	6	0	48	29	30	2	5	1	1	2	0	58	4	15	0	9	1	257	0	0	1	2	0	0	1	0	66	2	0	297	0	27	94	2	0	2	0	4615	0	1
FT00352	2	3	3	367	276	2	30	0	0	8128	88459	1305	0	1	1	0	48	1	892	4	0	0	24170	0	281	130	1	4	4	59	1	0	0	126	529	1	0	259	24	10735	0	1	9	0	10	0	0	0	1	8	2	15	2	1	19	3985	2	4	2	5	2	7	14	1	1	0	88	31	19	0	3	1	0	1	1	52	3	46	0	4	0	303	1	0	0	0	0	0	1	0	63	0	0	295	1	24	86	3	1	1	0	466	0	0
FT00354	1	1	4	554	298	3	19	2	2	2816	58656	748	0	0	1	0	30	0	745	2	1	2	17469	0	179	89	2	4	11	218	0	0	2	54	207	1	1	155	21	10978	3	1	10	2	3	0	0	10	0	70	2	9	3	0	26	1415	1	7	1	1	2	1	20	1	4	1	37	30	7	1	1	0	0	1	10	68	5	16	0	4	0	308	1	0	0	0	0	0	4	0	72	1	0	348	3	17	107	1	0	1	0	2109	0	1
FT00355	1	0	1	216	132	0	9	0	0	2781	15690	662	0	0	0	0	10	0	417	1	1	0	5571	0	64	119	3	1	10	44	0	0	0	50	76	0	0	53	15	1701	0	0	10	0	0	0	0	5	0	32	0	3	2	0	9	558	1	2	1	0	1	1	7	2	0	0	21	7	5	0	1	1	1	0	2	48	1	8	0	3	1	84	0	0	0	0	0	0	1	0	35	0	1	109	1	9	35	0	0	0	0	3217	0	0
FT00356	1	2	4	207	166	1	13	0	0	3084	27035	549	0	0	0	0	26	0	565	0	0	0	7396	0	41	59	1	0	6	39	0	0	1	29	148	0	0	108	15	7095	0	1	3	0	0	0	0	1	0	27	1	6	4	0	9	1231	1	5	1	6	1	1	1	1	0	0	30	12	2	0	3	0	1	0	0	39	3	16	0	0	0	122	0	2	0	0	0	0	1	0	68	0	1	127	1	9	47	2	0	1	1	490	0	0
FT00357	2	5	14	6571	430	6	19	1	4	2748	75781	572	1	1	2	1	38	4	676	1	0	0	24393	0	623	151	4	6	29	286	0	0	0	115	325	3	1	176	28	7273	2	3	9	1	4	0	0	9	0	143	1	13	4	0	25	2931	2	2	2	6	7	2	20	9	3	0	54	29	27	2	12	2	1	2	15	50	2	40	0	16	0	366	1	0	0	1	0	0	5	1	58	0	0	505	0	27	110	0	0	3	0	3285	2	1
FT00358	0	2	2	452	169	0	19	1	0	5308	50740	525	0	1	0	0	22	2	931	0	0	0	24844	0	86	55	3	0	4	67	2	0	0	31	119	1	0	81	15	21734	0	1	15	0	1	0	1	3	0	6	4	10	4	0	3	739	0	5	0	5	3	2	5	0	1	0	32	23	16	0	8	0	0	1	4	55	1	22	0	1	0	404	0	0	0	0	0	0	1	0	58	0	0	258	0	14	59	0	0	1	2	325	0	0
FT00362	4	6	17	5993	1144	18	19	5	5	4317	229656	1365	2	2	0	4	86	5	509	7	3	0	44432	2	1659	276	5	11	58	1564	0	3	0	209	571	0	2	373	33	4831	9	9	44	2	3	2	0	3	5	379	2	26	6	2	28	4498	13	8	10	5	27	10	53	26	4	0	122	76	128	4	14	2	2	4	12	63	15	59	0	40	0	2705	1	0	0	1	0	0	1	0	142	0	0	1241	2	87	355	4	0	7	1	47756	5	4
FT00363	0	0	2	322	138	0	15	0	0	2636	23952	375	0	1	0	0	27	0	498	2	0	0	6739	0	250	154	1	1	9	73	0	0	0	14	107	1	0	64	10	3527	3	0	6	1	1	0	0	1	1	3	0	2	3	1	6	989	0	5	1	0	2	1	4	0	2	0	26	18	1	1	0	1	1	0	0	50	3	11	0	3	0	163	0	0	0	0	0	0	1	0	28	1	0	123	0	5	34	0	0	0	0	1126	0	0
FT00364	1	0	1	190	146	1	17	0	0	3230	16002	405	0	2	0	0	24	1	1045	0	0	0	5444	0	74	117	1	0	9	39	0	0	0	36	94	1	0	86	8	2642	3	0	6	0	1	0	0	4	2	58	0	6	4	0	5	107	0	1	1	0	1	1	7	0	1	0	14	10	1	0	1	0	1	0	0	52	3	7	0	2	1	77	0	0	0	0	0	0	0	0	38	0	0	111	0	4	34	1	0	0	0	2263	1	1
FT00365	1	0	2	532	114	2	15	2	0	2923	17466	336	0	0	0	0	24	1	501	1	0	0	4492	0	70	33	2	2	3	35	1	0	0	36	51	0	3	60	3	3067	0	0	5	0	0	0	0	0	0	4	1	3	1	0	8	875	0	4	0	1	2	0	1	0	0	0	24	13	1	0	1	0	0	1	1	51	4	5	0	0	0	97	0	1	0	0	0	0	0	1	28	0	0	88	0	7	28	0	0	0	0	3619	0	0
FT00366	4	2	1	547	381	0	25	0	1	3897	21070	691	1	0	0	0	21	3	695	1	0	0	6934	0	79	60	2	2	19	83	0	0	0	32	78	0	2	88	8	3793	3	0	7	1	1	0	0	1	0	8	5	3	7	0	7	427	0	7	1	0	2	1	10	4	3	0	22	21	5	1	2	0	2	1	2	74	3	12	0	5	0	128	1	1	2	0	0	0	0	0	216	0	0	131	0	20	51	0	0	1	2	2078	1	0
FT00367	1	3	3	721	224	5	42	1	0	2805	33115	669	0	0	0	2	38	0	1280	5	1	1	7995	0	116	81	1	3	10	85	1	1	0	38	113	0	0	106	8	4752	0	1	5	0	1	0	0	0	0	26	0	6	1	2	9	1400	1	1	0	1	2	2	9	2	2	0	37	17	2	0	7	0	1	0	0	75	1	14	0	3	0	142	0	0	0	0	0	0	3	0	51	0	0	130	0	12	49	0	0	0	0	1738	0	0
FT00368	2	0	7	486	193	1	8	2	0	2699	48609	346	0	0	0	0	21	4	347	1	1	0	11838	0	596	56	2	10	9	206	0	0	0	91	220	2	1	125	38	12711	0	0	4	0	3	0	1	9	2	3	3	12	1	0	6	1303	1	3	3	4	2	4	12	1	2	0	31	14	4	0	1	0	0	1	1	31	5	17	0	5	2	220	0	0	0	0	0	0	1	0	43	0	0	256	2	22	99	1	0	2	1	2836	0	1
FT00369	1	1	4	344	182	1	17	0	1	2653	26481	443	1	0	0	0	22	1	689	0	0	0	10767	0	151	43	1	1	7	67	2	0	0	22	84	0	0	83	8	3507	0	0	9	0	0	0	0	0	2	29	1	7	3	0	8	463	0	5	1	1	2	4	5	2	0	0	27	25	3	0	3	0	0	0	1	64	4	4	0	3	4	81	0	0	0	0	0	0	0	0	43	0	0	160	0	9	73	0	0	0	0	2359	0	0
FT00372	2	4	2	3076	317	2	24	0	1	4172	46950	553	0	0	0	0	62	2	1064	1	0	1	17500	0	375	150	2	5	9	504	0	0	0	110	210	0	0	195	23	6266	3	2	14	0	2	0	1	11	3	647	3	8	2	0	17	659	2	8	4	2	11	3	13	3	2	0	48	30	11	2	10	1	0	1	4	72	10	29	0	13	0	268	0	0	2	0	0	0	3	0	44	0	0	313	0	24	92	0	2	0	1	2330	3	3
FT00373	0	1	5	1639	171	4	8	0	2	1605	45801	299	0	1	1	0	22	2	245	0	0	1	9683	0	163	68	0	3	12	73	0	0	0	36	155	1	0	82	8	13883	1	0	8	0	0	0	0	2	0	6	1	4	0	1	2	496	0	2	3	0	7	3	7	1	0	0	34	13	4	0	3	0	0	0	0	21	2	11	0	3	0	252	0	0	0	0	0	0	0	0	22	1	0	166	1	21	68	2	0	5	0	1954	0	1
FT00374	0	0	7	762	227	0	15	1	0	2712	47271	422	1	0	0	0	29	0	447	5	1	1	15001	0	251	69	0	5	13	147	1	0	1	98	221	0	0	90	27	3151	2	1	6	1	2	1	1	3	0	20	1	4	4	1	9	1203	1	1	2	2	4	1	8	4	1	0	27	21	4	0	4	1	0	0	0	46	4	12	0	4	1	236	0	0	0	0	0	0	8	0	46	0	0	261	0	16	59	0	1	2	0	6071	0	0
FT00375	0	0	2	290	156	1	19	0	0	2927	35515	472	0	3	0	0	15	1	672	0	1	0	5080	0	92	82	2	1	5	116	1	0	0	62	126	1	1	75	60	27598	1	0	6	0	0	0	0	1	0	50	4	5	4	0	12	505	0	5	1	1	0	2	3	2	0	0	19	11	1	0	1	1	1	0	4	47	3	15	0	2	0	91	0	0	0	0	0	0	0	0	47	0	0	99	0	6	71	1	0	0	0	2044	0	0
FT00376	0	0	0	327	166	1	25	2	1	2790	25214	450	0	1	1	0	23	0	868	0	1	0	5989	0	98	67	4	1	4	47	1	0	0	32	64	0	0	90	12	2136	2	0	7	1	2	0	0	6	0	24	0	4	4	0	7	550	0	3	1	2	4	1	4	1	3	0	28	15	1	1	5	1	0	0	1	56	3	34	0	1	0	124	1	0	0	0	0	0	0	0	48	0	1	114	1	10	30	0	0	0	1	890	1	1
FT00377	2	3	3	6937	269	0	27	0	0	3679	46216	555	0	1	0	0	51	1	878	2	0	0	12609	0	348	129	1	5	15	156	0	0	1	59	214	1	0	131	40	4198	4	3	9	0	3	0	1	6	1	2	12	7	5	0	6	1898	2	6	2	0	1	1	11	3	4	0	48	22	13	0	3	1	0	0	5	93	6	53	0	7	1	338	0	0	0	0	0	0	0	0	56	1	0	228	0	26	78	0	3	0	1	10746	0	0
FT00378	2	2	4	810	314	1	28	0	3	3941	23396	629	0	7	1	0	32	1	1336	0	1	0	9974	0	94	76	2	3	25	113	1	1	1	38	114	0	0	147	7	7974	1	0	11	0	1	0	1	3	1	39	1	8	5	0	12	154	0	5	1	1	3	2	5	3	2	0	47	23	4	2	5	0	0	2	5	83	3	17	0	6	0	98	0	0	0	0	0	0	0	0	54	0	0	165	0	10	84	0	0	0	0	355	1	0
FT00379	4	0	2	281	71	1	4	0	0	2806	18427	185	0	0	0	0	19	1	144	1	0	0	5342	0	84	84	2	1	1	134	1	0	0	25	79	0	0	48	7	5656	0	1	6	0	0	0	0	0	0	9	1	4	0	1	7	272	0	1	0	0	0	0	1	1	0	0	18	8	2	0	1	0	0	0	2	20	0	7	0	1	1	92	0	0	0	2	0	0	1	0	12	0	0	96	0	4	41	0	1	0	0	2236	0	0
FT00380	0	0	7	600	185	0	7	0	0	3342	53452	435	0	0	0	0	25	1	312	0	1	0	16009	0	175	93	0	0	14	67	0	0	0	56	201	2	1	145	14	3646	1	0	4	0	1	0	0	0	1	44	0	7	1	0	13	1017	0	3	0	1	3	4	9	3	5	0	44	18	3	0	4	0	0	1	0	46	8	12	0	8	0	240	0	0	0	0	0	0	2	0	34	0	0	291	3	12	54	1	0	1	1	3645	0	0
FT00381	44	139	420	36364	20371	252	233	67	89	47870	3612032	13335	40	92	28	42	1960	238	606	145	54	27	2576022	43	33453	4799	213	339	1149	6187	17	7	57	19862	25574	101	17	10605	1195	241726	91	92	993	9	124	17	49	92	61	265	209	703	6	54	1362	66982	129	16	156	341	348	247	1328	220	100	1	3385	3189	708	62	255	99	46	52	240	331	385	1841	0	619	19	29041	37	28	54	5	2	8	195	1	3661	32	17	55901	51	1366	7674	31	72	115	24	2755	23	71
FT00382	0	1	7	304	159	0	13	0	0	2278	18030	557	0	0	0	0	21	3	577	0	1	0	8575	0	80	66	2	2	8	53	0	0	0	66	120	0	0	81	6	2059	0	0	5	0	0	1	0	0	4	75	1	9	5	3	14	407	1	9	1	3	4	2	4	2	2	0	18	19	4	0	3	0	0	0	2	57	3	16	1	5	0	83	0	0	0	0	0	0	1	0	44	0	0	152	0	16	47	0	0	0	1	4653	1	3
FT00383	0	0	3	440	249	5	18	1	1	3088	35574	636	0	1	0	1	48	5	941	1	1	0	11653	0	173	107	0	2	11	126	1	0	2	63	129	2	0	136	8	5596	1	0	12	0	1	0	0	0	0	58	0	6	5	1	12	773	2	3	1	3	1	2	7	1	2	0	30	32	11	0	5	2	1	0	1	104	6	16	0	4	0	193	0	0	1	0	0	0	0	0	57	0	0	230	0	12	59	1	0	1	0	1256	1	1
