Sample_ID,ruralurban,Methanobrevibacter,Methanosphaera,vadinCA11,Actinomyces,Mobiluncus,Cellulomonas,Corynebacterium,Clavibacter,Kocuria,Rothia,Cellulosimicrobium,Alloscardovia,Bifidobacterium,Gardnerella,Scardovia,Adlercreutzia,Atopobium,Collinsella,Eggerthella,Slackia,X5_7N15,Bacteroides,Parabacteroides,Porphyromonas,Prevotella,Alistipes,Butyricimonas,Odoribacter,CF231,Paraprevotella,X_Prevotella_,Hymenobacter,Owenweeksia,Maribacter,Polaribacter,Tenacibaculum,Cloacibacterium,Anoxybacillus,Bacillus,Geobacillus,Paenibacillus,Macrococcus,Staphylococcus,Aerococcus,Alloiococcus,Granulicatella,Enterococcus,Melissococcus,Vagococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Turicibacter,Christensenella,X02d06,Caloramator,Clostridium,SMB53,Sarcina,Dehalobacterium,Anaerofustis,Pseudoramibacter_Eubacterium,Anaerostipes,Blautia,Clostridium_1,Coprococcus,Dorea,Epulopiscium,Lachnobacterium,Lachnospira,Moryella,Oribacterium,Roseburia,Ruminococcus,Shuttleworthia,X_Ruminococcus_,Peptococcus,rc4_4,Peptostreptococcus,X_Clostridium_,Anaerotruncus,Butyricicoccus,Clostridium_2,Faecalibacterium,Oscillospira,Ruminococcus_1,Acidaminococcus,Dialister,Megamonas,Megasphaera,Phascolarctobacterium,Schwartzia,Selenomonas,Veillonella,WH1_8,Mogibacterium,X1_68,Anaerococcus,Finegoldia,Parvimonas,Peptoniphilus,WAL_1855D,Bulleidia,Catenibacterium,Coprobacillus,Holdemania,Sharpea,X_Eubacterium_,cc_115,p_75_a5,Cetobacterium,Fusobacterium,Leptotrichia,Sneathia,Victivallis,Planctomyces,Martelella,Ochrobactrum,Methylopila,Agrobacterium,Paracoccus,Carludovica,Lupinus,Oenothera,Spirodela,Zea,Novosphingobium,Sphingomonas,Oligella,Sutterella,Lautropia,Comamonas,Janthinobacterium,Oxalobacter,Eikenella,Microvirgula,Neisseria,Bilophila,Desulfovibrio,Arcobacter,Campylobacter,Succinatimonas,Succinivibrio,BD2_13,Shewanella,Cardiobacterium,Aquamonas,Citrobacter,Enterobacter,Erwinia,Escherichia,Klebsiella,Leminorella,Morganella,Pantoea,Plesiomonas,Proteus,Raoultella,Salmonella,Serratia,Shigella,Trabulsiella,Xenorhabdus,Rickettsiella,Francisella,Alcanivorax,Halomonas,Actinobacillus,Aggregatibacter,Haemophilus,Acinetobacter,Perlucidibaca,Psychrobacter,Pseudomonas,Pseudoalteromonas,Aliivibrio,Enterovibrio,Listonella,Photobacterium,Vibrio,Lysobacter,Stenotrophomonas,Pyramidobacter,TG5,Cloacibacillus,Synergistes,Mycoplasma,Akkermansia,Rubritalea,Thermus
107A,urban,0,0,0,1.69044801147605,0,0,0,0,0,0,0,0,1.69044801147605,0,1.69044801147605,2.52788631642136,1.69044801147605,0,0,0,0,5.84635728142859,4.23661805155936,0,4.19207133393324,0,2.91247892030719,3.50770815944768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98702626218426,0,0,0,0,0,0,0,1.98702626218426,1.98702626218426,0,2.28581315533491,0,3.09681941099317,2.46115413159381,2.28581315533491,0,0,0,3.36292799665014,3.66836336119064,0,3.78537333131888,3.66386383080747,0,0,4.43662657376523,1.69044801147605,0,4.5197307615642,0,1.69044801147605,3.52672561443931,0,0,0,0,1.98702626218426,0,0,4.70885651409204,4.3210056441683,4.24854928658105,0,0,0,2.46115413159381,4.56003217208434,0,0,1.98702626218426,0,0,0,0,0,0,0,0,1.69044801147605,0,2.16162340757744,2.58571724017535,0,4.09817356718237,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69044801147605,0,0,0,0,0,0,0,3.66836336119064,0,0,0,0,0,0,0,3.98689454756218,1.69044801147605,0,1.69044801147605,0,0,0,1.98702626218426,0,1.69044801147605,1.69044801147605,1.69044801147605,3.00414808989341,4.22434975161325,1.69044801147605,0,0,3.45250366223338,0,0,0,1.69044801147605,2.96072767439815,2.79613678444577,0,0,0,0,0,1.98702626218426,0,0,0,1.69044801147605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35A,rural,1.47932792186966,0,0,1.47932792186966,0,0,1.47932792186966,0,0,0,0,0,1.77309598347046,0,0,0,0,2.07044896293583,0,0,0,4.48089226247828,3.16394840297065,0,5.88043883937167,1.77309598347046,2.50742542347828,2.42057516153108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24530759901359,0,0,0,0,0,0,2.07044896293583,0,0,0,0,3.08828439754434,2.50742542347828,0,0,0,0,2.86321604441824,3.94617234869694,0,4.20978214162767,3.42863028032177,0,2.72077989543908,3.91033815226571,0,0,4.43597232162775,0,0,3.03328472114857,0,0,0,0,0,0,0,4.61452580439292,3.14623204162992,4.011265540322,0,0,3.20531402009214,2.16661982205096,4.16800143386411,0,0,2.46616772514821,0,0,0,0,0,0,0,0,0,3.077827607806,0,1.77309598347046,1.47932792186966,3.11822399327508,0,1.47932792186966,0,3.21313452384858,0,0,1.77309598347046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52926695151827,0,0,0,0,0,0,0,2.64176382724566,2.97029582292831,0,0,0,0,0,1.77309598347046,0,1.47932792186966,2.72077989543908,2.61187137515013,3.96165764609848,3.640871119566,2.88022649579513,0,0,4.63700154407972,1.77309598347046,0,0,2.24530759901359,3.2208166883138,1.47932792186966,2.50742542347828,2.46616772514821,0,0,0,1.94673936075009,0,0,2.80777985493694,1.77309598347046,0,0,0,0,0,0,0,0,0,0,1.94673936075009,0,0,0,0,0,0,0,0
11A,rural,0,0,0,2.29967779661808,0,0,1.4115739548022,0,0,2.1754645350445,0,0,2.65064849008313,0,0,1.87732438108448,0,2.84218715872814,1.4115739548022,0,1.4115739548022,5.14537817667186,3.92337259790333,0,5.74895505442517,0,2.39615194218803,2.71745656991734,0,3.81277221747534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00082060050065,0,0,0,4.13558746791717,0,1.70410386145706,1.87732438108448,4.25953195204948,0,0,0,0,3.33412459870832,0,0,0,0,0,1.70410386145706,4.22757691366911,0,3.90634133099064,3.8338004604424,1.4115739548022,1.4115739548022,3.65457169171974,1.4115739548022,1.70410386145706,4.04668943023273,0,0,3.62495601623519,0,0,1.70410386145706,0,0,0,0,4.65733911391682,3.49145418551979,3.09372422378683,2.75689272328156,2.1754645350445,4.33791854758033,4.71828299947148,4.4017422583765,0,0,3.78186568300958,0,1.70410386145706,0,0,0,0,0,0,2.39615194218803,0,0,1.70410386145706,0,2.87210874057213,0,0,0,1.70410386145706,1.4115739548022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47105920864546,0,0,2.09686279773029,1.4115739548022,0,0,0,3.00761489723651,3.28112220225568,0,0,2.39615194218803,0,0,1.4115739548022,0,0,1.4115739548022,0,2.85740558705917,1.70410386145706,2.1754645350445,0,0,3.66633933784864,0,0,0,2.00082060050065,0,0,0,0,0,0,0,2.00082060050065,0,1.70410386145706,2.24199691591802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10A,rural,0,0,0,2.29059147461974,0,0,0,0,0,1.52342169565476,0,0,4.54324408822258,0,0,2.35722039118974,0,2.71516779130637,1.81789618485126,0,0,5.66872440523776,3.7727345981417,0,3.50157314803964,1.52342169565476,3.30976363703704,3.12332112755459,0,1.81789618485126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81789618485126,0,0,0,4.7224060454572,0,0,0,4.26305034243436,0,0,1.99178009962208,0,4.00718257865535,3.09034667744764,0,1.52342169565476,0,0,3.37962317015682,4.60259075524957,0,4.7124344079999,3.61752496907622,0,4.18509971163551,4.45912706150486,0,1.52342169565476,4.80841482956765,0,0,3.7006284460158,3.19173082737827,0,0,0,0,0,0,5.01550007622581,3.73817628441323,4.67397693587753,0,3.87010426832368,1.99178009962208,1.99178009962208,3.91166398099852,0,0,3.26632034520824,0,0,1.52342169565476,0,1.52342169565476,0,0,1.52342169565476,0,0,0,1.81789618485126,0,1.52342169565476,0,0,0,2.68719485012846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81347300242315,0,1.52342169565476,0,2.46594066762651,0,1.52342169565476,0,2.29059147461974,0,0,0,0,0,0,0,0,0,0,0,1.81789618485126,1.81789618485126,0,0,1.81789618485126,1.81789618485126,0,0,0,0,0,0,0,0,0,0,0,1.81789618485126,0,0,3.71711939922536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30976363703704,0,0
109A,urban,0,0,0,2.51633930160393,0,0,1.48797570922694,0,0,1.48797570922694,0,0,3.72167765628772,0,2.17550090782853,0,0,2.47507886133141,0,0,0,5.82348268232206,3.75016096015947,0,1.7818881219359,0,3.04221791467217,2.47507886133141,0,1.48797570922694,1.48797570922694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48797570922694,0,0,0,3.72897552112616,1.48797570922694,2.51633930160393,2.32079979969252,4.26322635047138,1.48797570922694,0,1.7818881219359,0,3.46940452770955,2.79653562059134,0,0,0,0,1.48797570922694,4.27160482937615,0,4.02754573701773,4.40509690692256,0,0,3.58767754429103,0,2.37853231425763,4.71117413147778,0,1.48797570922694,3.77904555701838,0,0,0,1.48797570922694,0,0,0,4.61003605609326,3.33714467446554,2.47507886133141,0,3.46054410571933,4.48351184701716,2.07931509938796,4.30806401811104,1.48797570922694,1.7818881219359,4.14851394096165,0,2.07931509938796,0,0,0,0,0,0,1.95558069319013,0,0,2.42948294874129,0,2.62079113455272,0,0,0,4.41465290803847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42802657830712,0,0,1.7818881219359,1.48797570922694,0,0,0,3.36590360785219,0,0,2.25419867904759,0,0,0,1.48797570922694,0,0,3.10742965707539,2.25419867904759,2.99257789314977,3.01810675229564,2.55401762765236,0,2.25419867904759,4.28655775579907,0,0,0,2.17550090782853,2.25419867904759,1.48797570922694,1.95558069319013,1.48797570922694,1.48797570922694,0,0,1.7818881219359,1.7818881219359,2.07931509938796,3.93905477469459,1.95558069319013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32079979969252,0,0
31A,rural,2.22022249802763,2.1239658789322,0,2.00011395240766,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51994274936714,0,0,0,5.15851679995673,3.06307283781694,0,5.77160410333471,0,0,0,0,4.30326793945236,2.7746318755928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53159063537634,0,0,2.51994274936714,0,0,1.82618818825509,0,4.38315809783114,2.59890532015828,1.82618818825509,0,0,0,3.20014429723258,3.85314370185891,0,4.50853707336253,3.65226468305343,0,0,4.49223264825203,0,0,4.13983679976203,0,0,3.33837228071891,0,0,1.82618818825509,0,2.00011395240766,0,0,4.85967367432535,3.84091098553183,4.00439346409374,0,3.35766877251112,4.16013319133443,1.53159063537634,3.80649858713965,0,0,2.63358329122247,0,1.53159063537634,0,0,0,0,0,0,1.82618818825509,0,0,0,0,0,1.53159063537634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84297384920872,0,0,0,0,0,0,0,3.41089229197239,3.13173368264013,0,0,0,0,0,1.53159063537634,0,0,0,0,0,0,0,0,0,1.53159063537634,0,0,0,0,0,0,0,0,0,0,0,0,1.53159063537634,1.82618818825509,2.29896760136704,1.53159063537634,0,0,0,0,0,0,0,0,0,0,0,2.22022249802763,0,0,0,0,1.53159063537634,0,0
29A,rural,0,0,1.80157322157435,1.80157322157435,0,0,0,0,0,0,0,0,1.97537237100016,0,0,0,0,2.44941853935779,0,0,0,4.10004614295683,3.29319199048099,0,5.80121257404692,0,2.74967634921998,2.53628807906938,0,3.41287625258788,5.21962616097372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09916050030703,2.60864435346588,0,0,2.34071470331112,0,2.27409809557586,2.6986204251152,3.64906376754748,1.97537237100016,0,0,0,4.18029522716646,2.19537868286036,0,2.19537868286036,0,0,3.18411068841096,3.46226306055579,0,3.8400460298901,3.18411068841096,0,0,2.74967634921998,0,1.80157322157435,4.18118786023984,0,0,3.11721126826802,0,0,0,0,0,0,0,4.73692438808687,3.61430978089954,3.54683204082542,0,4.30253779026852,3.25729849467396,2.09916050030703,2.999215558935,0,1.50734785306305,3.39143374989326,0,1.80157322157435,1.80157322157435,0,0,0,0,0,2.09916050030703,3.44317685132516,0,0,0,3.43330969575658,0,0,0,2.19537868286036,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50734785306305,0,0,0,3.97797581332284,0,2.39845884902571,1.97537237100016,0,1.80157322157435,0,1.50734785306305,2.6986204251152,3.36305029302768,0,1.97537237100016,0,3.52314428881883,0,1.50734785306305,1.50734785306305,0,1.50734785306305,1.97537237100016,2.85596363182328,2.60864435346588,2.49502170255621,0,0,4.26303130988139,0,0,0,1.80157322157435,1.50734785306305,0,1.50734785306305,0,0,0,0,1.97537237100016,0,2.816512714429,2.9255099076035,0,0,0,0,0,0,0,0,0,0,0,0,1.50734785306305,1.50734785306305,0,0,0,0,0,0
101A,urban,0,0,0,1.3575598901051,0,0,0,0,0,1.3575598901051,0,0,4.08628796134917,0,0,2.29451673564178,0,0,1.3575598901051,0,0,5.81121608297662,4.31259716633551,0,3.53131672762308,2.75380391465401,3.68254681856783,3.26771777690654,0,0,2.59444318837097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6489514909998,0,0,0,2.04100408736482,0,1.82178182356649,0,2.61786612526461,0,1.6489514909998,1.3575598901051,0,4.43948346697089,1.945080868906,1.3575598901051,0,0,2.1860016054746,1.3575598901051,4.29232899324965,1.82178182356649,4.03183164002353,3.87341657865455,1.3575598901051,1.3575598901051,4.69160472270278,0,1.3575598901051,4.75504513552568,2.1195262225223,1.3575598901051,3.74638217710918,0,0,0,0,2.71910560054695,2.1195262225223,0,4.50951166631654,4.3938423305876,4.17757123188502,0,3.54230891737823,0,0,1.6489514909998,0,0,2.04100408736482,0,0,0,0,0,0,0,0,0,0,0,2.59444318837097,0,2.59444318837097,0,0,0,2.951334249372,0,0,0,0,0,0,0,0,0,2.04100408736482,0,0,0,0,0,0,0,4.71300429283393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82178182356649,1.6489514909998,0,0,0,2.24363966134279,0,0,0,1.3575598901051,0,0,0,0,0,0,0,1.3575598901051,0,0,1.945080868906,1.3575598901051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
083A,urban,0,0,0,0,0,0,0,0,0,0,0,0,3.9549261967655,0,0,0,0,0,0,0,0,5.834707075292,2.6912076809872,0,1.74398220226951,1.45071317378207,0,2.51555832362416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45071317378207,0,0,0,0,0,0,1.45071317378207,3.07886502454903,2.28242053839721,0,0,0,3.44804206334431,2.55021849247146,0,0,0,0,2.58231578187062,4.22324436726442,0,3.62267429490368,2.88277728764187,1.45071317378207,4.11903017154368,3.74262461874068,0,1.45071317378207,4.71540907765975,0,0,2.8670040889154,0,0,0,0,1.45071317378207,0,0,5.08370629803392,3.61413257845039,3.74475836319221,0,0,0,0,4.0902237401241,0,0,1.74398220226951,0,0,0,0,0,0,0,0,0,0,0,1.74398220226951,0,2.61220324957735,0,0,0,2.51555832362416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75810333703351,0,0,0,0,0,0,0,3.20617227137916,0,0,0,0,0,0,0,0,0,0,0,1.45071317378207,1.45071317378207,0,0,0,2.73687673722666,0,0,0,0,0,0,0,0,0,0,0,1.45071317378207,1.45071317378207,1.74398220226951,3.68555961564263,0,0,0,0,0,0,0,0,0,0,0,0,1.45071317378207,0,0,0,0,0,0,0
13A,rural,0,0,0,2.18459617592703,0,0,0,0,0,1.49683682031822,0,0,3.44197608961702,0,0,0,1.49683682031822,0,2.18459617592703,0,1.49683682031822,5.85369830239889,3.990677947665,0,3.52033527331513,0,2.9304457607509,0,0,0,2.26330397255538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49683682031822,2.26330397255538,0,0,1.79089414510345,0,0,0,3.5510856760966,2.56314808164751,0,3.00172443089282,0,3.61321730317866,3.22340011664326,2.48420427211074,0,1.49683682031822,0,0,4.65800904740534,0,4.03911989302857,4.59539372895085,2.65982052826295,1.49683682031822,3.93461462628249,0,0,4.52220487041067,0,0,3.77731645586934,0,0,1.49683682031822,0,0,0,0,4.12428443489715,3.75002666219425,2.78452156845468,0,4.435586074665,1.49683682031822,1.49683682031822,1.79089414510345,0,0,4.27519243788633,0,1.49683682031822,0,0,0,0,0,0,1.49683682031822,0,1.79089414510345,2.9304457607509,0,2.68778983995435,0,0,0,4.38966894284752,0,0,0,0,0,0,1.79089414510345,1.49683682031822,0,0,0,0,0,0,0,0,0,4.25144014522413,0,0,0,0,0,0,1.49683682031822,0,0,0,1.49683682031822,0,0,0,0,0,0,0,0,2.84512636174209,1.96463607946151,0,0,0,2.89830028546116,0,0,0,0,0,0,0,0,0,0,0,1.49683682031822,0,0,3.26116703969951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
093A,urban,0,0,0,1.8863027305883,0,0,0,0,0,0,0,0,2.44645091857451,0,0,0,1.42032260234732,0,2.18450220724293,0,0,5.61518399853888,4.9608935030643,0,1.8863027305883,0,2.63495848629484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42032260234732,0,2.70538855514351,0,0,0,0,3.57387945202468,0,0,0,0,1.71302366199558,0,3.81010930178676,0,3.20994974021413,4.0120701435054,1.42032260234732,0,2.35964584552309,0,1.42032260234732,2.25104312684386,0,0,3.47919293003099,0,0,0,0,1.8863027305883,0,0,2.18450220724293,3.48642895752833,3.456732062103,0,1.42032260234732,5.29842903070278,1.71302366199558,4.92254709833572,0,0,0,0,0,0,0,0,0,0,0,1.42032260234732,0,0,0,1.42032260234732,2.85127199445357,0,0,0,4.76125371948444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08320583544562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8863027305883,0,0,0,0,1.42032260234732,2.40521356355331,0,0,0,1.42032260234732,0,0,0,0,0,0,0,0,0,0,0,2.44645091857451,0,0,0,1.42032260234732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25104312684386,0,0
094A,urban,0,0,0,1.71025052167817,0,0,0,0,0,0,0,0,4.00709788543306,0,0,0,0,0,1.4176023041378,0,0,5.87080544232883,4.26875354527453,0,2.65690428338882,0,0,1.4176023041378,0,0,1.71025052167817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4176023041378,1.4176023041378,0,0,2.00702817490751,0,0,0,2.63213698599774,2.00702817490751,0,0,0,1.71025052167817,1.4176023041378,0,0,0,0,0,3.52137848288241,0,3.09122203146019,2.70256607043671,0,0,3.438258635912,0,1.71025052167817,0,0,0,2.24823096757953,0,0,0,0,1.71025052167817,0,0,1.71025052167817,3.66084002081325,2.35683016470257,0,0,5.11391559529111,0,4.1298707879539,0,0,2.00702817490751,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30937188002995,0,0,0,2.18169268337037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81931306391466,0,0,1.4176023041378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71025052167817,0,1.71025052167817,1.71025052167817,0,0,0,3.23977299658703,0,0,0,0,1.88351151705388,0,0,0,0,0,0,1.71025052167817,0,0,2.72371434725853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085A,urban,0,0,0,1.24119161828661,0,0,0,0,0,0,0,0,3.01528538317074,0,1.24119161828661,0,0,0,1.24119161828661,0,0,4.91718492891765,2.67883411738178,0,5.86754008476278,0,0,0,0,0,2.21816132527046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99806104169053,0,1.99806104169053,1.24119161828661,2.06438418693908,0,0,2.36353785808662,0,4.4475198809449,1.91975139598538,2.33149779552484,0,0,2.73483976548676,2.70773911199996,3.87454817715464,1.24119161828661,2.64786727166723,3.20256958075448,1.52957806084781,1.70137165990885,3.61703080437937,0,0,4.50244436594144,0,0,2.82895360899365,0,0,0,0,1.91975139598538,0,0,4.60381503340628,3.52740817301441,3.33299843591026,2.87885758720598,3.45120749599343,2.55914818852667,1.70137165990885,1.24119161828661,0,0,3.45372426397298,0,0,1.24119161828661,0,0,1.24119161828661,0,1.24119161828661,1.52957806084781,0,2.29690435269844,0,0,2.21816132527046,0,0,0,0,0,0,0,1.24119161828661,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99875760336255,0,0,0,0,0,0,1.24119161828661,3.22861920266365,0,0,0,0,0,0,1.24119161828661,0,0,1.24119161828661,1.24119161828661,1.99806104169053,2.06438418693908,1.99806104169053,0,0,3.89772539763202,2.36353785808662,1.24119161828661,0,1.24119161828661,1.24119161828661,0,0,0,0,0,0,1.52957806084781,0,0,1.52957806084781,0,0,0,0,0,0,0,0,0,0,0,0,2.33149779552484,0,0,0,0,4.45907454904483,0,0
