Sample_ID,sample_type,Acholeplasmatales,Acidimicrobiales,Actinomycetales,Aeromonadales,Alteromonadales,Anaeroplasmatales,Bacillales,Bacteroidales,Bifidobacteriales,Burkholderiales,Campylobacterales,Cardiobacteriales,Caulobacterales,Chromatiales,Clostridiales,Coriobacteriales,Deferribacterales,Deinococcales,Desulfobacterales,Desulfovibrionales,Enterobacteriales,Erysipelotrichales,Fibrobacterales,Flavobacteriales,Fusobacteriales,Hydrogenophilales,Lactobacillales,Legionellales,Mycoplasmatales,Myxococcales,Neisseriales,Nitriliruptorales,Oceanospirillales,Pasteurellales,Pseudomonadales,Puniceicoccales,Rhizobiales,Rhodobacterales,Rhodocyclales,Rhodospirillales,Selenomonadales,Sphingobacteriales,Sphingomonadales,Spirochaetales,Synergistales,Thermales,Thermomicrobiales,Thermotogales,Verrucomicrobiales,Victivallales,Xanthomonadales
SW00002,swab,0,0,1.94460419822912,0,0,0,2.60348354073673,5.58897815300332,1.94460419822912,4.06025391156243,2.35653070881482,0,0,0,5.73072983049835,3.5792431100414,0,0,0,3.11024095436411,1.26493406605298,4.11518730170879,0,1.26493406605298,2.08932028867896,0,2.80954776091974,0,0,0,0,0,0,1.72603224477095,0,0,1.72603224477095,0,0,0,4.62949377733883,0,0,0,0,0,0,0,1.26493406605298,0,0
SW00003,swab,0,0,2.96584719339477,0,0,0,4.11454402119594,5.42537818284015,1.95795364091057,3.58816367787632,2.90792235924223,0,0,0,5.82254267871516,4.10677373956457,0,0,1.14065330554033,3.47925655754583,1.71848917558152,4.18434928053599,0,0,2.97773371850676,0,3.14974504823247,0,1.14065330554033,0,0,0,0,0,1.425684934851,0,2.58629321059383,0,0,0,4.11539886626258,1.59630970464388,0,0,2.41076452570747,2.48966457576349,0,0,3.43042513905116,2.15250499729715,0
SW00004,swab,0,0,2.50104425443049,0,0,0,4.37795662077539,5.50775283969032,0,4.42166380708165,2.02665451464458,0,0,0,5.72160845163801,3.96872206696969,0,0,0,3.3237868789557,2.99302909525601,4.70410208264897,0,0,1.85260067618662,0,4.00486495344828,0,0,0,0,0,0,0,0,0,2.15057094537462,0,0,0,4.43024100876454,0,0,0,0,2.5879452565945,0,0,0,0,0
SW00005,swab,0,0,2.52865543640971,0,0,0,4.30914454944451,5.64004087344158,0,3.88915175849014,3.19973999142584,0,0,0,5.67233197116325,3.83385656268287,0,0,0,3.47199704137996,3.96198417050636,4.10775641052701,0,1.25139086534052,0,0,3.1242912865148,0,0,0,0,0,0,0,1.71197171496589,0,1.71197171496589,0,0,0,4.46839687569854,0,0,0,2.07510461060392,2.62530823964301,0,0,0,0,0
SW00006,swab,0,0,2.58115200833059,0,0,0,4.72389859173171,5.31844014661851,0,2.31328212962441,2.44077261242889,0,1.26828904447051,0,5.81672738922479,3.40973148774,0,0,0,1.3873342072271,4.18076151135329,4.63126297733971,0,0,1.3873342072271,0,4.20787648087608,0,0,0,0,0,0,2.48452672316676,2.60702169190691,0,1.81518848328933,0,0,0,3.55679909830232,0,1.26828904447051,0,0.835641042411817,3.06632389313051,0,0,0,0,0
SW00007,swab,0,0,1.83469461449348,0,0,0,3.57659621589153,5.40163060627843,0,4.16677911882123,0,0,0,0,5.83514463885962,3.80760546355274,0,0,0,3.92525464554295,3.8181054348942,3.42688129939692,0,1.37010019087291,0,0,4.10631805574593,0,0,0,0,0,0,0,1.37010019087291,1.37010019087291,3.54995130776095,0,0,0,3.63230643738318,0,0,0,1.83469461449348,2.30755865694437,0,0,1.9580417829263,1.9580417829263,0
SW00009,swab,0,0,2.52538319439101,0,0,0,3.42524602670857,5.57664778394826,0,3.96346580424297,2.98750666997405,0,0,0,5.75218085031351,3.58994955611328,0,0,0,2.94845091283957,1.3071599289579,4.35991730728762,0,1.14164404954601,0,0,3.1586320524971,0,0,0,0,0,0,0,0,0,1.85557417218154,0,0,0,4.17714162906598,0,0,0,1.76976776839649,1.4267128120821,0,0,1.81478669897799,0,0
SW00011,swab,0,1.22064687285053,3.00031207135303,0,0,0,4.42505635637023,5.63720439784034,1.85304524642719,1.80265352068654,3.20043777164277,0,1.50841137825708,0,5.67551394529598,3.73908421697915,0,0,0,3.38977460121402,3.98962239719517,4.49070600543003,0,1.3879396448357,2.79099828864348,0,2.73232212049858,0,0,0,0,0,0,2.56594724367798,2.19646930272585,0,1.22064687285053,0,0,0,4.07739567485139,0,0,0,2.15101865717697,2.84752780956488,0,0,1.60261896757184,0,0
SW00012,swab,0,0,2.6132803314976,0,0,0,3.9698451005508,5.6662481592031,0,3.82397388023128,3.29762162910826,0,0,0,5.67635218377993,3.06648521818966,0,0,0,3.31140307422351,2.15153825891504,4.29064779192205,0,0,0,0,3.42945190190272,0,0,0,0,0,0,0,2.11045183561448,0,1.13975020487809,0,0,0,4.23903536018736,0,0,0,1.71753421333268,2.18907143650608,0,0,1.42474790919184,0,0
SW00013,swab,0,0,3.26143057103272,0,0,0,3.83463388970255,5.52874496544498,1.16789557742148,4.29193927872429,3.12667014901118,0,0,0,5.76248434827476,3.73126129065192,0,0,0,3.31364322881125,2.62267745962046,4.34954801144995,0,0.895411091623612,1.9207362946125,0,3.72792971264344,0,0,0,0,0,0,2.69452190659119,1.45391692935261,0,1.69036045047023,0,0,0,4.24270566353349,0,0,0,0,1.8834213411523,0,0,1.16789557742148,0,0
SW00014,swab,0,0,2.77018375122182,0,0,0,3.75259151155092,5.7279356436455,0,1.09799378235576,2.85487444678545,0,0,0,5.58963559259442,3.92880470595872,0,0,0,3.6091416748479,4.19432328446822,4.11421820988853,0,0,3.93987255563282,0,2.60701850631249,0,0,0,0,0,0,2.04354581121519,0,0,0,0,0,0,4.28239873559048,0,0,0,2.17870656647432,1.96964818259932,0,0,0.830307355649528,0,0
SW00018,swab,0,0,1.92825314555946,0,0,0,3.88219796690922,5.66394802523644,1.39680757998549,4.30872721608183,1.98560423489415,0,0,0,5.62848777402327,3.8308821111316,0,0,0,3.27962686983303,1.78416952248528,4.40332909828934,0,1.39680757998549,1.11285453321462,0,4.53148557577378,0,0,0,0,0,0,1.11285453321462,1.11285453321462,0,1.39680757998549,0,0,0,4.17004939900786,0,0,1.11285453321462,0,2.44130435623993,0,0,3.35235240510701,0,0
SW00019,swab,0,0,1.75842772857036,0,0,0,3.3755092290837,5.74918270369686,0,4.39289730706088,1.80873781830725,0,0,0,5.56794782719259,3.88637294662017,0,0,0,0.905364369197065,2.96873725593016,3.46063061398621,0,0,1.17851684408089,0,3.25617716855005,0,0,0,0,0,0,0.905364369197065,0,0,1.34490323564187,0,0,0,4.45226172597799,0,0,0,0,1.34490323564187,0,0,1.17851684408089,0,0
SW00020,swab,0,1.5639834907177,2.03313048174824,0,0,0,5.64704962125687,5.38482833616621,0,3.90900146459355,2.03313048174824,0,0,0,5.42705834733499,3.80123350604838,0,0,0,3.14887196906338,3.07084952627414,3.33749604704757,0,0,1.73610592002302,0,3.19569602253863,0,1.85904655733636,0,0,0,0,0,3.37169502165529,0,2.48281657639223,1.27464690026367,0,0,3.9661508219111,1.73610592002302,0,1.27464690026367,0,4.07898778481805,0,0,3.108607342559,0,1.5639834907177
SW00021,swab,0,0,4.07285741670194,1.28632527167567,0,0,5.4057772895787,5.39673775730119,0,3.77521721863398,3.32792312421627,0,0,0,5.59466913205866,3.41876263276739,0,0,0,3.23664075604704,2.98798355643675,4.35353827363872,0,1.57597621360748,4.25139816309204,0,4.12122909592884,0,0,0,0,1.57597621360748,0,0,3.05603456007203,0,2.11172986345832,0,0,0,4.21218938397761,1.57597621360748,0,0,0,3.80114872818177,0,0,0,0,1.28632527167567
SW00022,swab,0,0,0,0,0,0,3.7596204928278,5.7252443412122,0,3.90161089345909,3.78738839169403,0,0,0,5.58757331084989,3.7596204928278,0,0,0,3.16589935324782,3.41564713008218,3.97979725093032,0,0,2.03925492741455,0,4.08452285188724,0,0,0,0,0,0,0,0,0,1.74217453150667,0,0,0,4.48321621950937,0,0,0,0,0,0,0,0,0,0
SW00023,swab,0,0,2.51422255793577,0,0,0,4.80058217261857,5.59859608603685,0,2.38207141648384,3.74476099070572,0,0,0,5.70451975020339,3.2757607093416,0,0,0,1.84248473689025,3.38965094531821,3.80357998744613,0,1.25875727209936,1.25875727209936,0,3.07335385316421,0,1.84248473689025,0,0,0,0,0,2.38207141648384,0,2.41191450150006,1.25875727209936,0,0,4.12347219248503,0,0,0,2.35002531301471,3.13754431135877,0,0,0,0,0
SW00024A,swab,0,0,4.20229123020974,0,0,0,4.70086735096483,5.61690613693564,0,4.08054764126057,4.35550285944842,0,0,0,5.63486474359632,3.65265961901618,0,0,0,3.22191316207537,2.88617030365645,4.06809648819142,0,1.55865294365453,2.02770053408756,0,4.13216618697621,0,0,0,0,0,0,0.836697089985524,2.20243146868322,0,1.77567552781197,0,0,0,4.18333602869401,1.10488939389219,0,0,3.68170849769248,3.07832714921986,0,0,0,1.38851993622503,1.26945881277867
SW00024B,swab,0,0,1.30243237809751,0,0,0,3.41393604412941,5.43526349060886,0,4.29936775668509,3.37732188286586,0,0,0,5.8137990476749,3.77306329829048,0,0,0,3.76460418930428,1.59250288850572,4.44637917663715,0,0,1.88794765433552,0,2.99667086838682,0,0,0,0,0,0,1.30243237809751,0,0,3.23472521505504,0,0,0,3.91576614290318,0,0,0,1.76487865333541,1.59250288850572,0,0,2.62368657284243,1.59250288850572,0
SW00025,swab,0,0,2.15531073777486,0,0,0,3.556075921169,5.49191442330481,0,1.68422179679638,3.70865031984738,0,0,0,5.7283361512011,3.24359125897632,0,0,0,3.01798117310483,4.38102338625632,5.04343242635307,0,0,1.98073543047892,0,3.32855798380812,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74710137294155,0,0,0,2.15531073777486,2.15531073777486,0,0,2.45481947154487,0,0
SW00026,swab,0,0,3.21102909512707,0,0,0,4.6234726871924,5.73627947096364,0,4.0603068222222,3.9715537337269,0,0,0,5.51632949910084,3.47471254491979,0,0,0,4.10920736249929,2.65665696604621,3.63876488088594,0,1.38398393935572,3.6838171101321,0,4.08503081835152,0,0,0,0,0,0,2.32198048390265,2.06836019715718,0,0,0,0,0,4.34704886390017,1.55405395393266,0,0,3.0288282470532,2.97358062550377,1.10053243031979,0,0,0,1.55405395393266
SW00027,swab,0,0,2.64783168530074,0,0,0,1.87453881152922,5.72705972288871,2.17266030803736,4.1359056928296,0,0,0,0,5.53098899790485,3.73801332133913,0,0,0,2.17266030803736,0,4.40904861159321,0,0,2.47222871695555,0,4.22856334439188,0,0,0,0,0,0,2.17266030803736,0,0,1.87453881152922,0,0,0,4.78358116930737,0,0,0,0,0,0,0,3.50230728875146,0,0
SW00028,swab,0,0,4.31840591094009,0,0,0,5.37073417790643,4.96560861598748,0,2.60465706848564,3.09904800612612,0,0,0,5.44105624273265,3.24696168790435,0,0,0,2.68020506602234,3.9195657733384,3.54629845667293,0,0,4.15664168801709,0,5.52198259336819,0,0.867550878681449,0,0,0,0,0,3.11206759915473,0,2.01259532075823,0,0,1.76598680311306,3.72444115807535,1.98484775949385,1.13807619212193,0,0,3.79862212080677,0,0,0,0,1.30350375401195
SW00029,swab,0,0,3.96469279203193,0,0,0,4.0145795494884,5.65576658864235,0,4.10080302025386,3.49142467324586,0,0,0,5.64894549013214,3.65991773881449,0,0,0,3.15952124055499,2.95878329690418,4.05932176516821,0,1.44278371483962,2.12903526613677,0,4.13186660387986,0,0,0,0,0,0,0,1.90933229287952,0,0,0,0,0,4.42291664243949,0,0,0,3.87559074587766,2.38287134098413,0,0,0,1.90933229287952,0
SW00030,swab,0,0,2.47985798736458,0,0,0,2.55218728202381,5.5795981961978,1.55834506760255,3.93577900663107,2.16312140240834,0,0,0,5.63309886421047,3.63656637268077,0,0,0,2.96530898646968,1.10459764437804,3.52856867389436,0,1.74592102108717,1.10459764437804,0,5.13282183452054,0,0,0,0,0,0,3.36881331164543,1.22091793884453,0,1.31257357877484,0,0,0,4.53404632712737,0,0,0,0.690882071919265,0,0,0,0,0,1.10459764437804
SW00031,swab,0,0,0,0,0,0,4.01354345344293,5.72044881968758,0,4.34274527815076,2.70260968963806,0,2.10312606133718,0,5.5323374378454,4.07285208066788,0,0,0,0,4.65599959314113,3.84793717219829,0,0,2.57795797150292,0,2.87841374040909,0,0,0,0,0,0,3.10003258656465,0,0,0,0,0,0,4.53745066494893,0,0,0,0,0,0,0,0,0,0
SW00032,swab,0,0,2.47475981695408,0,0,0,4.57787628768392,5.3513785254523,1.5320082680442,4.0215277728587,0,0,0,0,5.83920623675784,3.76464666452301,0,0,0,3.48298999432533,3.3942958020925,3.19143674761028,0,0,1.82661204957915,0,3.57607945535161,0,0,0,0,0,0,0,2.47475981695408,0,3.88272819801383,0,0,0,3.83087729476984,0,0,0,2.12439292477938,2.95090962521832,0,0,3.56450069811399,1.82661204957915,0
SW00033,swab,0,0,0,0,0,0,4.06540776039458,5.45717739999497,0,3.50123593824454,2.48134567849478,0,0,0,5.79060368759588,0,0,0,0,0,4.25078606222343,4.76547443359432,0,0,0,0,0,0,0,0,0,0,0,0,2.18174695688723,0,0,0,0,0,3.59396365497302,0,0,0,2.18174695688723,2.78165826437908,0,0,0,0,0
SW00035,swab,0,0,3.91952018920614,0,0,0,5.1812337599329,5.46318941498341,1.72230342347504,4.06621268585045,3.99049907437191,0,0,0,5.5955212857695,3.27651556017279,0,0,0,3.28824783654749,1.72230342347504,4.26301984147297,0,0,3.84918699432039,0,4.83143630572702,0,0,0,0,0,0,3.08541763901013,2.86071982682864,0,1.89564213275617,0,0,0,4.45476544268544,0,0,0,0,3.64351050499919,0,0,3.25830058668352,0,1.72230342347504
SW00036,swab,0,0,3.42354157524057,0,0,0,5.75096173104572,4.86559569422633,0,3.90055363412519,0,0,0,0,5.3911785557241,3.73495316022792,0,0,0,3.40183072408986,3.85987190829252,3.61004107358022,0,0,3.24220639379629,0,4.71206066393159,0,0,0,0,0,0,3.17261370593041,3.57413770695199,0,2.92505366984991,0,0,2.4143299755995,3.98382526264233,1.81725972901537,0,0,0,4.23550080312239,0,0,2.65665050056537,0,1.81725972901537
SW00038,swab,0,0,2.43798731989329,0,0,0,4.17679186787061,5.49330651714753,0,4.62533904570949,0,0,0,0,5.66927030631859,3.85970613910364,0,0,0,3.3660062097499,3.97426544931477,3.768912675999,0,0,2.73822451611644,0,5.0269118151415,0,0,0,0,0,0,2.73822451611644,0,0,0,0,0,0,4.48756692624344,0,0,0,0,2.73822451611644,0,0,2.73822451611644,0,0
SW00039,swab,0,0,2.94055639604289,0,0,0,4.45071778497662,5.32721919418345,0,4.07102409119504,3.62937024725399,0,0,0,5.79838430431266,3.69347375263839,0,0,0,1.52195132811466,2.21034831980991,4.60247697635567,0,0,1.52195132811466,0,4.74372534270521,0,0,0,0,0,0,0,1.81640341585169,0,0,0,0,0,4.0953165251226,0,1.81640341585169,0,0,2.76471406481521,0,0,1.52195132811466,0,0
SW00040,swab,0,0,3.66611717795269,0,0,0,4.79057281931908,5.48727058811843,0,4.10278901611729,4.07588204851794,0,0,0,5.66407046562908,3.06115924367332,0,0,0,3.49086428858028,2.90091671308939,4.21282683946174,0,1.25321767976421,4.93533690151046,0,3.71407824444524,0,0,0,0,0,0,2.3762310275844,2.27199345190513,0,2.01068240270307,0,0,0,4.3956077210789,0,0,0,0,3.24135934623605,0,0,2.85213309206455,0,0
SW00041,swab,0,0,2.4793376603378,0,0,0,4.01449543615557,5.65589390998047,2.25844803689051,3.58521783890859,0,0,0,0,5.49601409433981,3.96366363619599,0,0,0,3.1014882065367,3.92199176151954,3.87589279540838,0,0,5.18682834813365,0,4.46735961119864,0,0,0,0,0,0,0,0,0,3.03459871183786,0,0,0,3.93733764867754,0,0,0,0,1.78609089497513,0,0,0,0,0
SW00042,swab,0,0,2.31647714356547,0,0,0,3.98093983805489,5.74315977327558,0,4.29775397124845,2.95830747088383,0,0,0,5.56131918222425,3.22204837307044,0,0,0,3.82819113706305,2.98507204501619,3.82121756787628,0,0,2.63345101623045,0,4.24504462139629,0,0,0,1.53146195116886,0,0,1.70327424426301,1.24302156756134,0,0.966126142501688,0,0,0,4.24238727907373,0,0,0,0,2.19795199872552,0,0,0,0,0
SW00043,swab,0,0,3.04864080144803,0,0,0,4.43906611672246,5.34323392146982,2.08043160227683,4.34506491321165,3.11129832946474,0,0,0,5.82627773544493,3.93963940067056,0,0,0,3.12210293358176,2.08043160227683,4.28998547613308,0,1.07370496983066,1.35601188721816,0,4.0980317639662,0,0,0,0,0,0,1.35601188721816,2.08043160227683,0,2.03939963887395,0,0,0,4.1490550892494,1.07370496983066,1.35601188721816,0,0,2.74376946446364,0,0,0,0,0
SW00044,swab,0,0,0,0,0,0,3.38845428212105,5.7099055545502,0,4.45700766733036,0,0,0,0,5.59433227965558,3.77370070749862,0,0,0,3.14554937839073,2.84482989564098,3.92344169831271,0,0,4.18665958629757,0,3.44642403430366,0,0,0,0,0,0,0,0,0,2.54442026056429,0,0,0,4.43528919521097,0,0,0,0,0,0,0,3.02071417075705,0,0
SW00045,swab,0,0.864476756081763,3.70529816063495,0,0,0,5.0487689580713,5.50844182180129,1.80749589096279,3.60196088724107,4.08265515968368,0,0,0,5.67766926186813,3.57311510055348,0,0,0,3.37218224241704,3.89532016927327,3.83039578686604,0,0.717083363800325,3.78871200399005,0,4.29140694831466,1.25168178415715,1.48416644865361,0,0,0,1.1347775287432,2.63419570419473,2.79846363081287,0,2.71179003700316,0,0,1.1347775287432,4.23908647330903,1.41958711736226,1.25168178415715,1.1347775287432,1.1347775287432,3.43765798384746,0,0,2.19556498707873,0,0.717083363800325
SW00046,swab,0,0,2.24060421015867,0,0,0,4.64954374667099,5.60410493206906,0,4.50847014234381,0.763889543562781,0,0.763889543562781,0,5.69032329276873,3.26862022174451,0,0,0,3.42859498958639,1.53961763648316,4.37281032102363,0,1.91753094499636,1.53961763648316,0,2.88102750349234,0,0,0,0,0,0,1.18804217642251,2.27517430248093,0,1.73132956159488,0,0,0,2.36491859082335,1.39847536117325,0,0,2.14730168321228,3.08355785377754,0,0,1.30588142466133,0,0.763889543562781
SW00047,swab,0,0,3.42866667416373,0,0.57926922886784,0,5.34576507960291,5.61162207478969,0.972503967261737,3.40519456998994,2.2617566899273,0,0.81895158011356,0,5.45875217400079,3.25827449777173,0,0.972503967261737,0,2.95748404872078,4.63348271976325,4.12782387667927,0,1.79588727742862,2.25506044617187,0,3.85981955554998,0,1.17543962362345,0,0,0,0,0.972503967261737,3.06904445289734,0,2.05238640907631,0.57926922886784,0,1.24976103957273,3.51847345699741,1.75518889653927,1.66018251668191,1.17543962362345,1.57219206749572,3.6823309440728,0,0,2.22719262113052,0,1.31320292213972
SW00048,swab,0,0,1.92663451856414,0,0,0,3.94476340563521,5.56459457926547,0,3.83001088232745,1.33973349114708,0,0,0,5.7524117532323,2.36268250668544,0,0,0,2.64261100221316,4.45898099252089,4.18423767700704,0,0,2.46701393570707,0,3.38028043737457,0,0,0,0,0,0,0,1.6307165280537,0,0,0,0,0,3.64172003602002,0,0,0,0,1.92663451856414,0,0,0,0,0
SW00049,swab,0,0,2.81968850888246,0,0,0,3.64271837816202,5.76784289866404,2.75813193904772,3.93571760770923,0,0,0,0,5.51611336467681,2.9692589276369,1.0291567496911,0,0,2.56174554767784,2.92904102837008,4.07495974274468,0,1.69435982005931,1.9457131009313,0,4.25018177580254,0,0,0,0,0,0,0,1.0291567496911,0,1.0291567496911,0,0,0,4.5698451400712,1.5432039080539,1.1914960634635,0,0.766948246829076,2.16558889497417,0,0,3.36782260750295,0,0
SW00050,swab,0,0,0,0,0,0,4.03901431841221,5.32378326281356,0,3.86726369219844,1.86879816119201,0,0,0,5.87214357051241,2.8177870611825,0,0,0,1.86879816119201,1.86879816119201,4.07243513328737,0,0,2.56304278611893,0,3.16421101620507,0,0,0,0,0,0,0,0,0,2.76671711704183,0,0,0,4.03610959419909,0,0,0,0,0,0,0,0,0,0
SW00051,swab,0,0,0,0,0,0,3.38203980863546,5.60518859176542,0,3.62863405013868,3.1059935411514,0,0,0,5.68929357403279,3.59867812164839,0,0,0,3.38203980863546,2.8509931461688,4.31874883599096,0,0,0,0,2.15446449106963,0,0,0,0,0,0,0,0,0,2.62955224232702,0,0,0,4.85470810071999,0,0,0,2.15446449106963,0,0,0,0,0,0
SW00052,swab,0,0,1.40066256406981,0,0,0,4.59069238020306,5.27455875696917,0,4.21844658323143,0,0,0,0,5.86405270851124,3.2836400734866,0,0,0,2.6849748259217,0,4.07856478798412,0,1.69297402045511,0,0,3.0952030404048,0,0,0,0,0,0,0,2.08559763676087,0,2.61455202312223,0,0,0,3.91008535860587,0,0,0,0,2.86793574436037,0,0,0,0,0
SW00053,swab,0,0,2.47786243787521,0,0,0,2.91323051234189,5.63220721351563,1.26196581317148,4.38326495330245,2.19455893054707,0,0,0,5.64471495747563,3.76351584481797,0,0,0,3.47236511722529,2.81415669489189,3.84073980426759,0,0,2.56094723738494,0,4.72373522050388,0,0,0,0,0,0,1.26196581317148,1.09759422696189,0,0.829937341220043,0,0,0,4.54135306164115,0,0,0,1.474205653672,1.26196581317148,0,0,0.829937341220043,0,0
SW00054,swab,0,0,3.2429823195138,0,0,0,5.34125156756493,5.38382253642387,1.91361162798091,4.00592746900531,3.25094673643213,0,1.23533563037921,0,5.6681152075892,3.76809294816615,0,0,0,2.51167926945059,3.63754515359317,3.89241297273483,0,1.81802428401768,2.41510335760694,0,3.89510732894567,0,1.69528108330604,0,0,0,0,2.05822309281065,2.95797700144379,0,2.74157734564844,0,0,1.52354787601318,4.39002718580332,0,1.23533563037921,0,0,3.64237854281653,0,0,3.29943340610378,0,1.23533563037921
SW00055,swab,0,0,2.15099783722933,0,0,0,2.5228051651843,5.39289514898,0,3.65562600177568,1.42422412533307,0,0,0,5.83465381783745,4.22282834142025,0,0,1.13924541536473,2.76049378262234,2.55489675970809,4.2317080572041,0,0,0,0,3.25598681178386,0,0,0,0,0,0,0,0,0,3.44214159028795,0,0,0,3.74309312529229,4.20692426875865,1.13924541536473,0,2.23937049068706,0,0,0,3.52495773092179,1.81224066024991,0
SW00056,swab,0,0,2.83069954498904,0,0,0,3.68427495029001,5.60965529441493,0,0,4.08108747756398,0,0,0,5.69053755306566,3.26260394724043,0,0,0,3.35185047305734,3.92394301501649,4.78373931486653,0,0,1.61039262994197,0,2.74651606642258,0,0,0,0,0,0,0,0,0,1.31988515520226,0,0,0,3.81186340069625,0,0,0,3.03933837511541,2.08035450830982,0,0,3.53675113306029,0,0
SW00057,swab,0,0,1.04530462365814,0,0,0,4.13013984493413,5.67348413680525,0,3.8741774370227,1.9127333777745,0,0,0,5.66759306621268,3.61506674728874,0,0,0,3.42442042260783,3.64388630652489,4.21088397012471,0,0.781738536506129,0,0,3.36051645086806,0,0,0,0,0,0,0,1.85549926451009,0,2.26195612924308,0,0,0,4.07585147765289,1.32631663997313,0,0,2.34867410813608,2.00858019702599,0,0,1.61698065588046,0,1.04530462365814
SW00060,swab,0,0,3.10844948659255,0,0,0,3.64164977218363,5.63629671458387,0,1.99854718201678,3.04377852730501,1.77959375795287,0,0,5.66989196980999,3.6277384846006,0,0,0,3.36726615087342,3.95325743639702,3.90484615285131,0,0,2.47275367919996,0,4.66256303907616,0,0,0,0,0,0,3.40931028651654,1.60709472122956,1.60709472122956,2.50069100066321,0,0,0,4.29129353462573,0,0,0,2.25187869063936,1.77959375795287,0,0,0,1.60709472122956,0
SW00061,swab,0,0,3.03749380782829,0,0,0,4.46927156827024,5.41414599404424,0,4.75334312526923,1.21614491163447,0,0,0,5.70116435996229,3.80122868255581,0,0,0,3.33523491745787,4.21280224281154,3.50501226120575,0,0.940745647909764,2.92977963473394,0,4.73668880326156,0,0,0,0,0,0,2.98523569700296,2.36686743637393,0,1.84832106242978,0,0,0,4.81473950121085,0,1.38334505795317,0,0.940745647909764,2.84274289097745,0,0,0.940745647909764,0,1.74093256232599
SW00062,swab,0,0,2.94455780063367,0,0,0,3.49477791219527,5.62869055639471,0.370388740352553,4.40937046735487,3.04913993745866,0,0.567338873241317,0,5.5961352275948,3.54391420032537,0,0,0,3.64512308697065,3.93902984687989,4.13009415878466,0,0,3.46335180198579,0,4.21066897425778,0,0,0,0,0,0,1.85947088201695,1.01804676161248,0,1.19892112953641,0,0,0,4.5948941745772,0,0.567338873241317,0,1.85131376842595,1.694322695589,0,0,4.78199404431014,0,0
SW00063,swab,0,0,3.429093103808,0,0,0,3.84102048249151,5.60812268505101,2.01814338408824,3.0443135999785,3.77852672782804,0,0,0,5.72801903347472,3.25188859314117,0,0,0,1.19734421513901,1.4843655833174,4.07523155790914,0,0,0,0,4.29338631840723,0,0,0,0,0,0,0,1.77821809000279,0,1.77821809000279,0,0,0,3.97099568200838,1.19734421513901,0,0,0,1.95189024831186,0,0,1.19734421513901,0,0
SW00064,swab,0,0,3.32644180378867,0,0,0,5.87095997370064,4.76645355686409,0,4.16616341934431,3.04907611272789,0,2.24950759972684,0,5.04085004129029,2.54931337761562,0,0,0,2.47037725135111,3.46028104338581,3.88058133743583,0,0,2.07463711723902,0,4.5685968214128,0,0,0,0,0,0,0,3.69944014809501,0,2.07463711723902,0,0,0,3.71940732946122,2.47037725135111,2.24950759972684,0,2.07463711723902,4.05100643470038,0,0,2.07463711723902,0,2.07463711723902
SW00065,swab,0,0,4.44942126741165,0,0,0,5.638419400173,5.2053485160918,0,4.69298264310494,0,0,0,0,5.43468417666932,3.38140047419586,0,0,0,2.38302159557677,2.68315171542498,4.41866303607419,0,0,2.38302159557677,0,3.81265059977115,0,0,0,0,0,0,0,3.61177508166413,0,2.9837310729966,0,0,0,3.55743157535243,0,3.38140047419586,0,2.38302159557677,3.88642636771705,0,0,0,0,0
SW00066,swab,0,0,3.87924226065188,0,1.21539103314008,0,5.30996072304921,5.35150527960354,1.79714772392719,3.97878598144479,3.53944518906115,0,0,0,5.6453123871343,4.06522404505959,0,0,0,2.77988955242615,1.97092333445403,4.86703720989406,0,0.940035008957334,0,0,3.89487652272634,1.38257557275821,0.940035008957334,0,0,0,0,1.38257557275821,3.0664232266969,0,2.23204886591766,0,0,1.74014443049193,3.9132509693524,1.59716504631834,1.38257557275821,0,2.4327478095154,3.56570986532438,0,0,3.09424900566009,0,0
SW00067,swab,0,0,2.99611704228122,0,0,0,5.238719181396,5.26983880865257,0,3.94996987041403,0,0,0,0,5.76209222442059,4.19982602284721,0,0,0,0,2.99611704228122,3.77390297668637,0,0,0,0,3.99572248774506,0,0,0,0,0,0,0,2.99611704228122,0,2.99611704228122,0,0,0,3.99572248774506,0,0,0,3.47294606880568,3.29692788523536,0,0,3.47294606880568,0,0
SW00068,swab,0,0,2.07058707110754,0,0,0,4.03165114090759,5.6592241274733,0,3.75980227300007,3.62808349557746,0,0,0,5.59988359047796,3.18110949113262,0,0,0,3.53829731424519,2.97043496612784,4.3380441001567,0,0,3.63752285269013,0,2.65889804092063,0,0,0,0,0,0,0,1.3861374083432,1.3861374083432,2.63608664391921,0,0,0,4.96258330174661,1.10260067911384,0,0,0,2.1116440399856,0,0,1.10260067911384,0,1.10260067911384
SW00069,swab,0,0,2.93072893353873,0,0,0,4.49897405793258,5.18671309806755,2.03610764407787,3.52485580812302,2.40737650845877,0,1.48236480975812,0,5.88852000514155,3.62729034031726,0,0,0,1.89930104263517,2.13998576248504,3.88673109281381,0,2.22375106557482,2.83019163719759,0,4.09110574368511,0,1.31336668385108,0,1.94984466620553,0,0,2.07356303795516,2.5234819311149,0,2.63020803518703,0,0,0,3.96755512418695,1.60371305805262,0,1.84209071331364,1.03294640469579,2.69913928176667,0,0,2.5234819311149,0,0
