Sample_ID,sample_type,Barnesiellaceae,Cerasicoccaceae,Mogibacteriaceae,Odoribacteraceae,Paraprevotellaceae,Tissierellaceae,Weeksellaceae,0319-6G20,Acetobacteraceae,Actinomycetaceae,Aerococcaceae,Alcaligenaceae,Alicyclobacillaceae,Anaeroplasmataceae,Bacillaceae,Bacteroidaceae,Bifidobacteriaceae,Bogoriellaceae,Bradyrhizobiaceae,Brevibacteriaceae,Brucellaceae,BS11,Burkholderiaceae,Campylobacteraceae,Cardiobacteriaceae,Carnobacteriaceae,Caulobacteraceae,Chitinophagaceae,Christensenellaceae,Clostridiaceae,Comamonadaceae,Coriobacteriaceae,Corynebacteriaceae,Deferribacteraceae,Dehalobacteriaceae,Deinococcaceae,Dermabacteraceae,Desulfovibrionaceae,Dethiosulfovibrionaceae,Enterobacteriaceae,Enterococcaceae,Erysipelotrichaceae,EtOH8,Eubacteriaceae,F16,Flavobacteriaceae,Fusobacteriaceae,Gemellaceae,Halomonadaceae,Hyphomicrobiaceae,Intrasporangiaceae,Lachnospiraceae,Lactobacillaceae,Leptotrichiaceae,Leuconostocaceae,Methanobacteriaceae,Microbacteriaceae,Micrococcaceae,mitochondria,Moraxellaceae,Mycoplasmataceae,Neisseriaceae,Nocardiaceae,Nocardioidaceae,Oxalobacteraceae,Paenibacillaceae,Pasteurellaceae,Peptococcaceae,Peptostreptococcaceae,Phyllobacteriaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Propionibacteriaceae,Pseudomonadaceae,RF16,Rhizobiaceae,Rhodospirillaceae,Rikenellaceae,Rs-045,Ruminococcaceae,S24-7,Sinobacteraceae,Sphingobacteriaceae,Sphingomonadaceae,Spirochaetaceae,Staphylococcaceae,Streptococcaceae,Synergistaceae,Syntrophorhabdaceae,Thermaceae,Turicibacteraceae,Unassigned,Veillonellaceae,Verrucomicrobiaceae,Victivallaceae,Xanthomonadaceae
SW00006,swab,1.06441433775141,0,1.51582753041891,0,1.34630735658918,3.43619442860168,0,0,0,2.35959823161298,0.799300362541187,1.68748217240043,2.02933645439022,0,4.68165285388223,5.4352266090089,0,0,0,0,0,0,0,2.40717331021094,0,0,1.06441433775141,0,1.77300772920307,3.74879121938808,0,3.37568900248143,1.439286661239,0,0,0,0,1.34630735658918,0,4.13554280042794,0,4.59311862942664,0,0,0,0,1.22784176160757,1.93344007487043,0,0,0,5.50412884196306,2.14234204053449,0,1.439286661239,0,0,1.58087845977667,0,2.57049529853657,0,0,0,0,0,1.06441433775141,2.4334022000828,0,2.31738895677602,0,0,1.51582753041891,2.96023274701849,1.06441433775141,1.439286661239,1.06441433775141,0,1.63744306049178,0,1.51582753041891,0,5.30909268905148,1.58087845977667,0,0,1.58087845977667,0,0,4.1532029107232,0,0,3.04059416528341,0,4.85205144002184,3.53391485227391,0,0,0
SW00007,swab,1.35601639159927,0,3.36602061644462,4.01227039535432,1.35601639159927,3.21752668697826,0,0,0,1.35601639159927,0,4.15799354647216,0,0,3.55405505645807,5.31156194118462,0,0,0,0,0,0,0,0,0,0,0,0,2.8685169983696,3.30045514869641,0,3.43003289066726,0,0,2.03940430780326,0,0,3.90587768447623,0,3.80780915279901,0,3.50093974857766,0,2.59283280661558,0,0,0,0,0,0,0,5.22558597146139,0,0,0,0,0,0,0,1.35601639159927,0,0,0,0,0,0,0,2.91675979447543,2.33844663722492,0,0,3.67896347619216,2.37965817354196,0,0,0,0,0,0,4.41781373491315,0,5.60420912907657,0,0,0,0,0,0,4.09083340229176,0,0,2.29291044824146,1.94348472688285,5.09346956878136,2.03940430780326,1.94348472688285,1.94348472688285,0
SW00009,swab,3.91584108431776,0,2.93277143854556,3.50748580853988,3.74010525826792,3.37778893866874,0,0,0,2.34159396751787,0,3.95575995173013,0,0,3.41060954148024,5.41839105635076,0,0,0,0,0,0,0,2.9946405662767,0,1.29524769369673,0,0,2.30286128406903,3.40530880743381,0,3.25215268480842,1.1300222516329,0,1.1300222516329,0,0,2.93905837653542,0,1.29524769369673,0,4.34725700717799,0,0,0,0,0,0,0,0,0,5.3949807712246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21318336770707,0,0,0,4.8979827680915,3.8266125955207,1.80244257783733,0,0,0,0.860047980805645,0,4.2513261209779,0,5.40179763888414,0.860047980805645,0,0,0,0,0,3.13031915028786,0.860047980805645,0,1.41464984522741,1.29524769369673,4.75554603284511,4.16031214982018,1.70724032775404,0,0
SW00011,swab,0.94382612173182,0,2.71174197985542,0,1.5071381014091,4.4893919530601,0,0,0,2.71174197985542,0.94382612173182,1.5071381014091,0.94382612173182,0,4.42666418764567,5.6280381110009,1.85174961144381,0,0,0,0,0,0,3.1948272578912,0,0.94382612173182,1.5071381014091,0,1.60133773124457,3.44417822456123,0,3.53493322402009,2.47260266183384,0,0,0,0,3.39531929479375,0,3.98796089818417,0.94382612173182,4.48254405470783,0,1.21941195467677,0,0,2.79514040825018,0,0,0,0,5.33781529903337,1.80136015678863,0,1.74434733102868,0,0,0,0,2.09894573939355,0,0,0,0,0,1.74434733102868,2.51592902003924,2.47260266183384,0,0,0,2.2738827632695,3.34942999450003,1.5071381014091,0,1.21941195467677,0,1.21941195467677,0,2.81110335427109,0,5.2188379726186,2.37033022189474,0,0,0,0,0,2.60842840240326,0,0,2.8510076668445,2.29151905875723,4.80939088001714,4.07636542616097,1.60133773124457,0,0
SW00012,swab,2.44861505887526,0,2.8686598128261,0,0,3.84899823839137,0,0,0,2.56821707772238,0,3.81820031772191,0,0,3.97392160287962,5.63011719027195,0,0,0,0,0,0,0,3.31704070602369,0,0,0,0,2.44861505887526,3.10930293001154,0,3.0544170878637,1.42241217923393,0,0,0,0,3.29519560159901,0,2.10804345567649,0,4.2710971421389,0,1.13749934769121,0,0,0,0,0,0,0,5.37829491581366,1.71515360064661,0,0,0,0,0,0,2.06266207113127,0,0,0,0,0,0,0,0,3.0688024144091,0,0,4.34546213806678,3.74020650855766,0,1.13749934769121,0,0,1.13749934769121,0,3.67760661371702,0,5.23330400189632,1.42241217923393,0,0,0,0,0,3.42702555325779,0,0,2.22120462242697,0,4.77116909969176,4.24360248908249,1.42241217923393,0,0
SW00013,swab,4.00681832810422,0,4.08551602635672,3.44626371960674,1.53670944499007,4.67429916046418,0,0,0,2.76018548737204,0,4.27903709913524,0,0,3.81843419117617,5.47487160750851,1.15729913408248,0,0,0,0,0,0,3.1108259038808,0,1.32319386762136,0,0,2.12919942728982,3.9432462063783,0,3.54768897897122,3.04803744886689,0,0,0,0,3.29497425325499,0,2.58194553731934,0,4.32928724423883,0,1.53670944499007,0,0,2.00533449863084,1.32319386762136,0,0,0,5.44875116780185,0,0,0,0,0,1.61378217237806,0,1.44294313906278,0,0,0,0,0,1.7360707829015,2.70085893003394,0,2.55043236956318,0,0,3.21789197961635,3.16169111282182,1.15729913408248,0,0,0,1.32319386762136,0,4.13714101236228,0,5.17642196866717,0,0,0,0,0,0,3.71766622595879,0,0,1.87219310286895,2.25869617237526,4.96701313187813,4.2337059479007,1.15729913408248,0,0
SW00014,swab,1.25891677895826,0,3.03861625462134,0.827189960438925,1.09462665032716,4.03299751418305,0,0,0,1.93831148423727,0,0.827189960438925,0,0,3.75377360066678,5.72072847351252,0,0,0,0,0,0,0,2.85815836383999,0,0,0,0,2.03991869442114,3.86951378293161,0,3.71678711277084,2.68749704355771,0,0,0,0,3.6079387224489,0,4.19353487434739,0,4.09147318521242,0,0,0,0,3.92925528537092,1.09462665032716,0,0,0,5.23409194672915,0.827189960438925,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01665762917607,2.59080993350171,0.827189960438925,0,0,2.37181801877767,3.21684152641178,1.25891677895826,0,0,0,0,0,3.54547743107906,0,5.16277373258457,2.23683134365456,0,0,0,0,0,2.56455062849631,0,0,1.99207983016115,1.47108816133024,4.77705633075599,4.27559070105056,0.827189960438925,0,0
SW00018,swab,1.33876623393883,0,2.58668600831744,3.64788355284109,0,2.99552058961527,0,0,0,1.33876623393883,0,4.26116368457046,0,0,3.83233504381613,5.69088659952876,1.33876623393883,0,1.33876623393883,0,0,0,0,1.97621233223687,0,0,0,0,1.86837659084858,3.6249160082345,0,3.75621466301166,1.50817041992125,0,0,0,0,3.21901745000079,0,1.80240876561106,0,4.33019009670738,0,2.021510834669,0,0,1.05720101119931,1.05720101119931,0,0,0,5.19420412697123,1.33876623393883,0,0,0,0,0,0,1.05720101119931,0,0,0,0,0,1.50817041992125,1.05720101119931,0,0,0,0,3.76328806955242,2.4811924774294,0,1.05720101119931,0,0,0,0,4.32636947891742,0,5.13210555688657,1.05720101119931,0,0,0,0,0,4.48006975230319,0,0,2.38089627821942,1.50817041992125,4.90328973145121,4.11672643825444,3.3031314272838,0,0
SW00019,swab,2.36796248465973,0,1.17841120330278,0.90526529722991,1.17841120330278,2.24798376885949,0,0,0,1.70140562111963,0.90526529722991,4.39402001779001,0,0,3.38683757270046,5.73573542091436,0,0,0,0,0,0,0,1.80862643348841,0,1.46479771960608,0,0,0,3.57605229280869,0,3.88903198290174,0,0,0,0,0,0.90526529722991,0,2.94844307842909,0,3.43657390764866,0,0,0,0,1.17841120330278,0,0,0,0,5.49070157996414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90526529722991,0,1.17841120330278,0,0,4.12659778728471,1.17841120330278,0,0,0,0,1.34479520731431,0,3.40042419873527,0,4.668647290476,0,0,0,0,0,0,3.23165342183809,0,0,1.46479771960608,0,4.03514399748133,4.44998422160041,1.17841120330278,0,0
SW00020,swab,3.99919413728818,0,2.73772442521918,2.98637861869192,1.73083615360749,3.57609661716314,0,0,0,1.55876195239112,1.2695648911655,3.87401454569761,2.66148882898518,0,5.64517305492781,5.33135948143809,0,0,0,0,0,0,1.55876195239112,1.8537523412326,0,0,0,1.2695648911655,2.58911028793587,3.39802962717691,0,3.81148242499599,0,0,1.55876195239112,0,0,3.12670567795051,0,2.98637861869192,1.55876195239112,3.29111276464149,0,1.2695648911655,0,0,1.73083615360749,0,0,1.73083615360749,0,5.0615473361887,1.73083615360749,0,0,0,0,0,0,3.38246818866126,1.73083615360749,0,0,0,0,2.02781158802159,0,2.32680001916361,1.2695648911655,0,1.2695648911655,3.75484646780051,3.47102368433861,1.55876195239112,0,1.2695648911655,0,2.36140468376349,0,3.9690698759091,0,5.11126698741316,0,1.2695648911655,0,0,1.2695648911655,0,3.14896585244138,0,0,4.08256021536924,0,4.23459748640487,3.95488571328347,3.1092282770245,0,1.2695648911655
SW00021,swab,1.27923198322146,0,3.32416923971385,3.4600480267325,0,4.65770425102949,0,0,0,4.05239027772477,0,3.77829404687341,2.29935548408877,0,5.40598278278942,5.11587910430114,0,0,0,0,0,1.27923198322146,0,3.34587844634305,0,0,0,1.56869302827561,0,2.98861726523126,1.56869302827561,3.20543815115501,2.29935548408877,0,0,0,0,3.23375465821348,0,2.96381990587313,0,4.35235918164996,0,0,0,0,4.25666922091807,0,0,0,0,5.18754315715905,1.74085845755642,0,0,0,0,0,0,3.0690614077326,0,0,0,0,0,1.56869302827561,0,0,4.07732732467662,0,0,4.50694230791372,4.78713570340004,0,1.27923198322146,0,0,1.27923198322146,0,3.66070603464344,1.95954079029629,4.97353575777231,0,0,0,0,0,0,4.11972779219045,0,0,3.79867192301305,1.56869302827561,5.01355714922021,4.21579871106409,0,0,1.27923198322146
SW00022,swab,3.44011302072123,0,3.17140280892635,3.25567204351616,1.73207589658172,3.2804822352098,0,0,0,0,0,3.89132512255192,0,0,3.73686883914475,5.07748719906141,0,0,0,0,0,0,0,3.78848068283583,0,0,0,0,2.95488303382782,3.24271437092214,0,3.65346739639066,0,0,0,0,0,3.15561938131971,0,3.40536405107714,0,3.96454838086792,0,0,0,0,2.02906294266189,0,0,0,0,5.28541342892698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73207589658172,0,0,0,3.30395134836539,5.58798931091931,0,0,0,0,0,0,4.08192281865476,0,5.19831673359871,1.73207589658172,0,0,0,0,0,4.09134312093153,0,0,0,0,4.58489992250209,4.47137848401696,0,0,0
SW00023,swab,2.18527131616248,0,3.12060848847432,3.37138428741389,3.9670121940803,4.02756608619224,0,0,0,1.54186875323106,0,2.13447299154595,1.25313445603244,0,4.79978404626598,5.54926636709943,0,0,0,0,0,0,0,3.74809034705777,0,0,0,0,1.25313445603244,4.33063876610164,1.25313445603244,3.26184624699025,2.37614325393642,0,0,0,0,1.83661784381636,0,2.96105383646219,0,3.78092491999951,0,1.25313445603244,0,0,1.25313445603244,1.54186875323106,0,0,0,5.37285421103374,1.54186875323106,0,0,0,0,0,0,2.34409905475803,1.54186875323106,0,0,0,0,0,0,0,2.72037407680803,0,0,1.71378285133274,4.19716203995894,0,0,0,0,1.93226070140068,0,4.08675754067298,0,5.26229398008961,2.23074524032253,0,0,0,0,0,3.06107117591205,0,0,3.15276967229621,1.71378285133274,4.76802074383178,4.1269423812816,0,0,0
SW00024A,swab,1.76566872549712,0,4.42384594283002,3.68612768094587,3.36148813734465,4.82738521550862,0,0,0,3.85547268714262,0,4.06994562739803,1.47202486555916,0,4.66449924099557,4.76492771022462,0,0,0,0,0,0,0.828015212129353,4.34476173542424,0,0,0,0,3.82379967583653,4.65142677243465,0,3.20403057378975,3.25532575591777,0,1.87788959678811,0,1.09551820209894,3.21478575873575,0,2.88582484598881,0,4.0403631508147,0,1.09551820209894,0,0,2.01761774538938,3.52839875235093,0,0,0,4.83239232215088,1.76566872549712,0,0,0,0,1.09551820209894,0,2.23779516598702,0,0,0,0,1.37876134177175,1.09551820209894,0.828015212129353,3.53715536098349,3.36148813734465,0,0,4.65137124084574,4.84986305395305,0,0.828015212129353,0,0,1.6139476462725,0,4.33601117169241,0,5.00906674862411,4.29863124489902,0,0,0,0,0,4.1206701654896,1.47202486555916,0,3.05956359146764,1.25983286323113,5.5039957573063,4.1726559291907,0,1.37876134177175,1.37876134177175
SW00024B,swab,2.76209870211344,0,2.92371579015325,3.4004917819983,1.97359516632555,3.04123242930379,0,0,0,0,0,4.29078300100894,0,0,3.38075575628994,5.39870929752566,0,0,0,0,0,0,0,3.35653624625531,0,0,0,0,2.17598099682518,3.34572819445341,0,3.74427980384015,1.29270431993349,0,2.05200653283434,0,0,3.75861171555455,0,1.29270431993349,0,4.44522265949466,0,0,0,0,1.87783741970422,0,0,0,0,5.45114413384438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61346684004457,1.29270431993349,0,0,3.33837044367926,2.97801254367497,0,0,0,0,0,0,4.09087849939479,0,5.47405242944912,1.58252333953275,0,0,0,0,0,2.95171215701665,0,0,1.58252333953275,1.75481235925966,4.88720100464542,3.54886161945124,2.61346684004457,1.58252333953275,0
SW00025,swab,0,0,3.68318375826501,0,0,4.40507336868926,0,0,0,1.97590162129966,0,1.67943827183663,0,0,3.59978453339785,5.43659651447677,0,0,0,0,0,0,0,3.7531185041975,0,0,0,0,0,4.01860292346588,0,3.16191738168285,2.15045993143361,0,0,0,0,2.99291740436667,0,4.38123762224732,0,4.89323845315018,0,0,0,0,1.97590162129966,0,0,0,0,5.55584501382513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10196376601229,4.303746485428,0,0,0,0,0,0,1.67943827183663,0,4.49634510257352,2.62552880078731,0,0,0,0,0,3.30394065592688,0,0,2.15045993143361,0,5.1774403135754,3.74951501890423,2.44995154808406,0,0
