Sample_ID,sample_type,Lentisphaeria,Saprospirae,4C0d-2,Actinobacteria,Alphaproteobacteria,Bacilli,Bacteroidia,Betaproteobacteria,Chloroplast,Clostridia,Coriobacteriia,Deferribacteres,Deinococci,Deltaproteobacteria,Epsilonproteobacteria,Erysipelotrichi,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Methanobacteria,Mollicutes,Opitutae,RF3,Sphingobacteriia,Spirochaetes,Synergistia,TM7-3,Unassigned,Verrucomicrobiae
SW00038,swab,0,0,2.60476472946413,2.42921263327897,0,5.08273515689377,5.48658964239821,4.63172325575563,0,5.69288363915106,3.85901698593205,0,2.72943363342162,3.35720290141686,0,3.71771094220317,0,2.72943363342162,3.98993044734095,0,2.42921263327897,0,0,0,0,0,0,3.97786718799883,2.72943363342162
SW00039,swab,0,0,1.49141633454828,2.94007455214034,1.78538537141692,4.89299100074105,5.29461306458466,4.05355745934772,1.78538537141692,5.79958378671095,3.44581627821269,0,2.77893084001491,2.08284136567158,3.60113817559038,4.60038669111643,0,1.49141633454828,2.32433864967557,0,2.47862276997751,0,4.03712421481137,0,0,0,2.25773472489761,4.36368723962092,1.49141633454828
SW00040,swab,0,0,0,3.65881964948721,3.95502126205315,4.82042674698343,5.46907121018005,4.09780345409298,0,5.58494397871236,3.02072860409002,0,3.23825813090474,3.48356754943973,4.07104393931523,4.17572757351857,0,4.9273552939041,3.09055822161913,0,0,0,0,0,0,0,0,5.03953354873645,2.90275866423517
SW00041,swab,0,0,0,2.62821664568103,0,4.59701929132502,5.65686771999294,3.56754253190326,0,5.51028786559831,3.95823420093838,0,1.78920934463664,3.08348361384333,0,3.74121533302864,0,5.17777379517819,3.94649710762279,0,0,0,0,0,0,0,0,3.53809580197312,0
SW00042,swab,0,0,0,2.32099426575145,0.95499997192097,4.4264025430553,5.75000144072018,4.28795920767679,0,5.55901440993437,3.18977998527986,0,2.16221418420094,3.81835118475579,2.9613218976724,3.79275299503026,0,2.61257327925573,2.99780044374581,0,0,0,0,0,0,0,1.51934019712069,4.08866888086631,0
SW00043,swab,0,1.06440592552099,2.30615381398812,3.00794675208063,4.08974220197127,4.59063553918652,5.32645461629233,4.33786927800564,0,5.82868616345809,3.79469589806708,0,2.74203952979096,3.1259445237193,3.1259445237193,4.27593581602984,0,1.06440592552099,2.38875467053409,0,0,0,0,0,0,0,1.51581860518763,4.04273897997603,0
SW00044,swab,0,0,0,0,3.23384070683448,3.76514065998802,5.70605190403545,4.45371051945272,0,5.62275427246713,3.76514065998802,0,0,3.13699405918985,2.83628075173812,3.87709746827089,0,4.1474319344111,0,0,0,0,2.53588344055085,0,0,0,0,3.73881638271897,3.01216091097989
SW00045,swab,0,1.41062443135997,2.78329819689699,3.69017006244801,1.82591819895298,5.11697098544076,5.47730830928684,3.61144489596787,0,5.63356278562729,3.51685542534231,0,3.44019907753309,3.3705623031574,4.0877643569455,3.86476723627415,0,3.78559784903736,3.9453219359528,0,1.47515425933616,0,0.70956591722747,0,1.1261467018684,0.70956591722747,0,4.93512529226916,2.17448327927864
SW00046,swab,0,0,0,2.16025308482591,4.18045454549626,4.64906294414418,5.60076129422621,4.49872003224499,1.38320197263403,5.6778172309746,3.25940325188843,0,3.08947757888542,3.41732339903652,0.750752769531107,4.35511733802127,0,1.38320197263403,2.36671881698717,0,1.17317188595905,0,2.67962445864486,0,0,2.14611272862244,0,3.63725411079266,1.17317188595905
SW00047,swab,0,1.66945885555324,0.804702692592573,3.34783770088289,2.1569247549477,5.35245907058646,5.61725537619298,3.39592865185025,1.40143847655146,5.45103062421518,3.16630509094228,0,3.68376677545517,2.97290029053605,2.21758169503639,4.11431160409496,1.64371056774662,2.23830846514145,4.63862769843311,0,1.44546929894353,0,2.00215715443307,0,1.15973761143238,1.55580440817185,0,3.94047518235237,2.18067477844599
SW00048,swab,0,0,0,1.90635430013177,0,4.0280780787516,5.585711754116,3.8226843764813,0,5.74118063611005,2.34224464094494,0,1.90635430013177,2.60099234707503,1.32016485336422,4.15683810782883,0,2.44655659759181,4.45239789074472,0,0,0,0,0,0,0,0,3.42614020169676,0
SW00049,swab,0,0,1.18429540166718,3.05108931615589,1.53572600927822,4.35877977559734,5.76619014858292,3.93886587666733,1.30207262578018,5.55902278792174,2.97271996781659,1.02218233685129,2.18578170313758,2.58201953500173,0,4.03193983684287,0,1.91357178988649,2.91886411402229,0,0,0,0,0,0,0.760574621441434,0,3.76493687670968,3.36994147413627
SW00050,swab,0,0,0,0,2.15315255044251,4.08964402548158,5.32181796533761,3.87030729232635,0,5.87653195015789,2.75291723799691,0,0,1.85516421042846,1.85516421042846,4.15658576797896,0,2.45265369226838,1.85516421042846,0,0,0,0,0,0,0,2.32822517184523,3.34061941307573,0
SW00051,swab,0,0,0,0,0,3.33602867530718,5.58670665409915,3.59421687616596,0,5.75547507473858,3.5631908314015,0,0,3.41063066069697,3.03519896790061,4.31357299698326,0,0,2.83131920929006,0,2.434338770234,0,2.434338770234,0,0,2.1349033607801,0,3.9578309751868,0
SW00052,swab,0,0,0,1.39623924190741,0,4.60298336196246,5.27436131923008,4.21352212953756,1.11230812295674,5.86244077498004,3.19495807449782,0,2.88415687170982,2.68037699061711,0,4.0673412260141,1.39623924190741,0,2.08102826596882,0,0,0,0,0,0,0,0,4.08986015760249,0
SW00053,swab,0,0,0,2.51049002854216,1.25522041738421,4.72682412966629,5.63101335190621,4.38116826548812,0.823861862278266,5.67772846324806,3.49692061474089,0,1.25522041738421,3.46775022215319,2.17118397619813,3.80986352944461,0,2.59946417575109,2.84380034974522,0,0,0,0,0,0,0,1.46730814582701,3.67815964241933,0.823861862278266
SW00054,swab,0,0,3.37168138145886,3.26177297162747,2.93834206867653,5.34958310370424,5.38491795741929,3.99383669376103,1.50449270800682,5.68442073633358,3.40993031721593,0,3.63066395601871,2.53334960233684,3.22733708761774,3.90235729252486,0,2.39552358492114,3.72755363794362,0,3.0351519613488,0,1.21684660580487,0,0,0,1.67602941538367,3.98903830032535,3.28678766647227
SW00055,swab,1.78258779363153,0,0,2.12108478038886,1.11137055277501,3.25561145769534,5.40536555895104,3.62794565829327,1.56548941913947,5.82167184324882,4.12447913789654,0,0,2.77609123658404,1.11137055277501,4.19798073187579,0,0,2.5547270602963,0,4.15087476084989,0,3.92709096328548,0,0,0,1.98401267781584,4.30430161388876,3.51268940579722
SW00056,swab,0,0,0,2.80489387078178,1.32034594022071,3.73050730764608,5.58867512703666,0,0,5.67675231588248,3.23883266892773,0,2.08083443033044,3.3406537036747,4.07580042052943,4.75710355120637,0,1.61086470953042,3.92442689915891,0,0,0,0,0,0,0,0,4.66399820911771,3.52707851923871
SW00057,swab,0,1.31547333870203,0,1.03495564747255,1.31547333870203,4.19841651963262,5.66912366804686,3.87378565222508,0,5.67811902557855,3.43711753756691,0,2.03830131547606,3.42444120897748,1.90148718903364,4.18939460193147,0,0,3.64622457996883,0,0,0,0,0,0,2.4095818584742,0,3.87946203087894,1.48450606877441
SW00060,swab,1.60274631753275,0,0,3.05454971558538,0,4.69335256239837,5.63603482103804,1.99413299999076,0,5.68590849135824,3.3737076168635,0,1.89832209822089,3.36280892381797,3.02354385362918,3.89176714146047,0,2.40638893310798,4.06309778639017,0,1.31242346049498,1.60274631753275,0,0,0,2.19659908257266,0,3.77936142491921,0
SW00061,swab,0,0,2.75099581046257,3.03392767073854,1.95914234198702,4.92072621640097,5.41007912831572,4.75277268820612,0,5.75157248423771,3.7916874499829,0,2.8580371943642,3.34074440217668,1.20421567510596,3.46526173387351,0,2.91708199495909,4.24570109000716,0,0,0,0,0,0,0,0,3.80770472521898,0.929508989780306
SW00062,swab,0,0,0.364428179230916,2.8981334358607,1.25735430460988,4.2838279845849,5.62484065300492,4.41102675846116,0.364428179230916,5.63132556374996,3.4172920759052,0,1.68409488471837,3.64540549784298,3.04389823241697,4.08923123076888,0,3.46929879464903,3.94281977837494,0,0.948709854148936,0,0.693993797093585,0,0,0,0,4.07730974940181,4.78281309302805
SW00063,swab,0,0,1.18950501106355,3.42546514718672,0,4.42484607973169,5.58559552441034,3.09533153614896,1.18950501106355,5.7064474921,3.02421803796542,0,2.16347515698524,1.18950501106355,3.78483762241596,4.17461361831161,0,0,1.94360896690671,0,0,0,1.18950501106355,0,0,0,1.47626698425656,4.72645821486331,1.18950501106355
SW00064,swab,0,2.23387923710226,0,3.38786227092821,2.79630341754756,5.89030263939686,4.72457104789777,4.14163715386825,0,5.06043026990785,2.45471297168624,0,4.05745009021897,2.45471297168624,3.03337194270147,3.88781112559387,0,2.05905341992819,3.88460640224187,0,0,0,0,0,0,0,1.76179777581553,3.97437014297723,2.05905341992819
SW00065,swab,0,0,0,4.42554731108069,3.4640766044674,5.62988004590787,5.1837712667405,4.6617473718635,2.95252876660928,5.39569985263424,3.30444205831951,0,3.85519464641237,2.35191972086398,0,4.41069875706241,0,2.35191972086398,3.58054707117787,0,0,0,0,0,0,0,0,4.75311223659459,0
SW00066,swab,0,1.19764734139407,2.47168202727136,3.87037826278304,2.55061888906513,5.32462803598256,5.30789890631532,3.97063383916406,0.923329710161333,5.63058564789682,3.28168052755506,0,3.57156152944661,2.86438273766845,3.52149690037759,4.85925277671856,0,0,3.11645919981377,0,0.923329710161333,0,3.45825448337506,0,0,2.4138994431132,1.95221030013651,4.72621753918102,3.10653971611993
SW00067,swab,0,0,0,2.98929799693318,2.98929799693318,5.2676085853609,5.22940444833913,3.94314465541263,0,5.76844987065771,2.98929799693318,0,3.29010537083051,0,0,3.94314465541263,0,0,3.29010537083051,0,0,0,3.68791175164573,0,0,0,0,4.42023290625995,3.46612239726406
SW00068,swab,0,0,1.37639818016648,2.1015619310159,2.82080283862757,4.05414295681016,5.65394254246099,3.75489514809466,1.09325011844185,5.69121653847524,3.16760328633382,0,2.1015619310159,3.54256419055931,3.62736361210574,4.33388897849019,0,3.63200742748553,2.97099662065494,0,2.86349330369752,1.37639818016648,2.1015619310159,0,0,0,1.54636134661346,3.5086393190416,1.09325011844185
SW00069,swab,0,1.58625332034089,2.81854306468795,2.99441442135923,3.84031520469658,4.6303290440225,5.18702215556773,3.51324768836122,0,5.8866841314718,3.19054906753089,0,2.69793239338466,1.88161660230438,2.3725705859819,3.93330640184545,1.75857499766724,2.77285885018543,2.76592180779138,0,3.06657939571555,0,3.10346112063906,0,0,1.01672344897158,1.82443872686218,3.7982802106113,2.518172108888
SW00070,swab,0,0,0,1.83171938679229,4.05416112929714,3.9327461641696,5.6218098268009,3.76236465780962,1.24844222078553,5.7193583460848,2.91393936803128,0,2.24686966670143,3.01950892382147,1.24844222078553,4.41988970039284,0,1.63142151883706,1.34042237267161,0,0.971255500330997,1.34042237267161,1.34042237267161,0,0,1.41628567815275,0,3.4928660678265,0
SW00072,swab,0,0,0,1.60017386888927,0,3.93258933320332,5.6642397519197,4.08885249283759,0,5.69821985738682,2.82023640697326,0,1.89571704130592,3.42180338839096,2.06996384598992,3.53126588277228,0,0,3.80799559338385,0,0,0,0,0,0,0,0,3.69472791969863,2.19397740953763
SW00073,swab,0,0,0,2.91559420632726,1.01030396954338,4.84391710823827,5.750073357493,2.7223750727349,0,5.40550011204493,2.42969212675895,0,2.91069286566272,2.7924521639072,0,4.96814954199138,0,2.24689674216396,2.92523399930592,0,0,0,0,0,0,0,1.28959317144637,4.16408831376889,3.24467732308268
SW00074,swab,0,1.19561708634587,2.60742197356681,2.37297937650404,0.921420834719566,4.42254566786826,5.45717414292167,4.34716094187974,0.921420834719566,5.8050159961698,3.5895529764057,0,2.74757645038674,3.3285873864855,0.921420834719566,3.78617993285631,0,3.79547402754943,3.0704749244179,0,0,0,0,0,0,0,1.95006644396507,3.68693284278323,2.87939645541391
SW00075,swab,0,2.21015341432446,0,2.76451828800263,1.99008560297017,5.28338226111578,5.50387150096435,4.33394448181415,1.52176111138737,5.61216620827313,3.33477399700426,0,3.50426944212891,3.69610639691171,2.41326840044154,3.78272771260772,2.35551594938281,2.11391210930085,4.54871713780187,0,0,0,0,0,0,0,0,3.66695423989959,1.52176111138737
SW00076,swab,0,1.69921852734694,1.12245033774002,3.33163015172226,2.580892839594,5.75845065701751,5.32105757517391,3.68945137053107,1.87240646321854,5.21367837068413,2.87429998012425,0,4.09059099809184,3.0332748031537,2.41229294193704,3.97323123907814,1.40678383181135,3.20923195401792,4.24617320719564,0,1.69921852734694,0,0,0,1.40678383181135,1.69921852734694,0,3.45775693159059,0
SW00078,swab,0,0,2.49104358026616,3.95021003669763,1.89316928276845,4.74128543600822,5.47157261011986,3.53115986750224,0,5.62612311280129,2.90930412945076,0,3.01832965909425,2.76339010332754,1.89316928276845,3.96680747207269,0,0,3.11835908517255,0,0,0,0,0,0,2.84244652328457,0,5.29945365341381,2.19141330304146
SW00079,swab,0.954075780371202,0.954075780371202,0,3.1100654882014,1.90829976040675,5.03442885317009,5.64822025525701,4.26597354768143,2.05289252908893,5.43950030637402,3.45083094386496,0,3.21703319471669,4.04219104045417,3.52212627681153,3.97556583417209,1.39775993851288,1.61260085797355,5.01661603068159,0,1.39775993851288,0,0,0,0,1.39775993851288,0,4.29102583516585,1.39775993851288
SW00082,swab,0,0,0,1.98537283263711,1.68881147568489,3.92477471965536,5.60490874308158,3.84498567742654,0,5.75125021593828,2.90438414186181,0,1.78393954696656,0,1.92802208460533,4.09190321814909,0,0,3.00247907214584,0,1.11263874908665,0,0,0,0,0,0,3.54918210870903,0
SW00085,swab,0,0,0,2.52390670439973,0,3.73045835088906,5.63333213611452,3.81779216142935,0,5.67362767771701,3.42438872888871,0,2.03758574242059,0,4.51587564020683,4.08121982836145,0,1.91397261145095,1.56835809979356,0,0,0,0,0,0,0,0,4.55429841990838,3.41995124367775
SW00086,swab,0,0,0,1.94829054389522,0,4.02592080402656,5.58789373149514,3.69698210120473,0,5.76014796038601,3.31818684991985,0,2.03754893875009,3.30093630666821,0,4.06372897526676,0,0,1.91393591995049,0,0,0,0,0,0,1.44727719293704,0,3.73096636575447,2.43309240930448
SW00087,swab,0,0,1.35397125466882,3.67246042569566,1.14475216519901,4.67488247917025,5.71836323444332,3.4762185350454,0,5.29918460385168,3.68619598224437,0,2.57601383941888,3.15284166733878,3.35980578239506,4.00515541782531,0,1.26184050807799,5.09905752892718,0,0.983948389142012,0,0,0,0,0,0,4.89189516277681,2.50592878593851
SW00089,swab,0,0,0,0,0,3.31914699086093,5.82085194070137,4.06524437392448,0,5.45702401294408,3.50550638508206,0,1.51039085876467,0.861994170266216,0,4.43219313079248,0,0,3.73988769137547,0,0,0,0,0,0,0,0,3.32045251521205,0
SW00091,swab,0,2.05696440590045,0,3.41503340642319,1.5873952623376,5.47545617782062,5.51653507731152,4.63102328886713,1.88277352213836,5.4419515082772,3.94713418661994,0,3.61354952003857,3.24836034299718,2.18094982738159,3.98768165750311,0,3.27521778041694,3.93400267730564,0,0,0,0,0,0,0,2.05696440590045,4.18027199994067,1.88277352213836
