Sample_ID,sample_type,Acidobacteria_Gp2,Actinobacteria,Alphaproteobacteria,Bacilli,Bacteroidia,Betaproteobacteria,Chloroplast,Clostridia,Cyanobacteria,Deferribacteres,Deinococci,Deltaproteobacteria,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Flavobacteria,Fusobacteria,Gammaproteobacteria,Lentisphaeria,Mollicutes,Negativicutes,Opitutae,Sphingobacteria,Spirochaetes,Synergistia,Thermomicrobia,Thermoprotei,Thermotogae,Verrucomicrobiae
SW00046,swab,0,3.30687500885876,2.98065565079401,4.65646782943213,5.60365431199658,4.50853707549667,1.18762079541532,5.6899408036594,0,0,3.08310760452837,3.42892185550562,0.763516566489536,4.37235971893781,0,1.91708577514209,1.53918002934872,2.38212362189524,0,0,2.36446991551497,0,1.39804275159069,0,2.14685427370822,0,0,0,1.30545309522778
SW00047,swab,0,3.65376890837151,2.29361999046328,5.35970461598804,5.61146973595958,3.40647268365905,1.50160333499999,5.4588551757947,0,0,3.68293487058965,2.96397548364157,2.26160518465677,4.12767154882832,0,1.79573737603308,2.2549089538591,4.64568845503324,0,1.17529745728242,3.51832116397047,0,1.7550392346401,1.17529745728242,1.57204380860847,0,0,0,2.22704118494241
SW00048,swab,0,2.4968015974573,0,4.04933767174828,5.56451756606389,3.83127203339805,0,5.75240684251162,0,0,1.92655841710028,2.64253416418722,1.33966000038659,4.18416066863483,0,0,2.46693718507467,4.46047575119125,0,0,3.64164304018311,0,0,0,0,0,0,0,0
SW00049,swab,0,3.33495336242482,1.40195011076094,4.34658703613046,5.76776922605056,3.93564394351331,1.30932194849857,5.51618720041699,0,1.02908996638454,2.16551572545102,2.5674087273713,0,4.07488607620534,0,1.69428763662317,1.94564026308376,2.93389688074635,0,0,4.56977146931578,0,1.54313234461632,0,0.7668871746284,0,0,0,3.36774896635164
SW00050,swab,0,2.81769220182953,2.76662227572602,4.09835143224402,5.32368825936684,3.86716870119898,0,5.8720910778915,0,0,0,1.86870444255189,1.86870444255189,4.07234013743163,0,0,2.56294804208532,1.86870444255189,0,0,4.03601459904493,0,0,0,0,0,0,0,0
SW00051,swab,0,3.59790967968884,2.62878541184509,3.40608504705402,5.60441995788278,3.62786559526,0,5.68996996865582,0,0,0,3.40608504705402,3.10522550807307,4.31798023712687,0,0,0,2.85022559458138,0,0,4.85393947567757,0,0,0,2.15370124588601,0,0,0,0
SW00052,swab,0,3.28897165418952,2.61445784064001,4.60476856351156,5.27446434562669,4.21866927694552,1.11647431670403,5.86404437370868,0,0,2.86784146049486,2.68488060910625,0,4.07847038401954,0,1.69288152330191,0,2.08550400022711,0,0,3.90999095837578,0,0,0,0,0,0,0,0
SW00053,swab,0,3.78697860558604,0.829731724336739,4.73159326030409,5.63196588899737,4.38642570354078,0.829731724336739,5.64462665995619,0,0,1.26173769346444,3.47380662104651,2.19431914774652,3.84049851401872,0,0,2.56070657570381,2.83635064639333,0,0,4.54111174350005,0,0,0,1.47397242912055,0,0,0,0.829731724336739
SW00054,swab,0,3.88578622832116,2.80078833472132,5.35674526538309,5.38354836617692,4.00565332467909,1.52328191962651,5.66814293354569,0,0,3.64210443392199,2.51140594233679,3.2506727189426,3.8921388364901,0,1.8177542826066,2.41483024074793,3.73025503474001,0,1.69501244383907,4.38975302559511,0,0,0,0,0,0,0,3.29915937235754
SW00055,swab,0,4.21927960232969,3.43695606119867,4.1437129090455,5.38570640321739,3.64966364471621,1.41730818122444,5.8303751023016,0,0,0,2.79023858652027,1.41730818122444,4.22451970726202,0,0,0,2.54772818442687,1.80516356061236,0,3.73590565986222,0,4.19973594378436,0,2.23222348543655,0,0,0,3.51777112001622
SW00056,swab,0,3.40587303428817,1.31980292875132,3.73314165572608,5.60956893317242,0,0,5.69057446308828,0,0,2.08026886466308,3.35176415001869,4.08100112327527,4.78365295483294,0,0,1.61030838669937,3.92385666385191,0,0,3.81177705256143,0,0,0,3.03925209255122,0,0,0,3.53666479670203
SW00057,swab,0,3.61598275827912,2.26181002122933,4.19814078799122,5.6733372252554,3.87403054479269,0,5.66774308497335,0,0,2.00843472578438,3.42592112511585,1.91258826228405,4.21073706730484,0,0.781615911967132,0,3.65261095480384,0,0,4.07570457813037,0,1.32617665934011,0,2.34852785462314,0,0,0,1.61683729336131
SW00060,swab,0,3.74128763822023,2.49954775894299,4.70111026316973,5.63514984979943,1.99741183673736,0,5.67112109602171,0,0,1.77846596634699,3.36611977640554,3.04263269813111,3.90369942838211,0,0,2.47161067837932,4.06714270850003,1.60597623153616,0,4.29014672590894,1.60597623153616,0,0,2.25073825311134,0,0,0,0
SW00061,swab,0,3.87011369927057,1.97162621885482,4.92457759266408,5.41405374851085,4.75336926367705,0,5.70117557511044,0,0,2.84265077759901,3.33514271420318,1.21605827422883,3.50492004415589,0,0.940663976091544,2.92968749729102,4.24479001151681,0,0,4.81464725673531,0,0,0,0.940663976091544,0,0,0,0.940663976091544
SW00062,swab,0,3.64159451245819,1.32616217661284,4.2874325636746,5.62861747485824,4.40990065464076,0.37034680741532,5.59615919545179,0,0,1.69425109136131,3.64505002180943,3.04906692101908,4.13002108249324,0,0,3.46327874542488,3.94397390694597,0,0,4.59482109472647,0,0,0,1.8512417159915,0,0,0,4.78192096380921
SW00063,swab,0,3.66150370246414,1.77801023873159,4.42682306592151,5.60791131109217,3.0441024164154,1.19714626235246,5.72805926409416,0,0,1.95168123576065,1.19714626235246,3.77831538855516,4.07502020120885,0,0,0,1.95168123576065,0,0,3.97078433013111,0,1.19714626235246,0,0,0,0,0,1.19714626235246
SW00064,swab,0,3.39329544175093,2.67388173671012,5.89203779719706,4.76638963942405,4.1660995051699,0,5.04101879975858,0,0,4.05094252184985,2.47031354922864,3.04901225128636,3.88051742731678,0,0,2.0745737370008,3.90664494500821,0,0,3.71934342312368,0,2.47031354922864,0,2.0745737370008,0,0,0,2.0745737370008
SW00065,swab,0,4.48462023405857,3.52705937923133,5.64443933758933,5.20493082740951,4.69256496029207,2.98331381555326,5.43426648691855,0,0,3.88600873071007,2.38260563427296,0,4.41824536072426,0,0,2.38260563427296,3.65965098523834,0,0,3.55701399984546,0,0,0,2.38260563427296,0,0,0,0
SW00066,swab,0,4.28435717176861,2.39382331597946,5.32625080705222,5.35134792662272,3.98003284578964,0,5.64545046899831,0,0,3.56555255442347,2.77973246000054,3.53928788082731,4.86687985835024,0,0.939895723336782,0,3.12024156239063,0,0.939895723336782,3.91309363488886,0,1.59701167177083,0,2.43259103687596,0,0,0,3.09409177865826
SW00067,swab,0,4.22230076871386,2.99226813674646,5.25899993653096,5.26598601921937,3.94611749443578,0,5.76488125564063,0,0,3.29307702834592,0,0,3.77005081779418,0,0,0,3.29307702834592,0,0,3.99187006834666,0,0,0,3.4690945610249,0,0,0,3.4690945610249
SW00068,swab,0,3.21301560046779,2.82314948056082,4.0493837033958,5.65896583947554,3.76130200375488,1.10236279023426,5.59984163483539,0,0,2.11138774939308,3.55246470416806,3.62782526784807,4.33778582345556,0,0,3.63726462365277,2.99134410190417,0,0,4.96232501599872,1.38588973897454,1.10236279023426,0,0,0,0,0,1.10236279023426
SW00069,swab,0,3.71721302555807,2.66802986213064,4.64410717357467,5.18641563656256,3.548032698531,0,5.88841482300573,0,0,2.69884241322417,1.89900733133765,2.40708020969425,3.88643366799644,0,2.22345537971901,2.82989461369374,2.7692931413237,0,1.31308368174644,3.96725769281081,0,1.60342300541999,1.84179753032335,1.03267652302553,0,0,0,2.52318535913016
SW00070,swab,0,2.9836118155865,2.75425194516601,3.94492753140846,5.62567471203564,3.76780107193297,1.25954606132992,5.7266606659986,0,0,2.1673557003617,3.03471422449843,1.25954606132992,4.42818295322644,0,1.89376726912282,1.64290942976235,1.49222238587229,0,0,2.45398604960827,1.35165135092246,0,0,1.25954606132992,0,0,0,0
