Sample_ID,sample_type,Eubacterium,Prevotella,Ruminococcus,02d06,24838,5-7N15,Acetobacter,Achromobacter,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Aerococcus,AF12,Agrobacterium,Akkermansia,Alicyclobacillus,Alistipes,Alkalibacterium,Allobaculum,Anaerococcus,Anaerofustis,Anaerostipes,Anaerotruncus,Anaerovibrio,Anoxybacillus,Atopobium,Bacillus,Bacteroides,Bifidobacterium,Bilophila,Blautia,Brachybacterium,Bradyrhizobium,Brevibacillus,Brevibacterium,Bulleidia,Burkholderia,Butyricimonas,Campylobacter,Capnocytophaga,Cardiobacterium,Carnobacterium,Catenibacterium,cc,Cetobacterium,CF231,Christensenella,Chryseobacterium,Clostridium,Collinsella,Comamonas,Coprobacillus,Coprococcus,Corynebacterium,Dehalobacterium,Deinococcus,Dermabacter,Desulfovibrio,Devosia,Dialister,Dorea,Dysgonomonas,Eggerthella,Enhydrobacter,Enterococcus,Epulopiscium,Facklamia,Faecalibacterium,Finegoldia,Flavobacterium,Fusobacterium,Geobacillus,Georgenia,Granulicatella,Haemophilus,Halomonas,Helcococcus,Janibacter,Jonquetella,Kocuria,Lachnospira,Lactobacillus,Lactococcus,Leptotrichia,Leuconostoc,Lysobacter,Megamonas,Megasphaera,Methanobrevibacter,Microbacterium,Micrococcus,Mobiluncus,Mogibacterium,Morganella,Moryella,Mucispirillum,Mycoplasma,Neisseria,Nesterenkonia,Ochrobactrum,Odoribacter,Oribacterium,Ornithobacterium,Oscillospira,Oxalobacter,Parabacteroides,Paraprevotella,Parvimonas,Pediococcus,Pedobacter,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella.1,Propionibacterium,Propionicimonas,Proteus,Pseudoclavibacter,Pseudomonas,Pseudoramibacter,rc4-4,RFN20,Rhodoplanes,Roseburia,Roseomonas,Rothia,Ruminococcus.1,Scardovia,Schwartzia,Sediminibacterium,Shuttleworthia,Slackia,SMB53,Solibacillus,Sphingobacterium,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,Succiniclasticum,Sutterella,Synergistes,Tepidimonas,Thermus,Tissierella,Treponema,Trichococcus,Trueperella,Turicibacter,Unassigned,Veillonella
SW00007,swab,3.13610794833288,0,4.38529780384349,0,2.8685169983696,0,0,0,0,1.35601639159927,1.35601639159927,0,0,0,0,1.94348472688285,0,0,0,0,2.51387331413724,0,2.96017538565591,0,0,3.20004677041778,0,0,5.31156194118462,0,3.33228714149462,3.94072566841483,0,0,0,0,1.35601639159927,0,3.7256975986356,0,0,0,0,0,2.91675979447543,0,0,1.64737329132934,0,2.92802731629201,3.25576899036036,0,2.48400509335285,3.85895416357804,0,2.03940430780326,0,0,3.77109231083011,0,0,3.91169090250815,0,0,0,0,0,0,4.17343570062884,2.33844663722492,0,0,3.30045514869641,0,0,0,0,0,0,0,0,4.25919920100339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69637270309174,0,0,4.01591959699028,0,3.67896347619216,1.35601639159927,0,0,0,2.82845666024918,2.56807445628325,2.33844663722492,1.82019170748634,0,2.37965817354196,0,0,0,0,0,2.59283280661558,1.64737329132934,0,0,3.85633828695222,0,0,4.50643153796778,0,0,0,0,2.24203439428023,0,0,0,0,0,0,4.09083340229176,0,4.15799354647216,0,0,2.29291044824146,0,0,0,0,1.94348472688285,5.77845971449899,1.64737329132934
SW00009,swab,4.04010768116084,0,3.89111741958669,0,2.80055292249926,0,0,0,1.41464984522741,0,1.50820370751319,1.88048157305229,0,0,0.860047980805645,1.70724032775404,0,0,0,0,2.16028444976465,0,2.69950194981279,0,0,2.99737783830612,0.860047980805645,0,5.41839105635076,0,2.91334538806088,4.55958215031175,0,0,0,0,0,0,2.80482498087131,2.9946405662767,0,0,0,0.860047980805645,1.84321258954631,0,0,1.50820370751319,0,3.15945648823801,3.0654302290367,0,1.70724032775404,4.20584157058993,1.1300222516329,1.1300222516329,0,0,0,0,2.05466237909916,3.82943358888828,0,0,0,0,0,0,4.62710367057389,2.59598654344915,0,0,3.19893886920104,0,1.29524769369673,0,0,0,0,0,0,3.87694853594932,0,1.1300222516329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4116619685726,0,0,3.64873062129567,0,4.8979827680915,3.74010525826792,0,0,0,0,3.08593465485779,0,4.15540941799121,0,3.8266125955207,0,0,0,0,0,0,1.70724032775404,0,0,4.09312028677306,0,0,4.22240604831302,0,0,0,0,0.860047980805645,0,0,0,0,0,0,3.12628217911538,0,3.95575995173013,0.860047980805645,0,1.41464984522741,0,0,0,0,1.29524769369673,5.65031803292299,1.41464984522741
SW00011,swab,3.61655335116603,0,4.02652731672096,0,2.92529368039521,1.21941195467677,0,0,1.21941195467677,1.85174961144381,2.55532242429406,1.97515817845515,0,0,1.21941195467677,1.60133773124457,0.94382612173182,0,0,0,3.6270552203436,1.21941195467677,2.648206050672,0,0,4.00634102508826,0.94382612173182,0,5.62802218385469,0,3.39531929479375,4.40245184543358,0,0,1.74434733102868,0,0,0,0,3.1948272578912,0,0,0,0.94382612173182,0,0,0,0,0,2.95629233950321,3.43558117624904,0,1.89689568097142,4.40191603132607,2.47260266183384,0,0,0,0,0,3.3828953794871,3.95585987477158,0,1.21941195467677,1.74434733102868,0,0,0.94382612173182,4.62927192874687,3.99348842057588,0,2.79514040825018,4.21914751825629,0,0.94382612173182,2.51592902003924,0,0,0,0,0,1.5071381014091,1.80136015678863,1.21941195467677,0,0.94382612173182,0,0,1.5071381014091,0,0,0,0,0,0,0.94382612173182,0,0,0,0,0,0,0,0,3.75712584673415,0,1.85174961144381,1.5071381014091,0,0,0,0,4.20101131399448,0,3.94868833051938,2.07114749516857,3.34942999450003,0,0,0,0,1.21941195467677,0,2.47260266183384,0,0,2.09894573939355,0,0,3.9938315659227,1.85174961144381,0,0,0,0,1.21941195467677,0,0,0,0,0,2.5914378582495,0,1.5071381014091,0,0,2.8510076668445,0,0,0,0,2.29151905875723,5.55490518552985,2.75544002130343
SW00012,swab,3.75112452655872,0,4.63421251924446,0,1.95459039904304,0,0,0,0,2.06266207113127,2.44861505887526,1.59299533573341,0,0,1.13749934769121,1.42241217923393,0,0,0,0,2.92470451771544,1.13749934769121,2.06266207113127,0,0,3.56112911709451,1.42241217923393,1.13749934769121,5.63011719027195,0,3.29519560159901,4.54034141699251,0,0,0,0,1.42241217923393,0,0,3.31704070602369,0,0,0,0,0,0,0,0,0,2.82130296427339,1.71515360064661,0,3.64130141085307,3.75014324396068,1.42241217923393,0,0,0,0,0,4.22425545292459,4.23435897422428,0,0,0,0,0,0,4.96594385429087,3.2923860533805,0,0,3.76081730190409,0,0,0,0,0,0,0,0,3.77123529460589,1.71515360064661,2.28300443844463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26723164281992,0,4.34546213806678,0,0,0,0,0,3.61929587775611,3.0688024144091,2.14912817528012,0,3.74020650855766,1.13749934769121,0,0,0,0,0,0,0,0,2.14912817528012,0,0,3.17681491468043,0,0,0,0,0,0,0,0,0,0,0,3.39485336698387,0,3.81820031772191,0,0,2.22120462242697,0,0,0,0,0,5.42638876876078,2.33709572535915
SW00013,swab,2.40642250888284,0,4.34477961314988,0,3.49345734479504,0,0,0,0,1.44294313906278,2.17029879435716,1.67921658499504,0,0,1.32319386762136,1.15729913408248,0,0,0,0,3.75083664763851,1.53670944499007,3.25973976045373,0,0,3.41616320342549,0,1.15729913408248,5.47487160750851,1.15729913408248,3.29497425325499,4.5574985956897,0,0,1.61378217237806,0,1.7360707829015,0,0,3.1108259038808,0,0,0,0,0,0,0,1.67921658499504,0,3.85437649768079,3.47050126773781,0,1.90949564509237,4.21394730714506,3.04803744886689,0,0,0,0,0,3.20541393771387,3.9498108871311,0,0,0,0,0,0,4.17384981194331,4.09912440261281,0,2.00533449863084,3.59809626139225,0,1.32319386762136,2.70085893003394,0,0,0,0,0,3.53602152708201,0,1.32319386762136,0,0,0,0,0,0,0,0,0,0,0,2.33210819389038,0,0,0,0,0,3.44626371960674,0,0,3.91840607910402,0,2.51645238812763,1.53670944499007,0,0,0,0,4.41310837734006,2.50752509263981,4.15232150236176,3.12192528809833,3.16169111282182,0,0,0,0,0,0,0,0,0,3.62091597539849,0,1.61378217237806,3.83825368255209,0,0,0,0,2.55043236956318,1.32319386762136,0,0,0,0,0,3.71599510988981,0,4.27903709913524,0,0,1.87219310286895,0,0,0,0,2.25869617237526,5.66312693657597,3.12192528809833
SW00014,swab,2.7622581869522,0,4.54825639330202,0,3.06291261866703,0,0,0,0,0,1.71978717300834,1.99207983016115,0,0,0,0.827189960438925,0,0,0,0,3.25018993282573,0,3.09797619710613,0,0,3.32793245223374,0,0,5.72072847351252,0,3.6079387224489,4.17898252322847,0,0,0,0,0,0,0,2.85815836383999,0,0,0,0.827189960438925,0,0,0,0,0,3.7914828209006,3.63350420295376,0,2.63325827704653,4.26761976002979,2.68749704355771,0,0,0,0,0,3.03174707720715,3.59865427285515,0,0,0,0,0,0,4.60223220692101,3.41536367522525,0,3.92925528537092,3.54969955251087,0,0,2.01665762917607,0,0,0,0,0,1.37783247789645,0.827189960438925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827189960438925,0,0,4.18938071098497,0,1.47108816133024,1.09462665032716,1.09462665032716,0,0,0,3.71963752598717,0,4.2492714285945,2.31559281952035,3.21684152641178,0,0,0,0,0,0,2.59080993350171,0,0,2.69256619872296,0,0,3.80994657987567,0,0,0,0,0.827189960438925,0,0,0,0,0,0,2.56455062849631,0,0.827189960438925,0,0,1.99207983016115,0,0,0,0,1.47108816133024,5.43784873655881,1.54781599230193
SW00018,swab,3.09325543981254,0,3.96776959742516,0,1.50817041992125,0,0,0,0,1.05720101119931,1.33876623393883,2.89297524451026,0,1.05720101119931,0,3.3031314272838,0,0,0,0,1.72459437295717,1.62972660768379,0,1.33876623393883,0,3.46929182427852,0,0,5.69088659952876,0,3.21901745000079,4.38398561521328,0,1.33876623393883,1.50817041992125,0,0,0,3.51991628535185,1.97621233223687,0,0,0,4.24295050141067,0,0,0,1.05720101119931,0,2.0625276229426,3.60066567582064,0,3.32719263314514,4.10161102303625,1.50817041992125,0,0,0,0,0,1.72459437295717,4.08632117964904,0,0,0,0,0,0,4.55657162115492,2.55006244226698,0,1.05720101119931,3.58567245291802,0,0,1.05720101119931,0,0,0,0,0,3.64070659656748,1.33876623393883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05516711935276,0,0,4.56118969947865,0,3.76328806955242,0,1.05720101119931,0,0,0,2.73416302789063,0,4.11499562200625,0,2.4811924774294,0,0,0,0,0,1.80240876561106,0,0,0,2.7889166540588,0,0,4.48006975230319,1.33876623393883,0,0,0,0,1.72459437295717,0,0,0,0,0,4.48006975230319,0,4.26116368457046,0,0,2.38089627821942,0,0,0,0,1.50817041992125,5.36787919471298,0
SW00019,swab,2.54778523763726,0,4.91795885767682,0,0,0,0,0,0.90526529722991,0,1.70140562111963,0,0,0,1.34479520731431,1.17841120330278,0,0,0,0,1.17841120330278,0,0,0,0,3.03267765500288,0,0,5.73573542091436,0,0.90526529722991,5.04232344973813,0,0,0,0,0,0,0,1.80862643348841,0,0,0,0.90526529722991,0,0,0,0,0,1.89454801251474,3.87458282289877,0,0.90526529722991,4.14141894159243,0,0,0,0,0,0,0,4.23889632525995,0,1.17841120330278,0,0,0,0,0.90526529722991,1.80862643348841,0,1.17841120330278,3.13346003999724,0,1.46479771960608,0.90526529722991,0,0,0,0,0,1.70140562111963,0,1.17841120330278,0,0,0,0,0,0,0,0,0,0,2.32675589196156,0,0,0,0,0,0,0.90526529722991,0.90526529722991,0,4.20971533737141,0,4.12659778728471,1.17841120330278,0.90526529722991,0,0,0,1.96624607210925,0,4.44987571964605,0,1.17841120330278,0,0,0,0,0,0,0,0,0,2.86101894660443,0,0,2.69356162637684,0,0,0,1.17841120330278,0,0,0,0,0,0,0,3.22805142056236,0,4.39402001779001,0,0,1.46479771960608,0,0,0,0,0,5.13048032389034,0
SW00020,swab,2.42330056507864,0,3.87503507849258,0,0,1.55876195239112,0,0,1.94944428814087,3.38246818866126,1.55876195239112,1.55876195239112,0,0,2.36140468376349,3.1092282770245,2.66148882898518,0,0,0,3.01683755796504,1.2695648911655,2.62680562232314,0,0,5.22784136921159,0,1.73083615360749,5.33128818660797,0,3.12670567795051,4.28142010964504,0,0,1.94944428814087,0,0,1.55876195239112,0,1.8537523412326,0,0,0,0,1.73083615360749,0,0,0,0,2.52561779289248,3.77455725641518,0,2.90886142997661,4.15408304404498,0,1.55876195239112,0,0,0,0,2.91819005817643,3.17527666196532,0,0,0,0,0,1.2695648911655,4.44120623452253,3.23704533113697,0,1.73083615360749,5.43570467948696,0,0,0,0,0,0,0,0,3.58810238110452,1.73083615360749,2.15173074201052,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73083615360749,0,0,0,2.98637861869192,0,0,3.70049898837815,0,3.75484646780051,1.73083615360749,0,0,0,0,3.00187506066525,0,3.89300610181885,0,3.47102368433861,0,0,0,0,1.2695648911655,0,0,0,1.73083615360749,4.12926125196283,0,0,4.33584566138897,0,0,1.2695648911655,0,0,1.73083615360749,0,0,0,0,1.2695648911655,3.10324260385748,0,3.87401454569761,0,0,4.08256021536924,0,1.2695648911655,0,0,0,5.23586453525675,2.45122686155546
SW00021,swab,3.94335589260892,0,2.98050778677097,0,2.55801074759751,0,0,0,1.56869302827561,3.0690614077326,4.02148733845066,0,0,0,1.27923198322146,0,2.29935548408877,0,0,0,3.64857195958494,0,1.27923198322146,2.03792681171477,0,4.98470359375111,0,1.56869302827561,5.11587910430114,0,3.17514579871873,3.43777955664637,0,0,0,0,2.97224399592373,0,0,3.34587844634305,0,0,0,0,2.25818073035471,0,0,0,0,0,1.56869302827561,0,4.07139204477055,4.17278667113231,2.29935548408877,0,0,0,2.21268945199656,0,4.04820800653587,2.98861726523126,0,0,0,0,0,0,3.54593562934836,2.76167988216154,0,4.25666922091807,5.19892832507071,0,0,0,0,0,0,0,0,2.63699167449499,1.74085845755642,0,0,0,0,0,2.03792681171477,0,0,0,0,0,0,2.53579759237399,0,0,0,0,0,3.4600480267325,0,0,3.72715056915911,0,4.48954888001324,0,4.27657591002899,0,0,0,4.32509600547791,4.07732732467662,3.70918063764416,3.10121962999156,4.78713570340004,1.27923198322146,0,0,0,0,0,0,0,0,2.03792681171477,0,0,3.79617636878027,0,0,1.56869302827561,0,2.03792681171477,0,0,0,0,0,1.27923198322146,4.11972779219045,0,3.77829404687341,0,0,3.79867192301305,0,0,0,0,1.56869302827561,5.51525319421559,0
SW00022,swab,2.95488303382782,1.73207589658172,3.30395134836539,0,2.32805726158858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02906294266189,0,3.02539182636049,0,0,3.20134652038413,0,0,5.07748719906141,0,3.15561938131971,4.23048258461341,0,0,0,0,0,0,2.9005896118545,3.78848068283583,0,0,0,0,0,0,0,2.32805726158858,0,2.97967984793589,3.64832890498984,0,2.20379814465157,4.3183654226038,0,0,0,0,0,0,2.42455899171548,3.69252312209634,0,0,0,0,0,0,4.13560349579949,2.20379814465157,0,2.02906294266189,3.58738718583796,0,0,0,0,0,0,0,0,3.02539182636049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00313699062412,0,0,3.88836102562581,0,3.30395134836539,0,1.73207589658172,0,0,0,3.13924063821917,0,4.4659059398819,0,5.58798931091931,0,0,0,0,0,0,1.73207589658172,0,0,2.80381607804601,0,0,3.81743981867279,0,0,0,0,0,2.20379814465157,0,0,0,0,0,4.09134312093153,0,3.89132512255192,0,0,0,0,0,0,0,0,5.5343202293938,2.02906294266189
SW00023,swab,2.96901412895081,0,4.22208773537873,0,2.01059511848144,0,0,0,0,2.34409905475803,1.25313445603244,2.96901412895081,0,0,1.93226070140068,0,1.25313445603244,0,0,0,3.26184624699025,1.25313445603244,3.10358830836787,0,0,4.38323497553774,1.25313445603244,0,5.54926636709943,0,0,4.67674565756675,0,0,0,0,0,0,0,3.74809034705777,0,0,0,1.54186875323106,0,0,0,0,0,4.32267656438225,2.01059511848144,0,1.25313445603244,4.51890016854996,2.37614325393642,0,0,0,1.83661784381636,0,3.36191246914832,3.72102773070666,0,0,0,0,0,0,4.23510375938866,3.52057184968991,0,1.25313445603244,4.58992377753046,0,0,0,0,0,0,0,0,2.97683113758824,1.54186875323106,0,0,0,0,0,1.93226070140068,0,0,0,0,0,0,1.83661784381636,0,1.54186875323106,0,0,0,3.37138428741389,0,0,4.13455167833278,0,1.71378285133274,3.9670121940803,0,0,0,0,3.73205595432432,2.72037407680803,4.03912874647165,0,4.19669533718936,0,0,0,0,0,0,0,0,0,3.68615614212276,0,0,3.55052634082926,0,0,0,0,0,0,0,0,0,0,0,3.06107117591205,1.54186875323106,2.01059511848144,0,0,3.15276967229621,0,0,0,0,1.71378285133274,5.54984655761399,1.54186875323106
SW00024A,swab,3.31346031572977,3.27558100663715,2.14151265534115,0,4.03671967068578,0.828015212129353,0,0,0,2.23779516598702,3.39781508749505,1.84360664315212,0,0,1.6139476462725,0,1.47202486555916,0,0,0,4.19783076546303,1.09551820209894,1.37876134177175,0,0,4.24418473414189,0,0,4.76488495070905,0,2.70839557602348,4.17714750998359,0,0,0.828015212129353,0,3.51340024565143,0.828015212129353,0.828015212129353,4.34476173542424,0,0,0,0.828015212129353,0.828015212129353,0,0,0,0,4.62967954288452,2.61653869995194,0,2.75455490287168,3.97673612259138,3.25532575591777,1.87788959678811,0,1.09551820209894,2.95453693840447,0,3.95160625021238,3.37323593653591,0,0,0,0,0,0,4.06782211498913,3.55276448353069,0,2.01761774538938,4.45696621189136,0,0,0.828015212129353,0,0,0,0,0,3.20867259063509,1.76566872549712,1.96698619696138,0,0,0,0,2.81190345691044,0,0,1.09551820209894,1.09551820209894,0,0,0,0,0,0,0,0,3.68561473940561,0,0,4.26115165845559,1.37876134177175,4.12161155242605,2.61653869995194,2.67814509892066,0,0,0,4.56237429717833,3.36148813734465,3.72296791402808,4.49939895954555,4.83647291172101,0.828015212129353,0,0,0,0,0,3.1734195576831,0,0,1.72073814743175,0,0,3.94881545797925,0,0,0,0,2.32840016527471,1.09551820209894,0,0,0,0,1.25983286323113,4.11764394088598,0,4.06994562739803,1.47202486555916,0,3.05956359146764,0,0,0,0,1.25983286323113,5.7142183607851,0.828015212129353
SW00024B,swab,1.75481235925966,0,4.85091637644114,0,2.52655162083096,0,0,0,3.51315658609237,0,0,1.58252333953275,0,0,0,2.61346684004457,0,0,0,0,2.2268116187028,0,2.96942150877778,0,0,2.89378954295197,0,0,5.39870929752566,0,2.8833376363566,4.23285336671173,0,0,0,0,0,0,2.52655162083096,3.35653624625531,0,0,0,4.22183437370948,0,0,0,0,0,2.54996471602651,3.6714783647038,0,3.65924655213538,4.16873990889502,1.29270431993349,2.05200653283434,0,0,3.69495459026378,0,2.38571907295274,3.63181451102188,0,0,0,0,0,0,4.73194182522258,2.63272601061727,0,1.87783741970422,3.20977253847176,0,0,0,0,0,0,0,0,3.93561664252275,0,1.58252333953275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33837044367926,0,0,3.8417566366429,0,3.20475485248199,1.97359516632555,1.29270431993349,0,0,0,2.17598099682518,0,1.29270431993349,2.76209870211344,2.97801254367497,0,0,0,0,0,0,0,0,0,3.75436158312196,0,0,4.32038580402158,0,0,0,0,2.50180402523898,0,0,0,0,0,0,2.93324985381574,0,4.29078300100894,0,0,1.58252333953275,0,0,0,0,1.75481235925966,5.6784127259147,1.29270431993349
SW00025,swab,4.51287902211047,0,2.81704680681596,0,3.44856233234378,0,0,0,0,0,1.97590162129966,0,0,0,0,2.44995154808406,0,0,0,0,3.61484455900036,0,0,0,0,3.23870890086151,0,0,5.43659651447677,0,2.99291740436667,3.27254836863223,0,0,0,0,0,0,0,3.7531185041975,0,0,0,0,0,0,0,0,0,3.64348301120221,0,0,4.45488897974382,2.62552880078731,2.15045993143361,0,0,0,0,0,3.57885601635483,3.25028417719163,0,0,0,0,0,0,1.67943827183663,3.48331254579046,0,1.97590162129966,3.35169096872741,0,0,0,0,0,0,0,0,2.44995154808406,0,1.97590162129966,0,0,0,0,0,0,0,0,0,0,0,2.92604418102912,0,0,0,0,0,0,0,0,3.78759857628191,0,1.67943827183663,0,2.75021030590844,0,0,0,4.17271275003123,0,1.67943827183663,3.08558655793156,4.303746485428,0,0,0,0,0,0,0,0,0,0,0,0,4.19403069905598,0,0,0,0,0,0,0,0,0,0,0,3.28326657873356,3.25028417719163,1.67943827183663,0,0,2.15045993143361,0,0,0,0,0,5.75415381766311,0
SW00026,swab,3.25855957794624,0,3.73286541256985,0,3.81513016873212,1.08109152362952,0,0,0,2.00206273741682,1.53350130265226,0,0,0,0,0,0,0,0,0,3.28921207089757,1.08109152362952,2.42532155359188,0,0,4.18870073985101,0,1.53350130265226,5.5825659944644,0,3.71750144558624,4.06676591038533,0,0,0,0,1.08109152362952,0,0,3.96050382256356,0,0,0,0,0,0,0,0,0,3.86373710763502,0,0,3.16104734220516,3.69192450784838,2.78455271747779,0,0,0,3.84425545369313,0,3.74770437118803,3.95997778144671,0,1.36372097884493,0,0,0,1.08109152362952,3.14415848573672,3.4501704491938,0,3.65635588957561,4.40161871927692,0,0,2.30092615464083,0,1.08109152362952,0,2.79236531849458,0,0,1.08109152362952,0,0,0,0,0,1.36372097884493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39296557987658,0,3.87795443735398,2.81499368213554,0,0,0,0,4.20785597593159,0,4.18932200802219,2.97335715132523,4.19056188448967,0,0,0,0,1.08109152362952,0,0,0,0,2.80003985720617,0,0,4.08844318355126,0,0,0,0,1.08109152362952,0,0,0,0,0,1.53350130265226,4.06552929676918,0,4.03429903355318,0,0,2.95776897174669,0,0,0,0,0,5.56994588994177,2.57610924818477
SW00027,swab,3.73355212741695,4.29341702243879,3.42661419899215,0,0,0,0,0,0,0,2.34921808326508,2.64927528121716,0,0,0,3.52349168707023,0,0,0,0,0,0,2.94981805967143,0,0,0,0,0,5.03211969893184,2.17409744777262,2.34921808326508,4.30950303874137,0,0,0,0,0,0,0,0,0,0,0,4.30792098545111,2.17409744777262,0,0,0,0,2.34921808326508,3.64839789631252,0,1.87596637454852,4.08237258133805,0,1.87596637454852,0,0,0,0,2.47367069339459,3.26832325316987,0,0,0,0,0,0,4.35161100553772,0,0,0,1.87596637454852,0,0,1.87596637454852,0,1.87596637454852,0,0,0,3.65557488117027,2.77397047754423,0,2.47367069339459,0,0,4.51064388748753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80471559350097,0,0,1.87596637454852,0,0,0,2.71608292169616,2.47367069339459,1.87596637454852,4.44303631011614,1.87596637454852,5.57874103999003,0,0,0,0,0,0,1.87596637454852,0,0,2.17409744777262,0,2.34921808326508,4.25038469215838,0,0,0,0,2.64927528121716,0,0,0,0,0,0,4.19239623095959,0,4.13969347863762,0,0,0,0,0,0,0,0,5.44081029312418,2.82504178953938
SW00028,swab,3.31492201332182,0,3.17669817467664,0,4.02719806207624,1.50883756549569,0,0,1.29586871378509,3.10189268891907,3.68108359560199,0.860611894532713,0,0,1.97689356089309,0,2.1792925381345,0,0,0,4.86605664441686,0,2.16093407243014,0,0,4.94183409202775,0,1.70788164304775,4.76692384294328,0,2.67218380672583,3.07531661286609,0,0,1.29586871378509,0,0,1.29586871378509,1.70788164304775,3.08880790515749,0,0,0,2.07859056408242,0,0,0,0,0,3.21970553007104,3.18564711677261,0,2.00463592344714,2.46977043032857,4.0676117531277,0,0,0,0,0,3.39297055952748,3.12286097857898,0,0,0,0,0,3.65543203718102,2.62972654762512,4.62026884045042,0,4.15072100772287,5.1666397366982,1.50883756549569,1.13062793758436,0,0,4.03403286257827,1.13062793758436,0,0,2.12171097336679,3.86221034075506,1.58577017466603,0,0,0,0,1.29586871378509,0,0,0,0,0,0,1.29586871378509,0,0.860611894532713,0,0,0,2.78813174342435,0.860611894532713,0,3.29334843787665,0,2.30351217143929,1.41527882727767,0,0,0,0,4.95196357514231,4.11907000052506,3.36575874050403,4.09508567897849,4.16729511998533,0,1.41527882727767,0,0,1.29586871378509,0,0,0,0,2.21383350863078,1.70788164304775,1.13062793758436,3.45816164790342,0,0,1.80308641804828,0,0,0,0,0,0,0.860611894532713,0,5.5037862797158,0,2.41067184293309,0,0,3.7962671421094,0,0,1.13062793758436,3.19092928706766,0,4.663733542654,2.61679243987502
SW00029,swab,3.15055799221991,2.76103331960058,1.90047442163289,0,3.12575247060004,0,0,0,0,1.90047442163289,2.76103331960058,1.43414101435749,0,0,0,0,0,0,0,0,3.78528419178375,0,0,0,0,3.48245807116843,0,0,4.93214418689595,0,2.64928095187653,4.23279565270245,0,0,0,0,3.15852133890669,0,0,3.48987966556674,0,0,0,0,0,0,0,1.43414101435749,0,4.63138496717673,2.32301624757712,0,3.0310454393818,4.00448735144287,3.43085535440821,2.19876505891591,0,0,2.83346813687708,0,4.09275328146861,3.26934905296327,0,0,0,0,0,0,4.20321409756516,3.34233383954874,0,2.12013306859188,3.74631455990084,0,0,0,0,0,0,0,0,2.93687353152992,0,2.02404563889622,0,0,0,0,3.6110880129086,0,0,0,0,0,0,0,0,0,0,0,0,3.59694388302219,0,0,4.36579938802715,1.90047442163289,4.58429848621584,2.9623989356597,2.32301624757712,0,0,0,4.5216738478046,1.72710535041389,3.97661146699814,3.15852133890669,4.90400947566048,0,0,0,0,0,0,3.18157104874197,0,0,3.24417945178306,0,0,4.00336088792382,0,0,0,0,1.90047442163289,0,0,0,0,0,0,4.11599085865488,0,4.08627858433862,1.72710535041389,0,2.41951320873774,0,0,0,0,1.43414101435749,5.73887600921056,0
SW00030,swab,2.62279019475302,0.684842274365716,4.24398310830225,0,0,0,0,0,0,0.938516282219117,2.35709205093462,2.31073191181977,0,0,0,0,0,0,0,0,1.50132941006029,0,0.684842274365716,0,0,2.0929973368353,0,0,5.54733679497444,1.55095797046557,2.95030253828108,4.55127870039487,0,0,0,0,0,0,0.684842274365716,2.13161480182713,0,0,0,1.21377964592733,2.16707705489783,0,0,0,0,1.50132941006029,3.56581088306735,0,3.0911845545534,4.04421120318346,0.684842274365716,0,0,0,0,0,1.44528901773723,2.53009331795513,0,0,0,0,0,0,4.68967604677432,1.86899306383929,1.55095797046557,1.09760074841817,2.35709205093462,0,2.13161480182713,3.37690140129644,0,0,0,0,0,0.938516282219117,2.00362898433192,1.91189915244678,0,0,0,0,2.86367578194091,0,0,0,0,0,0,0,0,0,0,0,0,2.90293407092121,0,0,3.82168515417608,0,4.01813882195241,0.684842274365716,0,0,0,0,1.59549242932785,0,3.6462547199885,0.684842274365716,2.05060787390065,0,0,0,0,0.684842274365716,1.86899306383929,0,0,0,4.57817167117196,0,1.890975755745,3.3303855302621,0,0,0,0,0,2.24953689514593,0,0,0,0,0,5.12750428950723,0,3.93190329810039,0,0,0,0,0,0,0,2.17828226332752,5.45998612432155,4.46107965170792
