Sample_Names,Alias,Geography,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinobacteria,Alphaproteobacteria,Anaerolineae,Aquificae,Archaeoglobi,Ardenticatenia,Bacilli,Bacteroidia,Betaproteobacteria,Blastocatellia,Caldilineae,Calditrichae,Candidatus.Brocadiae,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrysiogenetes,Chthonomonadetes,Clostridia,Coprothermobacteria,Coriobacteriia,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Hydrogenophilalia,Ignavibacteria,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Limnochordia,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Methylacidiphilae,Mollicutes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospira,Oligoflexia,Opitutae,Phycisphaerae,Planctomycetia,Rubrobacteria,Saprospiria,Spartobacteria,Sphingobacteriia,Spirochaetia,Synergistia,Tepidiformia,Thermococci,Thermodesulfobacteria,Thermoleophilia,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria
ERR1135303,PIG_136,Denmark,1.82147968342026,2.11505771374632,2.70896371065901,4.26883766940583,4.16732590492189,2.30153555258891,2.48768047919772,1.79607331361444,1.83762740383901,5.26663415604134,5.41989458987005,4.09802616565042,1.21713097198249,1.54286383434089,1.73365212310146,1.44385141293841,3.37460051043883,2.61093214569648,2.86265005704941,2.23176369172239,1.70949718433975,1.40984593172282,5.35928111588171,1.49326389182687,3.71780832170328,3.86678270408909,2.53841298209723,2.60465344196851,2.89715522609354,3.84396039837375,1.85063984166793,1.687666764634,1.65674008221866,4.13199604495282,3.59573085091793,2.631370457071,1.65674008221866,4.19018346803238,3.31056447861709,4.64436562884846,2.06951544381668,1.67247865650531,2.72637418115967,1.29743325775818,2.16131851600105,1.64040963501001,1.75333812297769,2.08323648331154,1.76598322987516,3.34103487709522,2.39141888487335,2.81582131683278,0.990768900125756,1.74360665606435,3.50070028832589,5.12952833531841,2.0080554568044,1.85319618916041,2.27146786229603,2.62322362578049,2.57714809074347,2.36321244584762,2.90059676479859,2.3270954067829,2.38547351433031,0.862032898039924,3.57062613893767,4.06801775653869,2.78829952700356,1.49326389182687,2.3694682681816,2.22206173582991,1.49906314124734,1.65271467708011,3.87905806378224,2.52991160489385,2.78770719509033,3.07252496304601,2.68747923363259,1.47538650973211,1.9257903165387
ERR1135304,PIG_137,Denmark,1.95460449029774,2.13484635788055,2.73578881873961,4.35116821303418,4.21910671120351,2.29562056588629,2.44748103646409,1.70010705161167,1.75221839342007,5.08153075396118,5.35591382143618,4.219295209332,1.3216395032507,1.65261725058529,1.64482725119037,1.37599375274417,3.29942147181288,2.85175003817944,2.86116533287454,2.30259028701079,1.62058205498448,1.53343511799808,5.46959964038814,1.58147050961799,4.00736934766831,3.80718330451487,2.45788008219962,2.73194690624714,2.9427874691627,3.8860060692995,1.73976496484547,1.61640625514531,1.74291196010422,4.14129858705738,3.79137652083344,2.80107021948731,1.55329124247504,4.12633396204031,3.25093242864503,4.69330976981064,2.17258155578787,1.79597526379716,2.83710675214723,1.37599375274417,2.07640062779226,1.77610257024743,1.61218991430666,2.43107879802541,1.84573698912321,3.72681869485587,2.38926823959111,2.8029858209896,1.04083926463217,1.70697332020089,3.48297869565814,5.15449454194718,2.05247503346515,1.89921937387412,2.30259028701079,2.53821794934245,2.60856007126175,2.42979105142189,2.9496593497719,2.36600352820907,2.30689023764178,0.913279340777767,3.50678844562455,4.08585785981036,2.88869368722094,1.60363240636719,2.38499997931773,2.19750205823291,1.67518239301592,1.80693571611686,3.99105141389017,2.48426222618377,2.74835514583756,3.07719550599314,2.71187371754743,1.65646047038964,1.90140172433778
ERR1135305,PIG_138,Denmark,1.87782029324979,2.13314854801759,2.71568676585289,4.32493767062443,4.20353177127208,2.31155507525498,2.48468386172498,1.79136752847233,1.81313312822314,5.26112287330406,5.36299579828248,4.04902216629282,1.42952039319276,1.7032966368469,1.68738692538936,1.50967621600988,3.32165699032181,3.92607084788866,2.84813230268446,2.23605467718316,1.62660926521753,1.44394963082866,5.40226057752426,1.56675075453706,3.76225810208404,3.81012037099155,2.50302720775981,2.73280473911542,2.93871783246019,3.79050583645695,1.83095869032146,1.80082951921121,1.79136752847233,4.0848032667767,3.81494905240969,2.91395038310873,1.59270137283665,4.14489078286735,3.32624066318865,4.67768291691335,2.05547483072915,1.78816715950481,2.76002991324282,1.43679493486603,2.20643506647743,1.69141932618208,1.75825027936056,2.29786619898565,1.75825027936056,3.36366304807548,2.42225775374424,2.8280914588501,0.962578282245975,1.83960440527267,3.53858025009742,5.07077918731647,2.09683564067271,1.88558954016758,2.32013256109631,2.61055808033138,2.60324410635608,2.42374710018935,2.91658727040889,2.34131278285182,2.31059147920523,1.10746386641576,3.51259430078246,4.15939537801504,2.84334959148655,1.52759963615937,2.40630327062911,2.24512164999328,1.47805512995718,1.7032966368469,4.28084885999859,2.52418105476456,2.79869717368926,3.14392644368648,2.72433008640228,1.54481257792182,1.86724025210624
ERR1135306,PIG_139,Denmark,1.78855754832365,2.01457367823882,2.65049629069925,4.26404183789466,4.14148334239304,2.2849757989278,2.47269653788719,1.7158425228011,1.78855754832365,5.5847598168769,5.26256511057468,4.05098412106152,1.39639681335422,1.53637689019691,1.74145768193081,1.54762626396126,3.25792855204802,2.91754152077432,2.7726640962569,2.11704989248279,1.71959563578328,1.49453753713597,5.28476398966704,1.36373784947756,3.72592320273005,3.75103678577275,2.390896766662,2.57194695836327,2.91540414290449,3.83097503613558,1.86974461029462,1.63304007623152,1.65957917213782,4.05237574514875,3.69592634937021,2.49582270390745,1.50690852415834,4.10450319190407,3.35496368886666,4.827942910539,2.03129963924305,1.82522437880521,2.73647252847657,1.35517439663501,2.0971468699006,1.64651231328151,1.66807698296936,2.13608062119488,1.78855754832365,3.12857557604895,2.45381754314416,2.79396020919107,0.741275374807514,1.6722643374408,3.6193984695861,4.6108765891297,1.91491551314217,1.78535752199519,2.2620149035601,2.58078160574596,2.47335584207973,2.34912288441328,2.87995140743735,2.33576485675601,2.25553626564956,0.890273204931035,3.43523644006675,3.88142267044035,2.83936436466418,1.3803742535445,2.30581562010946,2.21449335452541,1.49453753713597,1.65526708870971,3.91763748651469,2.52368653295805,2.82288903229379,3.13851602228162,2.62801730042043,1.60477305148539,1.82522437880521
ERR1135307,PIG_140,Denmark,1.87895641317314,2.16369617922844,2.71402269713337,4.28333039230916,4.19063096325512,2.32700549849445,2.54969776381544,1.83286466706862,1.75881934176528,5.01319528048876,5.47198686723957,4.05910415855208,1.42987970625355,1.61417809151376,1.67884428323424,1.50498536408921,3.40116569765875,2.75234481090743,2.88049397878105,2.24489850710338,1.47648210243067,1.4045583503042,5.45632401790629,1.6299783905699,3.7208429208662,3.89739590060182,2.5709472513622,2.69485252318208,2.87228272537148,3.82505077618069,1.83609439332192,1.67419781336673,1.84877834076641,4.31418434118118,3.879455155243,2.63526477052231,1.46905408597922,4.25283582114023,3.38555945518215,4.68930313698822,2.10025846935299,1.85189227907606,2.74684718247365,1.26178440505417,2.18582359234269,1.61417809151376,1.67419781336673,2.0694147098603,1.69249266474839,3.3669140337418,2.51269862845796,2.84980323274211,0.658582326985942,1.82633225329012,3.58541472977821,4.98537367274128,2.05604889806448,2.04225864396217,2.30242440724702,2.66584177689849,2.56317543628796,2.3897807504827,2.88511734732149,2.31542274167534,2.40306381533974,1.00620763703288,3.62478137531169,4.07642994959703,2.74167916634708,1.54451278957652,2.43337758095557,2.32282924172493,1.49803300132842,1.63511994621147,4.17586011226284,2.60237079641723,2.81946055698432,3.13236807300468,2.65912304146061,1.47648210243067,1.99804822843081
ERR1135308,PIG_141,Denmark,2.03363675524565,2.21962481509154,2.78765982272096,4.40317616496027,4.28010298809831,2.38115375785126,2.52186501873132,1.75756356029115,1.8964529040444,5.02451316464107,5.39570083032418,4.12217044481022,1.59668797748864,1.60090050103302,1.80460602990609,1.46976485323277,3.3692143954934,2.60987411825075,2.91466633216594,2.3590455556631,1.73352954688912,1.502517430322,5.53444234545352,1.64472663278988,3.9717245836252,3.88908689462994,2.50651003392456,2.7738064104707,3.01151133262185,4.04392885087888,1.92320656579482,1.81497174052662,1.76047640603218,4.2121775837315,3.83564683304503,2.97905842656947,1.71458885166858,4.22506632705164,3.4178454812448,4.62385056444511,2.23644098831733,1.90900583231736,2.86375792129921,1.33060411869944,2.26096277223351,1.72099464017477,1.65962710744766,2.19684898056899,1.90486170717809,3.25733725371076,2.49542910348091,2.89891425700774,0.958407911490543,1.71458885166858,3.7149730492098,4.9306013133889,2.13159894102989,1.9484073327164,2.39819787861651,2.65507290500083,2.68544061042602,2.48733739908277,3.01167416678657,2.45396141986604,2.42035402134202,1.12459046754252,3.57529723254762,4.13698685183545,2.98220601266363,1.68453270172088,2.45689151012498,2.28155792773445,1.70479944899108,1.86338507783861,3.49353453247281,2.62401391378988,2.8841007177363,3.21318573635053,2.7658510195121,1.74571278875127,1.99140698919767
ERR1135309,PIG_142,Denmark,2.0042569908677,2.21943302251741,2.77429317942053,4.36438321651177,4.27891271374936,2.45783277729013,2.64324969325939,1.94464846021526,1.94973005738955,5.39316539552707,5.32337830651469,4.14370885046943,1.54644112644027,1.75549503390452,1.89602202814989,1.7140748075992,3.37769502480779,2.74616179790633,2.93184325947917,2.26206659595486,1.77857458270883,1.62248875544978,5.41526728385868,1.61708904742976,3.81612234295752,3.87237598915013,2.61031392585561,2.73263294471235,3.02143068605305,3.98931862280997,1.96706152758523,1.89026704232338,1.81450786423218,4.31672994904229,3.9541007252283,3.21143596180869,1.60047502813215,4.2962241700925,3.59398557664355,4.78757135695216,2.28014320577962,1.82808806863855,2.86079418931021,1.33690551994175,2.36071304395586,1.7311197991349,1.82135104517754,2.36461745251392,1.87252986162056,3.76960038204498,2.69298280984161,2.98387433117592,0.858337790660025,1.78230468726681,3.8584201283992,4.27048626094167,2.04667528685113,2.00647924327144,2.42864897386798,2.78696952653583,2.65931920677715,2.48222361314712,3.01949898778681,2.39826210905573,2.39100753208915,1.14461867822903,3.57656453713484,4.32499450520192,2.96110522055237,1.74752100415259,2.4724794468228,2.43695424373868,1.75152632004894,1.7140748075992,3.90616196507621,2.79497900495968,3.01604349835148,3.32588114541642,2.79641953559082,1.64344026610045,1.90451399519113
ERR1135310,PIG_143,Denmark,2.05478332322751,2.24707009625637,2.82877211748574,4.48143275562305,4.35999336148493,2.52031032776404,2.69334565330591,1.93989222480386,2.05478332322751,5.28887978227044,5.38183023143168,4.31933390434546,1.59997327977929,1.81743609486573,1.93740356532039,1.76505219296819,3.43266877801936,2.76054192043269,3.00667476254353,2.28230153080768,1.91433960639698,1.73429552085125,5.39762161513233,1.56611936121325,3.88103854920068,3.93927193689182,2.59115119150321,2.77347369599383,3.14769586724896,4.12193996908702,2.00648085782575,1.93238305070147,1.79723425673377,4.44927002021086,3.9180093337739,3.43107005104536,1.71805982162841,4.30947589175641,3.54508097858272,4.76469249670517,2.34519930946579,2.02726348082326,2.94480534610038,1.48929055321789,2.39754192069764,1.91169966880454,1.793773997064,2.71135434419902,2.09478682869046,3.47200376085825,2.68091114070099,3.01447726361203,0.998074161170275,1.80066716442264,3.81940625395991,4.26463223056634,2.17685080750993,2.01071770654965,2.45876491799139,2.80843149901307,2.78176675922472,2.59992500634107,3.13521532620607,2.51108383267749,2.46989158513901,1.2021137149156,3.62823717140756,4.16239109417264,3.08457707218211,1.77604666040941,2.57650452219554,2.40948767325278,1.79723425673377,1.90368218432878,4.27852917128432,2.7676097640642,3.03389135642932,3.31561071210576,2.88547973060927,1.82396647684321,2.00860444884784
ERR1135311,PIG_144,Denmark,1.97663597440438,2.0905686973165,2.71554444020185,4.33989331451363,4.22655109192248,2.42306936432497,2.59347610857878,1.82727368981915,1.91846539014983,5.57956679830821,5.20172826297091,4.06248231399974,1.48711704811908,1.58359827277664,1.82452249174907,1.63349020576472,3.28673043007081,2.65716502639972,2.85432827869118,2.19976068767045,1.70810779726398,1.49307805624465,5.26430712387378,1.40836416748746,3.8187618714602,3.78134018765121,2.51036406878706,2.64104539366076,2.99319117663642,3.964563303695,1.92288894711962,1.77176522090904,1.64197635144685,4.22187812289257,3.7485509188131,2.76001038395193,1.62044173476922,4.18965972769125,3.46112497508636,4.56545683773549,2.15443686255101,1.92726790135984,2.81129249283226,1.35482794626664,2.26347888066936,1.77176522090904,1.71880024022985,2.41676352464341,1.84342462747321,3.63531404420529,2.60871029092036,2.91797309939914,1.04853270291092,1.66648303888861,3.79605596854537,4.85851516959195,2.02792738617387,1.93589553719693,2.34226534997947,2.69372253049685,2.60506593087195,2.45003789352527,2.95527254954637,2.34477159113106,2.30465627754903,1.24418562275111,3.49264298291434,3.98812293277476,2.93819310615,1.6069890434241,2.43065419796429,2.30647967932464,1.72578503025273,1.74938335091392,4.13625168117743,2.69706654056384,2.93925398801227,3.21561175522232,2.7416989710615,1.6069890434241,1.82175375403293
ERR1135312,PIG_145,Denmark,1.98995366813743,2.17148469025033,2.79583944293526,4.38077974923466,4.25320605264444,2.38015034721162,2.51180664760491,1.81190700312531,1.87609169193867,5.27456957738239,5.47263426837919,4.34128100940221,1.47185480678767,1.61674277392206,1.75844135129582,1.46492037184851,3.42059189485119,2.64848686091661,2.87058655018029,2.16734365701135,1.82123833237876,1.54161301043635,5.38906155767303,1.54161301043635,3.85758954151759,3.91580031221818,2.49256223937791,2.67297619112259,3.03318249895869,3.99212106500531,1.81815011300677,1.70556520040998,1.74764013660715,4.00816135147524,3.78268412345437,2.69451314549517,1.6544779432413,4.19977859253671,3.3377745753131,4.60872107365945,2.20581013557695,1.9124925867839,2.84687848432459,1.48540009415565,2.21955359233603,1.81815011300677,1.66782410615049,2.24464151137597,1.93200047358907,2.76508618540496,2.41444618865084,2.85663103715885,1.13595955829428,1.68919486689069,3.57422716552796,4.69832432418287,2.0934367121786,1.90747555571915,2.31815012902554,2.67167542695759,2.66290265477066,2.49842562636449,2.99880006344432,2.38184638153072,2.39926594627866,0.718114406780553,3.58559856381016,4.08473642570688,2.89799458327561,1.64993649800841,2.43289262468381,2.24231366042031,1.61178671822992,1.75487071162386,4.23526768857379,2.55478622384817,2.82608250706614,3.12541568830992,2.74428421083972,1.74028713854524,1.90239988917946
ERR1135313,PIG_146,Denmark,1.88408111465946,2.15876192722036,2.73935108771393,4.29571485652931,4.1912439937506,2.28467141304642,2.47303252395124,1.77377226826439,1.71081642173882,5.23225989011168,5.50280879417581,4.07634322281965,1.34975244049223,1.5389308150411,1.66671181735292,1.39207361446626,3.43889590805032,2.69951501057488,2.86265393996439,2.12030579985583,1.79554325243286,1.4660488610609,5.43756377751942,1.57124557770107,3.81209511143878,3.91947803849823,2.56561277951941,2.5509457769016,2.95214975536694,3.89451079115357,1.70757830172859,1.71722111887823,1.7709725253172,4.27536026723962,3.78649473513295,2.8349528865662,1.53411169410118,4.20987739571847,3.26535010046439,4.63612323366432,2.10234764630664,1.79554325243286,2.75097572852076,1.40531129922798,2.09174228327225,1.64847984770627,1.71403057674847,2.1423546995821,1.81373680717257,2.63309877856399,2.3724283127037,2.82589005979371,0.746652884166028,1.6737955604207,3.45191302184338,4.55011344653855,1.99268648842679,1.78206480546582,2.26889690659003,2.65012291801914,2.58586492042698,2.44361159493213,2.89948208802649,2.31459906484959,2.40688632756738,0.916561682056784,3.61148105621158,4.02342757603367,2.76968431868139,1.52430999783566,2.4253258885444,2.16673880389606,1.45456195052261,1.65218798727033,4.0326888583181,2.47912510921083,2.7752823453769,3.05601360078478,2.70281358257122,1.58439109400242,1.98759942534415
ERR1135314,PIG_147,Denmark,2.00244155896544,2.19653648738849,2.80272219571872,4.38260239906124,4.28032908730862,2.42971165104145,2.66639219051582,1.88796377266771,1.89387712829703,5.46446399445504,5.35368622088064,4.16200917690046,1.44730258691528,1.70115587424648,1.77659218724199,1.64764456395504,3.39723063749819,2.74259750040875,2.92667375156535,2.3204176937094,1.88196878802181,1.5293644005337,5.35532931007616,1.68245117591971,3.74632601234267,3.89552042888333,2.57513347650159,2.669849227235,3.03694299829886,4.06894234157723,1.9566556659425,1.94636922343722,1.88796377266771,4.09537875032673,3.76367036323354,3.05352202057418,1.63716501775935,4.24851989773462,3.49227728071377,4.63869318858283,2.24231032657284,1.91114892086223,2.86410202674249,1.49397204919719,2.32479472600783,1.81345381034091,1.77659218724199,2.46500699569443,1.92503524282021,3.02386206610983,2.6024010835999,2.97041456064067,1.00013492003164,1.78798285264213,3.79045160988772,4.42114570155425,2.079755477131,1.96421370094173,2.38184820313142,2.72346039548745,2.6776491938357,2.47204483987944,3.00198524001078,2.40688982182515,2.43226939995867,1.1535058240845,3.58815119161684,4.27752178229098,2.96571111152088,1.65279101065784,2.48653822141963,2.35221820446505,1.65279101065784,1.73206754420992,4.10615670655488,2.71245261690839,2.97967134677087,3.25155899426937,2.78270658991349,1.63716501775935,1.87281823125381
ERR1135315,PIG_148,Denmark,1.76203491095865,2.11347978174908,2.63179064216772,4.16225975598636,4.10691147802404,2.20944454036157,2.44990658917397,1.80889538685776,1.79190968278176,5.34884217911897,5.41967001628189,3.99178295812885,1.29062188169572,1.41686585210188,1.67689301953016,1.40295142597201,3.35686560056648,2.73726220459687,2.78054297893475,2.19026124375919,1.61209113847024,1.35040830664954,5.35762083722572,1.37370921875988,3.56110066884966,3.82661735207601,2.49334635880732,2.51408625916033,2.82501149781752,3.7845296125453,1.78609687458064,1.82255967706317,1.77423251475062,4.33156118985333,3.6656700768567,2.84257513307752,1.37370921875988,4.21088306091049,3.39261572709681,4.56426786568708,1.98273295669507,1.67311418787918,2.66202012574163,1.09786543017981,2.17260116437498,1.54106968748839,1.7094997058404,2.06548744580394,1.55123753405472,2.96452152417558,2.51299014902307,2.82016930171497,0.830188490395327,1.66545643092861,3.6659016711689,4.98311504859516,1.93353628489018,1.88509160218297,2.2710874689324,2.63220786037247,2.47875036312191,2.34083988290854,2.81908588681902,2.18445397834055,2.36695626114603,0.773813476944039,3.56937187044623,4.34010132246122,2.66318661373354,1.43034827699064,2.35448976004837,2.23827083842704,1.29062188169572,1.56117276335276,3.93173084426398,2.60421886196737,2.79482711491217,3.07853521103994,2.59386654963735,1.41686585210188,1.76817653421624
ERR1135316,PIG_149,Denmark,1.82180625298244,2.13068301046713,2.66591082022449,4.32204277258659,4.17299716815119,2.26149479870179,2.39700411276477,1.65388450621543,1.76332809002199,5.31648754810429,5.3676958279292,4.27582534302587,1.42868464298171,1.51736125843509,1.66114517040956,1.33274533489402,3.32151339041101,3.76114341507393,2.80126104690143,2.20255074089602,1.65020814114566,1.51231901656094,5.33239449058424,1.47528233924507,3.88250257458851,3.81801995662921,2.4415938468982,2.51196905764709,2.95855788243488,3.83135987047819,1.65020814114566,1.65388450621543,1.65753001137847,4.10305938854433,3.57433479084889,2.77437168356731,1.58671324552637,4.12999142158902,3.22712674345721,4.59215484647427,2.06912316774195,1.79882669745595,2.78721726609259,1.3478180932488,2.08297159552297,1.83647709958042,1.67878288785158,2.35538862489464,1.78280242556753,2.91906026975452,2.34656466793783,2.75450674538904,0.82598832037478,1.70233089722998,3.50677665924781,5.12240610149506,2.02936424019122,1.79619670874224,2.29202196614762,2.56852269349759,2.60071908337515,2.41067597176574,2.89725060668011,2.30854861324184,2.30854861324184,1.00508890222627,3.50703342151931,4.26839207459741,2.77741233083474,1.58671324552637,2.33603821103191,2.20564451755557,1.65020814114566,1.7547069869577,4.28420678619257,2.43376451794868,2.71118261532274,2.98938386183623,2.67297478713219,1.60347824454779,1.8459893730084
ERR1135317,PIG_150,Denmark,1.92871226102345,2.23395370953671,2.75464956575354,4.33037252989249,4.21996393722038,2.32466364690338,2.52623126686885,1.86755949355149,1.85807560366504,5.37420777786755,5.39022246154952,4.2091341012294,1.52344763296653,1.64858651560793,1.76584178056597,1.52344763296653,3.3884086572302,2.74563459694292,2.8965996576622,2.22989970343929,1.88592769828474,1.543687416104,5.34184124096289,1.53029956932655,3.78752233923175,3.88042181561407,2.55349229338235,2.62847676045741,2.97014432593732,4.00655133997556,1.8351062962702,1.91210072822841,1.71115940890699,4.10911503568199,3.72896542651683,3.02351658016655,1.55667487227499,4.19996614200877,3.35886857344614,4.68395272622148,2.19749398362929,1.75786436449679,2.82901304469445,1.1379393784429,2.23797022244542,1.71561905388182,1.72003336913025,2.33862639975166,1.814402638237,3.06433550947651,2.48674782411841,2.88413854805398,1.06503485287169,1.76187138909857,3.59565527866666,4.8619663758068,2.10127244226099,1.82141409625566,2.3034134401341,2.67326337015776,2.59990123224452,2.45316676405936,2.96091101845001,2.39037933286486,2.38089414238317,0.925868414966414,3.577441029105,4.3166714193458,2.85968456598516,1.56302580072398,2.41143975941515,2.28227480518012,1.51648585719598,1.76187138909857,4.14972154573576,2.60221167096198,2.84708498721318,3.15512476912935,2.74604845354189,1.47219500290274,1.93142011060982
ERR1135318,PIG_151,Denmark,2.27672096847349,2.3109151024991,2.94591995634844,4.70491462847094,4.48784869837379,2.63101076125743,2.71273146945162,2.01433361102577,2.15925942759469,4.90361447143324,5.37918538995889,4.32699700076784,1.70581728591257,1.94924557500167,1.94924557500167,1.85623901285781,3.43018363668962,2.75779901128778,3.03270840049226,2.31208789762913,2.17720079247887,1.79527716440139,5.44001077472276,1.51237164539797,4.0238092668372,3.95437527045147,2.57532537900943,2.90094214528288,3.3183360340735,4.41488768242394,2.03918206630274,1.98300780257676,1.83568616919743,4.18237966162427,3.9803526893397,3.16680887965852,1.8460841617552,4.29509410983374,3.55140753228368,4.9895262039035,2.46459136289068,2.18511721153761,3.11618395842091,1.58057478637704,2.32931005730624,2.15759103486888,1.91556407917386,2.90424979454588,2.20354783053853,3.98398282426358,2.62135062929735,3.07775647899055,1.17119459046489,1.94653643107085,3.78700106868194,4.17051982362656,2.3670228698615,2.07498876570594,2.5351962499195,2.78857824908696,2.97359461802499,2.60015579744516,3.23174497195779,2.66815222719726,2.43912755345021,1.18710026481002,3.62744072256324,4.25025291415611,3.22849161051556,1.90373030852034,2.66139310827889,2.49020164346793,1.97033102238095,2.10618925234443,4.43900571915816,2.78935948977462,3.05655520069794,3.360548599759,3.16021306213021,2.00730252796864,2.07498876570594
ERR1135319,PIG_152,Denmark,2.2709236665511,2.45561261041295,2.99294854140524,4.73451797207797,4.50741859038019,2.62496228838245,2.69799824839182,2.1197060770764,2.21191169549889,5.04455769442951,5.08927677128885,4.34479552295757,1.84985708525507,1.99363160451709,1.96589658811198,1.75240244244803,3.33401387273091,2.73581254603851,3.00851341016707,2.3242644411849,2.00541170072356,1.69103522736928,5.52581695993203,1.47896768325787,4.07517789512263,3.81651185231986,2.5824851765076,2.90546443405544,3.36327233875716,4.34988579970413,2.1761666664237,1.90447080781429,1.87015942160519,4.03342252022572,4.05613524318111,3.83064299267312,1.82417101202053,4.23862926753,3.56230547418574,5.07487274525252,2.45971482591025,2.20645968700224,3.17058426570235,1.41603226148486,2.39250873746731,2.17812316047426,1.89707688836826,2.93068452563753,2.28944147506804,4.16340875984871,2.72375528594092,3.08501916627544,1.16279799228879,1.8819003371036,3.84563196626698,3.99404490727163,2.39842603045485,2.0442941731409,2.48835069572369,2.74225081919958,2.91985259957852,2.66809720160989,3.25628832989941,2.70906031807378,2.33118062764034,1.07328779942497,3.51867835513247,4.12407995543425,3.32296771348877,1.87410843301759,2.64206334508583,2.47377491305498,2.08484649259386,2.16018907029904,4.5378683984972,2.8284339176762,3.09173961266626,3.39295102477058,3.02880233091468,1.94302962022286,2.09441936091162
ERR1135320,PIG_153,Denmark,1.98645392051527,2.3015448529291,2.8535178800102,4.46882203363521,4.34415731767828,2.47333533127203,2.59339166438591,1.89815495538133,2.01316741422348,4.84747024374993,5.47121306018645,4.18204306102945,1.54944550640274,1.7508451941366,1.87385265446657,1.66749779952546,3.42396995172856,2.82048688214101,2.93483757333917,2.39264754748219,1.84046494815758,1.5855815836254,5.43314652401524,1.57859091229735,4.1198806351036,3.93661390715097,2.57174667400734,2.83243383155454,3.06611976342107,4.07902993435718,1.82476010430593,1.92435950492875,1.7508451941366,4.04057627154167,3.91335015062696,2.72009324641148,1.76940241633059,4.24904096175202,3.43967931685712,4.88316603702827,2.22914600991501,1.95206503220548,2.94918183613599,1.49320085679532,2.23228596101569,1.9892004351589,1.7828178183336,2.58997268463413,1.9667260347611,3.67967257597508,2.48920572255241,2.92858694308827,1.03498425207114,1.88093603635929,3.62264975823294,4.92622591600367,2.21145835285872,2.05276016080879,2.42793950291917,2.72060171287755,2.74768847096611,2.56306955147819,3.06405073397994,2.49777828712357,2.41272183177888,1.03498425207114,3.61926187234703,3.98782951382725,2.9790524602321,1.6059027801116,2.52651595449286,2.35304900899433,1.68439280694164,1.92435950492875,4.22421793244089,2.630576670459,2.9023096704075,3.2141357105858,2.83361064792883,1.70594329956404,1.96959976585988
ERR1135321,PIG_154,Denmark,2.26215304621789,2.30767298951424,2.93145880262663,4.62226013582099,4.44095379507214,2.57509155125257,2.63147696178453,1.92681597399183,2.0538813145499,4.9417078523092,5.36106030165333,4.27928737052701,1.78975565335675,1.92131433806667,1.92407386780108,1.77449968053354,3.43678310211177,2.80992150580204,3.00629675079045,2.32658831652106,1.96599627579224,1.5823561942091,5.52290083367376,1.65963974983131,4.08931772884294,3.92563456614894,2.6303964659889,2.83898028023689,3.25310226302825,4.26488295306365,2.0042257793465,1.91292895760129,1.8927095000465,4.14006501696785,4.01628949438737,2.71291134200008,1.86838661521633,4.26384004409802,3.53408356162963,4.85072846029722,2.3807691220658,2.10392615057246,3.08952307270986,1.55749010824013,2.3133223486584,2.03298573124075,1.95332489548324,2.69136136241814,2.09100967483137,3.5689086125886,2.6535676912542,3.03683807148082,1.22926960726168,1.90149049587254,3.79762320636365,4.36432350830576,2.30079530139283,2.09100967483137,2.46443137867929,2.74894883073989,2.86997111717482,2.66018365915156,3.19760627767749,2.61103919287696,2.43236133955246,1.0454847887022,3.60114724129964,4.3350078170363,3.12209847870965,1.86838661521633,2.60073761305004,2.45155960164158,2.0065069776178,2.0757617093424,4.28070551063437,2.74063576955636,3.01037491760969,3.36392329323149,2.96526540427463,1.87150252167645,2.05794244039417
