Sample_Names,Alias,Geography,Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Balneolaeota,Calditrichaeota,Candidatus.Bipolaricaulota,Candidatus.Cloacimonetes,Candidatus.Gracilibacteria,Candidatus.Korarchaeota,Candidatus.Micrarchaeota,Candidatus.Saccharibacteria,Chlamydiae,Chlorobi,Chloroflexi,Chrysiogenetes,Coprothermobacterota,Crenarchaeota,Cyanobacteria,Deferribacteres,Deinococcus.Thermus,Dictyoglomi,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Lentisphaerae,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,Verrucomicrobia,candidate.division.Zixibacteria
ERR1135321,PIG_154,Denmark,2.98818039637522,4.72130556086581,2.60194599154313,2.26553226349067,5.43176033632377,1.97492651911564,1.89483605110348,1.39522650079782,1.79999144747014,1.68742701752634,1.01863238612975,0.842676077402837,2.28610724775288,2.78036642400794,2.97672440814396,3.21479030756301,1.93672491147259,1.6307074683194,2.71108889513289,3.83232480638468,2.60086567400375,3.22351683187683,1.97492651911564,2.27249946075932,4.38745458423025,2.68336813647102,5.65054382798825,3.50448998250198,2.351294048883,2.28386868680169,2.32352229937233,2.66182117492332,2.43493397418224,3.63556312034147,5.1758968540723,4.30540669812324,3.09251906952818,3.79792494492364,2.48994256895287,2.42206535929213,2.98080229278035,3.27144790648637,1.61002608638404
ERR1135322,PIG_155,Denmark,2.98828032352548,4.72354759651447,2.6706763359817,2.26450254421854,5.48676577969029,1.93072435801886,1.87300586052662,1.30851420031941,1.70161369702004,1.65621661893472,0.988454033610737,0.45823780590334,2.32623704142262,2.90403514953041,2.9896704209066,3.22138754412934,1.92431882541853,1.54035892694338,2.76542836240058,3.83163991031929,2.56802977199795,3.24699186110577,2.01433273174068,2.29302830801074,4.45807718757104,2.6236700040045,5.62264259206155,3.52407478343892,2.37573783218441,2.33509785980668,2.31719166561525,2.76169087440151,2.44323813504725,3.63641326031342,5.12025762755355,4.38447414533033,3.16366535430941,3.77901009540466,2.49214881302427,2.4614120134202,3.00601352070615,3.27708192169669,1.70161369702004
ERR1135323,PIG_156,Denmark,2.83050851999078,4.57768482925663,2.39183793698012,2.10181618587428,5.41686458454971,1.90365878256636,1.74758684715479,1.27953611374454,1.58780083170864,1.31541912890215,1.05102671464014,0.671064204858397,2.08750251330302,2.60006166562488,2.83651531128984,3.00383499162714,1.72805589727047,1.54430599610499,2.45863617733145,3.62385407467429,2.44029918334164,3.03118566184625,1.63151180451562,2.00259076140683,4.1330302491299,2.97332244047627,5.74100931432098,3.23449062356738,2.22377382788865,2.0589340348261,2.14212720276205,2.36809359115449,2.29247307319256,3.45882446870063,4.99720605026545,4.18537149978218,2.84218422587409,3.50498750803754,2.32984994957462,2.17546161757525,2.70727053717365,3.09329071753806,1.64783448095058
ERR1135324,PIG_157,Denmark,2.97457805089566,4.72355529298743,2.53921716395973,2.25972338147593,5.35230782129829,1.99132785413564,1.84996241301204,1.4167539916724,1.4699859234996,1.50022044821504,0.683934007556262,0.842456382785466,2.26073844451491,3.01119995891724,2.91860668156422,3.13059451908199,1.8992690163851,1.53929705323756,2.52344959303067,3.72554909061614,2.39857544237235,3.19186867698548,1.86786345812196,2.15053534438091,4.44878196059412,3.26975394617803,5.70506341208114,3.30676102101,2.39037885415626,2.24315117320232,2.28345312219208,2.57507250806494,2.34606905857017,3.59331014244314,5.1422963068164,4.25865861269798,3.07459838970893,3.61653224885432,2.37428777522615,2.26777822274196,2.83693740185495,3.20057285394212,1.56014303167355
ERR1135325,PIG_158,Denmark,2.96439555073917,4.64731411782842,2.60659429878081,2.20725906184768,5.49719301153149,1.97568068042054,1.89367233383837,1.27405688489245,1.63549445521424,1.53210470533027,0.9607154498532,0.909462526094632,2.25397914761526,3.1342126481831,2.9904428886664,3.1193717977724,1.91567125556155,1.65547316863646,2.64724303556484,3.78495462230496,2.53873301316697,3.18480702247071,1.79248686125145,2.24902940064273,4.52544673120128,3.12487250483778,5.62973593967906,3.40651338082711,2.29391899879397,2.25397914761526,2.26250773789128,2.47780838564398,2.4146379823117,3.58447787948763,5.13137989578227,4.17074927647682,3.04309849821537,3.61958048504374,2.41802453055387,2.34966520181468,2.91789085790921,3.20853130964106,1.51893662932814
ERR1135326,PIG_159,Denmark,2.75599448551902,4.38360853231018,2.37048568395574,1.96664844586519,5.45471982148297,1.91608172824101,1.54318471249209,1.03159241305656,1.48696538267249,1.30287177916486,0.891301951702226,0.891301951702226,2.08286944982433,2.46529387458849,2.81735093735102,3.00082528004857,1.61136679545774,1.57861241327372,2.40661259176859,3.60006922665494,2.39341465410801,2.88114655434289,1.64600480944591,2.07519234707363,4.14321250241695,2.7972591691062,5.74441636991835,3.2082173430916,2.0065273075665,2.03801704919626,2.05619393163209,2.08438871854428,2.20076656169304,3.35521256773331,4.93386463523496,4.23740847915286,2.72934960782423,3.43320860569888,2.23638826905492,2.13581787214848,2.70279214237092,2.93867335350511,1.49292632116965
ERR1135327,PIG_160,Denmark,2.93774552522165,4.6554635314004,2.58361532099535,2.23065395248867,5.48283132575102,1.98749447334122,1.76658749679972,1.32330671497403,1.62342275222935,1.540641089365,0.667073211231691,0.62223411933542,2.30921522455164,2.69462652805982,2.96518571910022,3.13135764606738,1.97718771559157,1.45939642427417,2.67833135699694,3.81384833421248,2.53620224105885,3.15442904621028,1.84678714469686,2.25442929543682,4.35404478126685,3.44456077088544,5.6595114217948,3.44598068613699,2.33007169613136,2.32166020246309,2.25552962751115,2.44061381346834,2.37153217968214,3.58635596596204,5.09135999172236,4.18029112472489,3.05460331661688,3.67244898969456,2.42897751973039,2.33923061363772,2.95542682841297,3.18092770157848,1.39267204108522
ERR1135328,PIG_161,Denmark,2.85785943003477,4.6445964147804,2.46996949526509,2.15554559833477,5.19238761872887,1.80485404292589,1.78371025227359,1.24202472751224,1.59235530551977,1.52485411518269,1.03989600975429,0.760762379819188,2.16849863616842,2.83728694370235,2.87575194892721,3.10071380068648,1.52485411518269,1.61117746570408,2.51532465442805,3.63380690420105,2.3611543192764,3.04406891684508,1.79289820548506,2.03855782658196,4.21455725341924,2.69440903549162,5.80274952630138,3.33152093512484,2.26122600247887,2.18354895046489,2.19088293509493,2.47187762190584,2.3819414176863,3.53470915260729,5.02387349802014,4.26124079490974,2.92850669848844,3.62080657000423,2.35121406665743,2.20283755825075,2.85049078625304,3.09455414992177,1.51919980248911
ERR1135329,PIG_162,Denmark,2.90652876430768,4.53100024815033,2.63696963739245,2.1638080302229,5.47109142055048,1.9502229953385,1.82610726023115,1.33622224160352,1.859878483815,1.65640221163444,0.735053465586092,0.807421468376082,2.24760300578476,2.95015789528083,2.93725130011732,3.07593379799123,1.90474001193832,1.41699493383673,2.68149013123665,3.81020826423901,2.59176178487845,3.08622801496969,1.95261541104774,2.25241478037785,4.24842496191992,2.62849805404523,5.68743119913114,3.52074714291049,2.20439573340854,2.17823630020385,2.23408895391374,2.30209866537383,2.42003786255185,3.52587613726217,5.06269832144301,4.25733963258089,2.8618614466499,3.81238849016674,2.52563842489404,2.37644632516242,2.98804581602408,3.14640628242137,1.56770789537219
ERR1135330,PIG_163,Denmark,2.74626299892503,4.46937031910451,2.4532845952928,2.04900593042737,5.44088530115759,1.85442688543901,1.60290501336586,1.22326215165607,1.77043297870339,1.61253218770345,1.19927932269076,0.70264951682562,2.18033348794564,2.73239825441754,2.7876166750962,3.26415936129647,1.51110752180361,1.59801019670435,2.674933726434,3.72851431797539,2.51765006932571,2.89822718955598,1.80843486161445,2.21019141123006,4.11320806151469,2.67162236013058,5.73252319156827,3.49070853534245,2.14548834244639,2.19551899212465,2.14268847695907,2.38256930533063,2.32379438864189,3.41861855425361,5.00440191454827,4.13672932286743,2.71770272914996,3.71594151329025,2.47928100099438,2.32193932359401,2.88061375138439,3.01756785473436,1.53451698718364
ERR1135331,PIG_164,Denmark,2.86246429757173,4.52184424328527,2.61600190555196,2.09893981407993,5.55902721182105,1.89874205223614,1.87127567251476,1.42955712712007,1.89577461892145,1.5697859396039,0.931998717868486,0.931998717868486,2.17567272026133,2.76239652146435,2.90819432676229,3.05898052601311,1.85523095252663,1.60023072369941,2.72478655774143,3.82681074935468,2.66829625965996,3.06061332587048,1.93285439408059,2.24086220641199,4.07624524467407,2.50038601507238,5.64272445293925,3.47816724218293,2.21308936206487,2.231342420532,2.18647838364452,2.30339481501652,2.38685410968138,3.51809987083019,5.04278238299608,4.12333530973769,2.81923049789529,3.71203444408724,2.49141350591467,2.4401527604415,2.9312967355972,3.13700646407925,1.56343223251898
ERR1135332,PIG_165,Denmark,2.87116922092846,4.49887680835155,2.50407472529352,2.10453447351408,5.51780954963101,1.96591432447276,1.74468456041487,1.12386811558664,1.70532326670387,1.57865655394333,0.870266603196658,0.764418320802188,2.31011045092895,2.75098206614266,2.9398147668952,3.10456577001877,1.80690502230054,1.51259726386906,2.61348270047179,3.76289852221349,2.52537246633842,3.02351360108849,1.92649426372922,2.24521913907925,3.97353177906363,2.76596802490291,5.67726285194681,3.408700102537,2.25307112664396,2.14958484643414,2.17515119202924,2.15611891093456,2.32574750717549,3.48444082974635,5.07796370367466,3.85409482769557,2.82436437840684,3.66675833402048,2.40841257656004,2.32464905537849,2.90163481913875,3.09831383050761,1.45954079117795
ERR1135333,PIG_166,Denmark,2.89355709174037,4.58629692838936,2.54002788294529,2.17857870483363,5.4895073124654,1.92052484208001,1.87477923731067,1.22198252143157,1.67692815340167,1.49643303355685,0.837394314945931,0.867271169101674,2.15541407540677,2.67451509660445,2.92170398575242,3.10794552414637,1.79391585955055,1.47559686318105,2.66172793740266,3.78325196891186,2.56966213625653,3.08947684508956,1.88321011914369,2.14335131852445,4.06734880997077,2.55272141351568,5.67859567911135,3.42748295366091,2.26404870559832,2.17574980076478,2.24992566624997,2.38723480124736,2.37215182569368,3.52648558326461,5.08596249510349,4.14984433413345,2.87325070532041,3.64805678575839,2.46451647000354,2.33444876859133,2.90110066200879,3.13914513245856,1.598678462556
ERR1135334,PIG_167,Denmark,2.72858879955538,4.47475482146436,2.32373590788095,1.97397406944114,5.4603135247558,1.80150354442307,1.60460496484609,1.2041648110455,1.60460496484609,1.47493458804822,0.957981204090883,0.649521740943109,2.04499399342865,2.53071521794741,2.77641360135893,2.98329228735351,1.4954304979117,1.53738109100922,2.43715762989836,3.6114585732776,2.45245338795532,2.85256293208632,1.66821758539225,2.06486523715326,3.924632228966,2.47610972435914,5.75603704789846,3.25319000557982,2.03701389905163,2.04724734461968,2.03701389905163,2.11186553122675,2.23206572604532,3.34257296335601,4.88352656466204,3.90456257487228,2.61103526156667,3.44238281983618,2.30053436540035,2.17233599694157,2.68814224573681,2.94236114572132,1.34924846149473
ERR1135335,PIG_168,Denmark,2.80753650132028,4.45994928474111,2.46740515711029,2.02438222434774,5.47711409182061,1.84279504479962,1.73664530266655,1.18137156740616,1.6864871587464,1.55906780094043,0.943397660876839,0.573474010476704,2.1831076452212,3.0236921045895,2.85581884245232,3.00110054287631,1.74387253055168,1.55354836527954,2.56415452642452,3.73348634464887,2.56685642789618,2.95865980994835,1.8163208348114,2.15344091757139,3.9810076628996,2.54982708877068,5.72706858611197,3.3926691853574,2.18700052861277,2.14212999742738,2.07570469336559,2.23350848648924,2.32051395072151,3.4324631627552,4.96405190538835,4.0602367007751,2.72232059549727,3.60039891760461,2.44087236354807,2.29205346811412,2.85720134330923,3.02519473450862,1.40224745330743
ERR1135336,PIG_169,Denmark,2.7995542359654,4.52000164180095,2.53125206465713,2.01457276425544,5.47892091672966,1.84455818900704,1.71372278827315,1.27200003403209,1.67596695021944,1.62976587904118,1.14367651894658,0.886483896183051,2.15282635319153,2.67517454978298,2.85256799734145,3.06823369541336,1.64414945818603,1.61488955827554,2.64799651281565,3.71927726142689,2.55793740170474,2.95411746352249,1.86771221837102,2.19593136958674,4.21819950575048,2.50542319175281,5.70005276940458,3.43696196157618,2.18926188397486,2.18521046895756,2.14545499787434,2.3332378871472,2.33708046458957,3.44127198203536,5.03207528261242,4.16967372237761,2.76916896882075,3.66863561477986,2.45743069196784,2.3134978496768,2.87253134471681,3.06323166670594,1.5555186517956
ERR1135337,PIG_170,Denmark,2.89897564422377,4.55296325104064,2.515083653087,2.1747948649748,5.5538498571441,1.88607903532149,1.7986302449076,1.31821060534953,1.74081059498227,1.60867693068329,1.11283154335594,0.709818394291488,2.20376448444925,2.77255867523302,2.92869119246261,3.08265720700703,1.87665915568116,1.59523345097385,2.57909420259504,3.75262952589225,2.53435493252812,3.07744070415476,1.78708097434057,2.25944902441769,4.11996011751419,2.83106377819775,5.63720179813545,3.38961532811812,2.21809808598205,2.20376448444925,2.21264100279707,2.31664849983999,2.37177597676493,3.51901721167867,5.09467640593162,3.89534648761209,2.86144241619066,3.62661694140036,2.42407549693182,2.30879838288854,2.88355329673731,3.1324342992255,1.52632778111017
ERR1135338,PIG_171,Denmark,2.99772278492065,4.71320671144059,2.61708686906279,2.30672949699089,5.50087664223512,2.06253416268538,1.94013439779777,1.51817065605314,1.6614969057288,1.6041595480392,1.01210938885812,1.20291166844146,2.43085537150625,2.96596980647611,3.0218085230022,3.20487677043035,1.96267561380534,1.49011434571446,2.65239205126629,3.82228436190667,2.49483323619696,3.22866709680381,1.92972784082263,2.23346265897448,4.64650834259589,2.72521581032821,5.62405927115186,3.41577640346845,2.37510458518129,2.29097366939303,2.37226257595466,2.68411562687999,2.41992256910157,3.63673210840704,5.0919290388479,3.94783017087788,3.02562570246642,3.73110223744628,2.43085537150625,2.38629021458846,2.96524252316252,3.2740945471007,1.6614969057288
ERR1135339,PIG_172,Denmark,2.91641092008727,4.62057198883534,2.41387485009588,2.1446301275635,5.5201045821414,1.91127777192249,1.78127640287319,1.2379514761032,1.45209557873173,1.38032782908891,0.859193066677984,0.72539770145224,2.26276980216667,2.72005662866511,2.93007233624749,3.1458551997174,1.85404620069161,1.60013805006466,2.43349095410275,3.65915789581742,2.42963797475431,3.09693022415481,1.66327005005994,2.10399565570155,4.24515698845403,2.68107980359809,5.6761307310941,3.18753065444278,2.24655799278643,2.07869828061666,2.29874672930308,2.65192417694467,2.32905255124637,3.54346005839279,5.01477456500509,3.90764832317178,2.82923754956692,3.46172329939393,2.2593464263239,2.17488305889495,2.74058281614382,3.13653162397561,1.58416687442077
ERR1135340,PIG_173,Denmark,2.91606878123908,4.65146206518864,2.53155859804225,2.16943121595761,5.43923867740386,1.9097813678168,1.83166794390303,1.27185258226462,1.69700808938263,1.43073105357436,0.928064518824736,0.786287775645336,2.16827322728962,2.64921008149921,2.93373501894878,3.12040562165032,1.92628529068922,1.47296258059664,2.53456222940769,3.72756152563379,2.48549637610696,3.13228195253836,1.76368891240471,2.12948656421329,4.15317539335962,2.75869137875,5.71514406921888,3.319420265767,2.28721588687006,2.11922339327707,2.2627315009463,2.2985298526619,2.29680831198521,3.54031686958953,5.05192962864268,3.91970354399419,2.88537280075046,3.5701371603284,2.28809673345539,2.26644707599723,2.8544957569645,3.15414532550507,1.54192317207512
ERR1135341,PIG_174,Denmark,2.77534020045784,4.56840052469067,2.39073003806743,2.02531242140517,5.40241041776213,1.78313639030033,1.6756655684002,1.29444230851633,1.58022036499916,1.40572920807736,0.780628574377857,0.893889086695127,2.07535350383806,2.73902051223544,2.81271855946644,3.02955993810677,1.68544145047164,1.47895813941194,2.46310665162852,3.63248193684561,2.44889812756075,2.97655757435137,1.71351429416694,2.05243958437514,3.98580391515045,2.37718305719582,5.7670198116754,3.27037591664003,2.16836478875123,2.02970991896088,2.13420114928138,2.18089998567907,2.29362640964899,3.41781204366568,4.94666480355379,3.82690576144932,2.73587609033241,3.50616725345294,2.27579109448834,2.1651736297333,2.7418594548942,3.03116181427511,1.38046539893788
ERR1135342,PIG_175,Denmark,2.83349753350234,4.53135761873969,2.52142768936606,2.16654095201529,5.45446355819473,1.95097654526953,1.76649999953642,1.30081346056137,1.53862117119576,1.61009111836344,0.929811480550083,0.799309075359597,2.13818658765047,2.76042283305279,2.88467305784271,3.07307277549606,1.76977118301488,1.86323638002197,2.56584001017737,3.67355787853633,2.49586533954877,2.99477451228231,1.62398760102166,2.13256937969276,4.10847631169639,2.42914957131506,5.72637076189938,3.35282016615174,2.20885185502413,2.12830827497354,2.25386592075249,2.32834236623541,2.32834236623541,3.46991586576535,4.99198156043726,4.13928507662249,2.77836113604053,3.57865909798811,2.30617328016374,2.23081603011055,2.86784242131803,3.09364981803747,1.76977118301488
ERR1135343,PIG_176,Denmark,2.92458484426949,4.5795540120008,2.6261563515441,2.18190719742974,5.53408694486984,1.87543493653627,1.87543493653627,1.17281024512627,1.73887985656133,1.70056091375059,0.900014764230321,0.959080101155198,2.19009462449102,2.87087355967761,2.94701474973611,3.12539689975838,2.04734578553411,1.5237886523182,2.75261862188404,3.80649819471339,2.54610987547285,3.12765031865367,1.91994252380451,2.1981305518568,4.32383255841907,2.54107850609189,5.63066141362694,3.47679128071153,2.21223082508624,2.28967998783947,2.24057465727345,2.44248950144118,2.39153291166205,3.55484316729488,5.10914203954508,4.05048704512972,2.94302180766754,3.78957584540738,2.51423996258437,2.36307744679533,2.95489215892856,3.17966089789365,1.57349414834135
ERR1135344,PIG_177,Denmark,2.8002028364841,4.49074041176107,2.42922379613852,2.05817846530766,5.48263389742778,1.86255385685286,1.70941799795525,1.08124122042682,1.60379804059877,1.53947599024768,0.922796516687121,0.898212664070915,2.17285999541843,2.74984874683857,2.85660028323735,3.02272675684965,1.66848235852561,1.56744312181681,2.48176665699534,3.65154865769099,2.45523850317249,2.9318120484107,1.75393512058127,2.04575249643354,3.97169738027958,2.63292358745167,5.73342251782574,3.32116944909456,2.12608155248893,2.08366550922012,2.14939163315814,2.27426988189216,2.22829605649582,3.41946840814604,4.94227361613931,3.71647476894485,2.76143838831937,3.53436853367538,2.31292911513627,2.21751809055301,2.74949267158311,3.03062949673698,1.52776458346942
ERR1135345,PIG_178,Denmark,2.83393398766001,4.48432777346566,2.49938124512482,2.07040767253064,5.59345809829063,1.87442056848602,1.82461007604036,1.20272610927981,1.73208172222307,1.48387749523651,1.03436576441901,0.787125868094716,2.22860562616074,3.05759067081138,2.90546529568276,3.05021802245068,1.73550565912799,1.72164490545742,2.65883958629186,3.75171321960652,2.60750093804257,2.97793289226077,1.8541394891138,2.14553710777855,4.09894771273212,2.60704274477151,5.62775061175133,3.39473790351082,2.14019748560711,2.14153855846817,2.19204470368615,2.39720286634234,2.37431352135439,3.48993525329113,5.01680926186928,3.99694691082905,2.77365769207053,3.62989917243781,2.43354336910821,2.31658353846606,2.82956188064991,3.09686123915352,1.47152846213703
ERR1135346,PIG_179,Denmark,2.7923106368516,4.51732128326878,2.47023358818233,2.01675692164631,5.55988659925222,1.84097012609802,1.80180318988989,1.2253898970547,1.7216496366769,1.51330068802309,0.998666306542706,0.893971431209365,2.20031434511111,2.56420109457474,2.85697118019451,3.07291756401322,1.69627502958277,1.61883826654441,2.59212414276994,3.72610587124301,2.59401785524222,2.94045670429105,1.85930399503702,2.07198689198803,4.09865703980647,2.78262792306363,5.66090855268324,3.39406949699183,2.14950396663819,2.11103857042577,2.03766216210013,2.27825777102233,2.29737840222572,3.44938308335466,4.9939317977733,3.98977574538464,2.70548227460132,3.67332684986669,2.42106641913001,2.28408286675664,2.86489162666093,3.04540438881397,1.48388215972751
ERR1135347,PIG_180,Denmark,2.8567567320392,4.56131274604558,2.57399021468019,2.11653354007288,5.49108485813921,1.92112300360224,1.70712134801484,1.2467227321311,1.56149153118334,1.60503356641887,0.893784103295861,0.75556250309587,2.19302649145215,2.74969522599574,2.90824310425839,3.13579410801887,1.7867012108785,1.85393250297048,2.59568914407215,3.78195179543598,2.50847023615316,3.06174517978998,1.94701459685504,2.20706201882701,4.02914000077853,2.74203987144855,5.67543850769788,3.4262996247703,2.19064249501695,2.29529012016305,2.14797406887054,2.33733622154058,2.37566854597358,3.49521354899937,5.06543990713694,4.39832282125506,2.85983986801266,3.68690124184687,2.49086943888033,2.31993924122166,2.93077886939531,3.09990426128799,1.55119269017948
ERR1135348,PIG_181,Denmark,2.88760835420048,4.62063054780374,2.560139141805,2.16882439754555,5.45031137286687,1.96505649867188,1.79243524502619,1.11424718841904,1.55128164582233,1.57411994973427,1.04483921049179,0.914102872152752,2.30386913752073,2.82523512509792,2.91863174557893,3.11133586253509,1.80894006938794,1.6164814962042,2.63585234204719,3.74588165213952,2.56357194787793,3.09168627008624,1.87492252323907,2.14409079782046,4.20138632918192,2.52919347408269,5.70281100153439,3.40919960926075,2.22074908800369,2.2403770252002,2.22573986106224,2.55026286497236,2.30074905616189,3.52331027419838,5.05792298556329,4.13317388205477,2.9273499013338,3.67983328681435,2.42748931867315,2.32510374743753,2.88435333104952,3.13810065145639,1.66421131072911
ERR1135349,PIG_182,Denmark,2.84535499215469,4.48088395101528,2.35220821769578,2.01939148038016,5.68378972486438,1.8926753851316,1.68117436754182,1.30453436606197,1.63320559360767,1.27400346917102,1.10931567003622,0.811230863154897,2.12634421065895,2.59378765590219,2.90003896221882,2.98124446878606,1.5523537402074,1.7567683422052,2.49753246352113,3.68821846276378,2.58819814977317,2.92452719337012,1.69738250104004,2.09246894864475,4.01554698594294,2.61880215951207,5.5531272266783,3.2510570751162,2.19472928610087,2.06092336048296,2.11280393522692,2.28572961939141,2.34955841268074,3.45061572388378,4.95244479775994,3.91557791020075,2.63746045372274,3.4310877478104,2.35484195318355,2.25158212097917,2.75651624179108,3.06286041988786,1.45985330048406
ERR1135350,PIG_183,Denmark,2.97228665964627,4.72795271437887,2.55819102526641,2.26309383847579,5.37435324667934,1.9949341063038,1.8359731238902,1.27598928811311,1.70043095611379,1.63061814572835,0.810445217261559,0.842597754429909,2.27355889428265,3.6582320932799,2.93660421549026,3.20106767223491,1.77528164858654,1.46700286379105,2.679232761231,3.76148242379681,2.54670609671377,3.13585994012811,1.8422214669671,2.16293920925443,4.31051655831712,2.83055175399517,5.70481737535846,3.43987587940116,2.3193148355675,2.23764767397017,2.27240848574599,2.58480012854264,2.43957193726764,3.61208492218956,5.13677656260327,3.97955666286329,3.02585886409978,3.77829874078767,2.44887837960788,2.30137117949796,2.9262484272986,3.20485238167003,1.64060081918428
ERR1135351,PIG_184,Denmark,2.83664766926035,4.54518820118719,2.48062999757254,2.08140670940463,5.51370102827795,1.84877426546294,1.67308288670007,1.33129661735801,1.67308288670007,1.53772617141245,1.02404703530798,0.65125403256279,2.21972406629158,2.62536397411617,2.90967225194331,3.14242588209169,1.79470158620737,1.63975504772113,2.55978011437895,3.71594616765482,2.50076810604691,3.03679758884356,1.79772174761216,2.19270399709376,4.26225845523464,2.41827053626205,5.67481787702277,3.33089098562964,2.19270399709376,2.16904098164823,2.13302899712182,2.37349730091735,2.36297920368055,3.48900041367431,5.04960195516609,4.01727945255024,2.82181337357663,3.58971326313057,2.41971026969295,2.26304882677098,2.84805355177715,3.10994064608142,1.47918543948575
ERR1135352,PIG_185,Denmark,2.92791462386856,4.6747054026102,2.57388512234499,2.21999881561735,5.35797129023959,1.93963937527157,1.83626294468274,1.33839726533557,1.72807141999934,1.63414173653368,0.79233962636865,0.824250602278202,2.32204469603228,2.81540708951615,2.94734497836782,3.16927569005726,1.83325983885496,1.58365343323408,2.69121248368526,3.745181696641,2.5258776891439,3.1437983790504,1.91288500605022,2.06744889795101,4.14190677754822,2.7322586791164,5.7430810420395,3.42867632676297,2.39480357483218,2.26350977905706,2.3522610732815,2.66626880216817,2.43279087837564,3.61546907647522,5.05966508848341,4.08216236794017,2.96483160315992,3.69825838242309,2.4635053852597,2.28533187083604,2.90884200164028,3.21238224028418,1.67936711937829
ERR1135353,PIG_186,Denmark,3.03300126326944,4.81450062078806,2.72202370790545,2.31884205807406,5.37669207830722,2.01581423264008,1.84485850496219,1.36189695389493,1.84181176593426,1.72299012496801,0.770180145489597,0.969159327688114,2.17800060159712,3.4921637476421,3.04254211049562,3.3486416862938,2.05868563666777,1.5981111715438,2.84896758398348,3.89572823333161,2.65835746636577,3.28708705014303,2.09258408214497,2.28050126469015,4.29128455554787,2.62742841932664,5.65950922245967,3.61013855766812,2.44376942302016,2.41040955550034,2.43449661519489,2.7339442207281,2.51289029646176,3.68326585089745,5.2110493504881,4.11123831919778,3.15714962223672,3.91259842741593,2.56620768181522,2.47474857338209,3.11394923793483,3.36287277768277,1.82306834883185
ERR1135354,PIG_187,Denmark,2.89893618533828,4.796962944836,2.59845392938404,2.16980185912999,5.4885442931425,1.99844625324233,1.80843522190279,1.32586344952854,1.71602715029523,1.53943058330628,0.946776017604823,0.739079000227922,2.21510071445242,2.88836422913232,2.94272988194621,3.10568413783035,1.93827972337276,1.50278067593331,2.67064722130424,3.78096163855009,2.53230247316659,3.11642762498939,1.93546481450385,2.22824957578897,4.2438029211933,2.50578521826912,5.66069685088433,3.44164517476779,2.29606220078423,2.25611779200982,2.21212388320911,2.37157916011581,2.40348410918772,3.5198306318551,5.0608251866385,3.9614537100754,2.9340340762211,3.74003538915631,2.37672142617043,2.37876140447936,2.89862889081413,3.18292779684725,1.5984894711668
ERR1135355,PIG_188,Denmark,2.9114184530741,4.700543328723,2.6261685652727,2.16875247932542,5.4850115897636,1.92254184868092,1.91937515819705,1.39279005747668,1.69571143908037,1.61401776920444,0.885706542556036,0.810934678097586,2.2545516064751,2.97289058129834,2.92133906756825,3.12928098793848,2.00032985047096,1.61401776920444,2.77838172947445,3.83822701553942,2.56167513427735,3.13337786883599,1.91937515819705,2.23193839299177,3.91861568412856,2.5446894540239,5.67605887755255,3.5186322013552,2.27883253939065,2.30314299623845,2.25893631302293,2.38545537455987,2.4592339134939,3.56299078503721,5.07594298316408,3.99143251008442,2.91911865442942,3.77437023671023,2.5446894540239,2.37109339646261,2.9655229744178,3.18183284848837,1.61401776920444
ERR1135356,PIG_189,Denmark,3.07745745693494,4.76094044574133,2.67962012773939,2.37058026454912,5.52739066013993,2.09961539009669,1.86589663576907,1.37146440299008,1.74172863195126,1.63956796810876,0.950021364716653,0.535895534280147,2.2958008288377,3.09117217702837,3.05522346472841,3.22208890494543,2.08897783563046,1.63346332838948,2.73214367983206,3.85386482754889,2.55571992124606,3.31377947002894,1.88353282281085,2.27665635014224,4.16656771416745,2.68017256490211,5.58162414616172,3.42553606112032,2.49166090908763,2.27244181451022,2.4543092740787,2.70433182254494,2.49674397325341,3.70793131336829,5.21783616843879,3.87081326011611,3.06693614986725,3.66792254982802,2.41649056160066,2.39573888358491,2.98733064824618,3.39883263347232,1.64558798635404
ERR1135357,PIG_190,Denmark,3.03779578503403,4.85416257713715,2.67071337001881,2.32398378420364,5.53228242396626,1.99949821994332,1.88230883224261,1.32891478118626,1.83264770744616,1.57121557653951,0.847754195332267,0.685339440985356,2.22104083053143,2.78549964773638,3.06327714697173,3.25010858027592,2.04266346032902,1.62533186510726,2.74237623668774,3.85827997365517,2.55862281375756,3.26044682469019,1.93247988808773,2.26725410277954,4.16377017959749,2.58297663530435,5.57900682857166,3.46140433921049,2.45737681229356,2.28863859052528,2.44727296644682,2.53071801551746,2.44385209711099,3.69596759054163,5.16545986002223,4.05743492165456,2.97382112195272,3.73284300540239,2.42811571139199,2.43254443115904,3.00178933552743,3.40382237474622,1.51670446098955
