Sample_Names,Alias,Geography,Methanobacteriaceae,Brevibacteriaceae,Corynebacteriaceae,Dermabacteraceae,Dermatophilaceae,Micrococcaceae,Propionibacteriaceae,Bifidobacteriaceae,Coriobacteriaceae,Bacteroidaceae,Porphyromonadaceae,Prevotellaceae,Rikenellaceae,Chlamydiaceae,Deferribacteraceae,Deinococcaceae,Fibrobacteraceae,Planococcaceae,Staphylococcaceae,Aerococcaceae,Enterococcaceae,Lactobacillaceae,Leuconostocaceae,Streptococcaceae,Clostridiaceae,Eubacteriaceae,Lachnospiraceae,Oscillospiraceae,Peptostreptococcaceae,Ruminococcaceae,Erysipelotrichaceae,Acidaminococcaceae,Veillonellaceae,Fusobacteriaceae,Alcaligenaceae,Burkholderiaceae,Comamonadaceae,Oxalobacteraceae,Sutterellaceae,Neisseriaceae,Desulfovibrionaceae,Campylobacteraceae,Helicobacteraceae,Succinivibrionaceae,Enterobacteriaceae,Pasteurellaceae,Moraxellaceae,Pseudomonadaceae,Brachyspiraceae,Spirochaetaceae,Verrucomicrobiaceae,Cryptosporidiidae,Saccharomycetaceae,Enterocytozoonidae,Myoviridae,Podoviridae,Siphoviridae,Adenoviridae,Anelloviridae,Geminiviridae,Microviridae,Parvoviridae,Potyviridae,Retroviridae
ERR1135273,PIG-106,France,0,0,0,0,0,0,0,0,1.76533454091686,0,2.77888805802672,5.68112097567039,0,0,0,0,0,0,0,0,0,2.75415630150497,0,0,0,4.43896788020432,4.15247447850267,3.13218964899968,0,4.54895319911138,3.94982031310698,5.05162746820001,5.49996728373697,0,0,0,0,2.86758136833701,2.68605312394222,0,0,0,0,0,0,2.99606181896718,0,0,0,2.72981263229271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135274,PIG-107,France,0,0,0,0,0,0,0,0,2.52368314333462,0,0,5.84194562000875,0,0,0,0,0,0,0,0,0,3.97040287002126,0,0,0,4.69808039448811,4.2310022029014,3.1933383815495,2.60930846655625,4.80923757164367,3.85287073585842,4.76750692984229,4.96217819278404,0,0,0,0,1.89189198466952,3.31293733610488,0,0,0,0,2.83667963111412,0,2.50021385553781,0,0,0,3.20152439576353,0,0,0,0,0,0,0,0,0,0,0,0.678019591075789,0,0.151762141720021
ERR1135275,PIG-108,France,0,0,0,0,0,0,0,0,2.72511648243947,0,3.66349374616235,5.79415223534714,0,0,2.28777681612062,0,0,0,0,0,0,3.17034197887884,0,0,0,4.38904273093918,4.57871059867674,3.76022821657071,0,5.08224294999014,4.27136217553519,4.67011188154164,5.04363641550812,0,0,0,0,3.03397364324209,3.15797655903766,0,0,0,0,0,2.9992450036673,3.16324052041439,0,0,0,2.82337121522136,0,0,0,0,0,0,0,0.57636153070786,0,0,0,0,0,0.454354433463435
ERR1135276,PIG-109,France,2.06465679750015,0,0,0,0,0,0,0,2.39138903408979,0,2.96823719623432,5.77711239379415,0,0,0,0,0,0,0,0,0,4.20746166430418,0,2.07515968803298,0,4.57440705420567,4.55701967782912,3.65082096555602,2.66300843798222,4.87064678126427,3.65466344963424,4.7705908939018,5.21206399477977,0,0,0,0,2.98345342161826,2.42045442305396,0,0,0,0,0,2.88537295871775,0,0,0,0,3.4342881278886,0,0,0,0,0,0.527288003761288,0,0,0,0,0,0,0,0.168341181336208
ERR1135277,PIG-110,France,0,0,0,0,0,0,0,0,0,0,0,5.68716796021157,0,0,0,0,0,0,0,0,0,3.44603444383353,0,0,0,4.59545114451623,4.62931713380701,3.47555829866893,0,5.29996210458526,3.98350993833882,5.18026669401653,4.68588210002152,0,0,0,0,0,3.39850403782459,0,0,0,0,0,0,0,0,0,0,4.14744584294768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135278,PIG_111,Denmark,2.81259949218799,0,0,0,0,0,0,2.58851728768779,2.94822304044511,0,2.48770752016368,5.53386879454404,0,1.45699462173744,0,0,0,0,0,0,0,4.72941460438755,0,2.54685681133978,0,4.70959907136057,4.71899195986439,2.77586901580812,3.35726058984544,5.01805480666448,4.00195025387786,4.85796671669403,5.48646309620085,0,0,0,0,0,1.8631563225145,0,1.68068234693494,0,2.09734632697455,0,2.62679641413312,0,0,0,2.61541569556573,3.15549729034346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135279,PIG_112,Denmark,3.95989502199908,0,0,0,0,0,0,2.64836159498079,2.50324474517289,1.35746218447076,2.62219080932985,5.36961281516986,0,2.07906158889428,0,0,0,0,0,0,0,5.07886544718121,0,3.01025892606917,0,4.01021508889701,4.96878645091919,3.89818621451559,4.15894624063505,5.0122179451024,3.79867238424917,5.16712289920706,4.85195199046982,0,0,0,0,0,2.87095963416568,0,2.68606881999623,2.90412153993372,2.71413072223658,0,0,0,0,0,2.60017171659594,5.25202120590279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413853975815383
ERR1135280,PIG_113,Denmark,3.99357839592733,0,0,0,0,0,0,2.95028686512584,3.13341547944541,2.87136420174912,4.06197612772026,5.17999492526321,0,0,0,0,0,0,0,0,0,5.0289445724327,0,2.56752456137177,0,3.7005465328711,5.07200395377743,4.34933837815677,3.74974248748557,5.15093827663202,4.13161686890762,4.89981143294147,4.38189837072106,0,0,0,0,0,3.65055864549528,0,3.64367099308214,3.3214867065405,2.06784619344608,0,3.59634253421644,0,0,0,1.33641873376057,5.46590623771755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135281,PIG_114,Denmark,4.00726844406239,0,0,0,0,0,0,0,3.42898892973032,2.89221881167425,3.4494679946034,5.29695241593768,0,0,0,0,0,0,0,0,0,4.25679127634766,0,3.21031605273301,0,4.41242000173416,4.79640124055397,3.93059405299112,3.79410552338533,5.32887487158995,4.53792306312099,5.13914076423249,5.12875890261443,0,0,0,0,3.32392006952851,3.04763231359933,0,0,0,0,0,3.88660838720526,0,0,0,0,5.11934645240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21533722783666
ERR1135282,PIG_115,Denmark,4.11101015387534,0,0,0,0,0,0,2.93542530378551,2.81915731641062,0,4.13809737733112,5.33990912990951,0,2.05664431290241,2.29453734841276,0,0,0,0,0,0,4.77800994080353,0,2.53121684556666,0,4.20296177996939,5.05625149302548,4.21943387166797,4.33632885741211,5.19456091072647,4.1526961195077,4.90947005432254,4.54763859326078,0,0,0,0,0,3.57169423015029,0,3.6308640135268,0,0,2.94812273299115,0,0,0,0,3.95467155534057,5.34108157238788,0,0,0,0,0,0,0,0,0,0,0,0.622853925587031,0,0.315002646333525
ERR1135283,PIG_116,Denmark,4.64303883316605,0,0,0,0,0,0,2.19109174087778,2.85450266361057,0,4.01737766107387,4.27339390332237,0,0,2.93415012460715,0,0,0,0,0,0,5.46712111737715,0,3.18909287462314,0,3.57123765495062,5.09677418887733,3.97357537942674,3.86049943528871,5.27108861801249,4.19442927174737,4.73446232524126,3.84806189007514,0,0,0,0,0,3.38327398121465,0,2.90076679914042,3.3484848475423,3.52360005805311,0,3.72408365089668,0,0,0,2.82938077710386,5.31533955615975,0,0,0,0,0,0,0,0,0,0,0,0.580347392054251,0,0.928387154524119
ERR1135284,PIG_117,Denmark,3.90433122193816,0,0,0,0,0,0,0,2.66149281965226,0,3.91621928751798,4.88494062889312,0,0,0,0,0,0,0,0,0,4.69730272425172,0,3.24048994819633,0,3.97582745788633,4.95191304312335,3.99183663042138,3.99353410421517,4.96573492961365,4.05645566669994,4.84176549304406,3.2569364637744,0,0,0,0,0,3.35936931914373,0,2.9292239880469,0,2.74805214580349,0,3.75786600970123,0,0,0,0,5.74165379527029,0,0,0,0,2.38099451104494,0,0,0,0,0,0,0.274969658534668,0,0.158892595089884
ERR1135285,PIG_118,Denmark,4.34435576195415,0,0,0,0,0,0,0,2.05941958460553,0,4.82410792740933,5.58303274113366,0,0,0,0,0,0,0,0,0,4.6729265982879,0,2.51169477395612,0,3.46636770558457,4.87063460272424,4.5721170943958,4.35496568925465,5.36542526331677,4.44077196414802,4.40139561024398,3.94753010096822,0,0,0,0,0,4.05266898370295,0,3.4757389853439,0,4.1041764709572,0,4.10081195908029,0,0,0,3.86370995293902,3.50056706310602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135286,PIG_119,Denmark,4.46508590348636,0,0,0,0,0,0,0,2.4554064455716,0,4.59637496343961,5.48706356524985,0,0,0,0,0,0,0,0,0,4.85551256004112,0,2.3928953873997,0,3.46801883281145,4.82640409760633,4.61161890407657,4.23830997275295,5.47778879257217,4.3996194378654,4.46692298453272,3.60275338903203,0,0,0,0,0,3.84449897291883,0,3.54202342642216,0,3.91720459858981,0,4.45167139777795,0,0,0,4.12159796892795,3.6865913938044,0,0,0,0,0,0,0,0,0.55027637592862,0,0,0,0,0
ERR1135287,PIG_120,Denmark,3.3896553505776,0,0,0,0,0,0,0,2.45415309099591,0,3.59966116357169,5.70433109552714,0,0,1.04380710444565,0,0,0,0,0,0,4.41227463918402,0,3.06321331442824,0,4.34547411200199,4.51544370814486,3.45480320004852,3.34599089040134,4.8736284925288,4.00334917619082,4.61834309894977,5.20938926014329,0,0,0,0,0,2.89352981219122,0,0,0,3.7470614360094,0,4.03058241732839,2.14337250957043,0,0,1.11027499750336,4.97559642376332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28209297928051
ERR1135288,PIG_121,Denmark,3.81199728044791,0,0,0,0,0,0,0,2.91662457474279,1.86382686694611,3.61949980037423,5.39405942947451,0,0,0,0,0,0,0,0,0,5.12542910610381,0,2.87659773690823,0,4.44518071861264,5.12294811808649,4.00638446500334,4.21341736427449,5.05434665799287,4.16054650837417,5.03479017635478,5.23712813413581,0,0,0,0,0,3.58421047777425,0,2.35294023880248,2.54019255159384,3.53811467803288,0,2.79853675264964,0,0,0,3.23493817487306,2.56010736084463,0,0,0,0,0,0,0,0.652050196652271,0,0,0,1.15747374147958,0,0.438381938602592
ERR1135289,PIG_122,Denmark,3.90608657231521,0,0,0,0,0,0,3.6361957663416,2.61581565893711,0,4.46982080003022,5.4028466183377,0,0,3.12183991929624,0,0,0,0,0,0,5.02191548039056,0,2.98704737602097,0,4.10708138728099,5.22062359787111,4.34563723786983,4.53989723632821,5.13612171980265,3.7907229701626,5.07169601557933,4.62141716872348,0,0,0,0,0,3.66047916827144,0,3.59402297376165,3.8929362745148,4.11329795476049,3.07429070472884,3.64373727463797,0,0,0,4.34968170473884,3.19703867828379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586612475774223
ERR1135290,PIG_123,Denmark,4.33706614359726,0,0,0,0,0,0,1.54422057045677,3.01445333295541,0,4.27057184442844,5.34541674437017,0,0,1.39460236217889,0,0,0,0,0,0,4.7983291375033,0,3.26265547659871,0,4.04181807225757,5.18450370730383,4.162601914858,4.45608548714314,5.33688497690197,3.79058290331403,5.17627432625403,4.38848323262918,0,0,0,0,0,3.84401655946011,0,3.74910952259493,0,3.33163822289006,0,3.52929632324641,0,0,0,4.10053673533683,4.5639441266259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135291,PIG_124,Denmark,3.43365278116251,0,0,0,0,0,0,2.77899010661026,2.4899126994324,1.77927577236494,3.17431315970204,5.71485942108936,0,0,2.38688592035377,0,0,0,0,0,0,4.77802259307885,0,2.66097085617778,0,4.69505985553907,4.98151348986508,3.31762420948936,3.79642623367038,4.96013932076526,3.85156682980896,4.75953668064152,5.00065064402146,0,0,0,0,0,2.95725248764155,0,0,1.80927535926443,3.13312668426423,2.46927208306792,3.26469580067666,0,0,0,1.01374206559458,2.54785492585127,0,0,2.92070836345381,2.26190230234298,0,0,0,0,0,0,0,0,0,0.133065570989188
ERR1135292,PIG_125,Denmark,3.19141853644697,0,0,0,0,0,0,2.53876783103168,2.61473624635769,0,3.65921202833519,5.46438144792899,0,0,0,0,0,0,0,0,0,5.28805920019158,0,2.04359522479922,0,4.27019084242414,5.15506736454413,3.76319763619327,4.27993628028297,4.97663986681494,3.80163744139816,4.99021425424707,5.01731485376047,0,0,0,0,0,3.2231788939793,0,2.45938901111477,2.86532906733512,4.13753394162754,0,2.80892995110343,0,0,0,0,3.07644281247497,0,0,0,0,0,0.842253984627977,0,0,0,0,0,0.760682319727407,0,0.529138109054849
ERR1135293,PIG_126,Denmark,3.04958566910717,0,0,0,0,0,0,0,3.03723990459622,0,3.37805074107004,5.53364930419,0,2.30724272517927,0,0,0,0,0,0,0,4.96531885492065,0,2.52270878896848,0,4.6040361518834,5.11495857139074,3.92534745916197,4.11310566363647,5.13586423819568,4.07285597249622,4.9948040326195,5.05141848739095,0,0,0,0,0,3.57652451315313,0,2.01450077051669,2.99077888188141,0,0,3.41679296659014,0,0,0,3.12700823967277,2.36325014090318,0,0,0,0,0,0.705225487579353,0,0,0,0,0,0,0,0
ERR1135294,PIG_127,Denmark,3.09252684674513,0,0,0,0,0,0,0,3.00270991052693,1.70864400227356,2.8106124846708,5.66214010421667,0,1.52116846941368,0,0,0,0,0,0,0,4.25560886977075,0,2.89307035295158,0,4.98871589864359,4.90066922615055,3.57943199187621,3.16843872349498,5.13979718966421,3.80352258136011,4.71370491179926,5.12474925892591,0,0,0,0,2.25364800365031,3.45224376085505,0,1.87754351679021,2.55640657463194,0,0,3.5659510557684,0,0,0,0,2.25511697371965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135295,PIG_128,Denmark,3.7123962461029,0,0,0,0,0,0,2.65614373911627,3.01992631962652,0,3.601074535325,5.47518763331825,0,0,0,0,0,0,0,0,0,4.8103298249842,0,3.50800814000754,0,4.61732008510805,5.10782704546859,3.73557938811137,4.19282029446777,5.24899377297189,4.00363792354296,4.93695915400347,5.18141532925293,0,0,0,0,0,3.19008529498382,0,3.03986112422681,1.68381496502847,0,0,3.2155703484733,0,0,0,0,3.31182695434792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461109999798479
ERR1135296,PIG_129,Denmark,2.28841575517778,0,0,0,0,0,0,0,2.88818970465125,0,3.20531870642009,5.79870159836855,0,1.07178840244986,2.80705392537482,0,0,0,0,0,0,3.37907270750382,0,0,0,4.75852579949267,4.66580333484536,3.82507710552709,3.76032776795685,5.03982999428773,3.86438627611213,4.90822015117588,4.54900893871493,0,0,0,0,0,3.66124277252695,0,2.89778874268945,2.32095784458716,0,0,3.16395308900653,0,0,0,3.92429695668069,2.69459085993295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318010234683958
ERR1135297,PIG_130,Denmark,2.72296263634886,0,0,0,0,0,0,0,2.56096983903744,0,3.23955379399679,5.76284372821777,0,2.26685269114482,3.2539390712281,0,0,0,0,0,0,4.71355395718294,0,1.78588776876179,0,4.76267600294372,4.85250933302737,3.48114207884252,3.93457355755875,4.99670290079742,3.7351409075397,4.93074909953804,4.08059990529102,0,0,0,0,0,3.39620293456121,0,2.14771018127928,2.87022730053531,3.164058396134,0,3.9720388428409,3.5636888437879,0,0,3.53446445655566,2.62526317938181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256819141002246
ERR1135298,PIG_131,Denmark,4.71365584785739,0,0,0,0,0,0,0,2.33665796737306,0,4.63254853852713,4.87982431669845,0,0,2.65039517719707,0,0,0,0,0,0,4.58421196481019,0,3.13774300055944,0,3.46306321534022,5.03670565393055,4.05867396469389,4.37923879557245,5.24767783124794,4.0513505528395,4.88564647564879,3.02589095662961,0,0,0,0,0,3.74321360482889,0,3.64316363173757,0,3.46811147943171,3.5860560727311,3.70633386830516,0,0,0,3.49551739823772,5.54534712022488,0,0,0,0,0,0,0,0.405442806418009,0,0,0,0,0,0
ERR1135299,PIG_132,Denmark,4.68361342079004,0,0,0,0,0,0,0,2.91107384277199,0,4.71617484805294,4.99509877189152,0,0,3.24545981931533,0,0,0,0,0,0,4.75335581632169,0,3.54171830608876,0,3.94144898752861,5.07679712268832,4.24691599269528,4.29690094972955,5.32919396996465,4.46384421531239,5.10423894159026,3.03360404102728,0,0,0,0,0,3.81199057386869,0,3.93582817274145,0,0,3.75350305056577,4.2038053955821,3.14576637631892,0,0,3.47080926926414,5.20615173867512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785884816281986
ERR1135300,PIG_133,Denmark,3.03121294738447,0,0,0,0,0,0,0,2.86003679256361,0,4.14731605752476,5.50269122049537,0,0,0,0,0,0,0,0,0,3.80636210838205,0,3.04868273423586,0,4.45938037549651,5.17205017013586,4.24313277685917,4.77187519177551,5.07789977877122,4.26554760537523,4.9034846377524,4.08699573223118,0,0,0,0,0,3.85297126788165,0,3.16161049117509,0,2.97587137730857,0,3.7462469099113,0,0,0,0,5.20124998284643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135301,PIG_134,Denmark,3.5321017857649,0,0,0,0,0,0,0,3.10050546349884,0,3.73757598551971,5.45190860722554,0,0,0,0,0,0,0,0,0,3.38935906428443,0,3.20730795613139,0,4.42290232810192,5.09125707357829,4.19855359359635,4.43656640005726,5.04802320428732,4.29486204228591,4.98135834357909,5.10450659171687,0,0,0,0,0,3.63307857495643,0,2.26525241279913,0,0,2.85976810334041,3.51421448556594,0,0,0,2.55027572846281,5.16590269881568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135302,PIG_135,Denmark,3.52989227114173,0,0,0,0,0,0,0,2.60027912978293,0,3.89912795844363,5.70932696594958,0,0,2.41117427747331,0,0,0,0,0,0,2.99740701817126,0,1.64610983277226,0,4.60609512978678,4.74300900935748,4.11201298284513,4.25961546910881,5.02565272938472,4.27288212137752,4.8600437770159,3.77387813304233,0,0,0,0,0,3.67190949397265,0,2.45505795443042,2.80712656464843,3.66220175477437,0,0,0,0,0,4.3128409975564,5.05736153168378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135303,PIG_136,Denmark,3.5422446118227,0,0,0,0,0,0,0,2.47138274169222,0,3.17124696314748,5.68932828319902,0,0,2.49612482312658,0,0,0,0,0,0,4.9667205499907,0,3.15192624291657,0,4.48585408630992,4.35611205765015,3.89522826813124,3.76235038611661,4.94683456396415,3.83080190914762,4.9297237801442,5.13837951544255,0,0,0,0,0,3.60872922080045,0,3.2489742442997,0,3.21645078162445,0,4.0795086211703,0,0,0,3.13620479713154,3.75230067980127,0,0,0,1.87370131437367,0,0,0,0,0,0,0,0,0,0.31906167940395
ERR1135304,PIG_137,Denmark,3.71263416005144,0,0,0,0,0,0,0,3.09262741740472,1.76989278329375,3.47603370461033,5.57417590050161,0,0,2.11485686015512,0,0,0,0,0,0,4.55076397472278,0,2.98461103282622,0,4.72944179591684,4.54780582850907,3.6871541894167,3.83174851062917,5.10081895259603,4.19498371090809,4.87901213394687,5.36432665901646,0,0,0,0,0,3.90908386194931,0,3.27991870962958,2.15495448788781,1.46242092130876,0,4.04489784629038,0,0,0,0,3.9072809912009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166338976205698
ERR1135305,PIG_138,Denmark,3.5931090316378,0,0,0,0,0,0,0,2.66028640966209,0,3.22929153303762,5.62085862362042,0,1.92449814627455,2.88552166895139,0,0,0,0,0,0,5.12936030132857,0,2.60549036664705,0,4.40292174022394,4.44412424201019,4.05720943893424,3.7262336003419,4.90932439188556,3.70834724933145,4.64770339607458,5.31792453467365,0,0,0,0,0,3.49855932541153,0,2.8153596365556,2.58583078733646,1.16808500080903,0,4.27648536242102,0,0,0,3.2310459365965,3.847426890495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135306,PIG_139,Denmark,3.40009262155137,0,0,0,0,0,0,0,2.55738026044725,2.07142770708786,3.77396671937655,5.38377273040895,0,0,1.22215886844371,0,0,0,0,0,0,5.5300000096641,0,3.26625119458534,0,4.24914252843885,4.75272294498738,4.09204318913367,4.06995705683507,4.95192326782004,3.81113242035919,4.99564673739561,4.81498503691896,0,0,0,0,0,3.64746968073993,0,3.24863001530746,3.46316096119291,0,3.06517884464828,4.54906019843585,0,0,0,0,3.59830241936421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585533987663811
ERR1135307,PIG_140,Denmark,3.50661696075116,0,1.57407438674163,0,0,0,0,0,2.646447926524,1.3324806998334,2.90718677644139,5.80477477519421,0,0,3.18217348522522,0,0,0,0,0,0,4.35107682759207,0,2.8779911932528,0,4.59660840915775,4.5109778556461,3.68663587764225,3.68569647527653,4.82945422037168,3.8767527491502,4.76487026599082,5.0186283054687,0,0,0,0,0,3.20929112168852,0,2.91990650057719,2.26721578925061,2.98748705963474,0,3.71045785802539,0,0,0,3.3466905979328,3.41793097372359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135308,PIG_141,Denmark,3.52839245881571,0,0,0,0,0,0,0,2.97733577193602,1.38446527557062,3.31908401438313,5.5220820995953,0,0,0,0,0,0,0,0,0,4.56537078820158,0,3.04157858280308,0,4.55605154204171,4.82186757877317,4.11634988256655,3.88614632440344,5.31670142790798,4.34845658773547,5.1004870597951,5.09072499284628,0,0,0,0,0,3.38601791084397,0,3.59158640578915,2.36485518487688,3.03730812101731,2.96842827623874,3.52729746283831,0,0,0,0,3.9554823182137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431397993252909
ERR1135309,PIG_142,Denmark,4.10216378584946,0,0,0,0,0,0,0,2.71653406049383,0,3.64990617578641,5.48340882841877,0,0,3.21649499941823,0,0,0,0,0,0,5.09141123882371,0,3.51155248101802,0,4.45577318360884,5.01067122743332,3.68276087454696,4.52284108240986,5.15709509710465,4.02843779059293,5.18961537844159,4.49830677186832,0,0,0,0,0,3.59362400123129,0,3.47370804037269,0,2.09660820085259,2.8146094003827,4.32537969753612,0,0,0,2.56483573339018,4.03283795828256,0,0,0,0,0,0,0,0.698726623807957,0,0,0,0.53126417659765,0,0.255137310537635
ERR1135310,PIG_143,Denmark,3.93519128524447,0,0,0,0,0,0,0,2.69066687330135,1.68729780505773,4.26025866023592,5.42600835957068,0,0,2.33701487726215,0,1.75445203477421,0,0,0,0,5.00998050006169,0,3.66862772940997,0,4.19800987266453,4.94427220101623,4.4628102572556,4.43229228933741,5.09472746525949,3.94504509662712,5.27260446493063,4.80778253485146,0,0,0,0,0,4.26544174011242,0,3.82591044678417,0,3.03531499300914,0,4.04654022662014,0,0,0,0,3.67154220760747,0,0,0,0,0,0,4.08277649767566,0.335012863971099,0,0,0,0.833396579493481,0,0
ERR1135311,PIG_144,Denmark,4.08398813106518,0,0,0,0,0,0,0,2.84576701979981,1.4821432305281,4.19365100103281,5.21755340991276,0,0,3.2810586983335,0,0,0,0,0,0,5.56247328377022,0,3.05822111744847,0,3.97232471020587,4.99467600440203,3.93896959400066,3.79569298832182,5.03790547919347,3.92541484267049,4.88515452069857,5.02488622991432,0,0,0,0,0,3.76486658914704,0,3.57109521803387,2.32226390370074,3.39966934127339,0,3.28639666787536,0,0,0,1.73216223656163,2.87408950028553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660783589419799
ERR1135312,PIG_145,Denmark,1.91254640894699,0,0,0,0,0,0,0,2.76189543216515,0,3.83017833125076,5.66104809421784,0,0,3.17400684485197,0,0,0,0,0,0,5.00302251719615,0,3.01753507699449,0,4.43552764267621,4.5746440069788,4.15753499616126,4.22825403214802,5.08143981015853,3.77613058209437,4.97849330536455,4.89918086493404,0,0,0,0,0,4.25443896575551,0,3.46615493365822,0,0,2.72227349212069,3.65672474706509,0,0,0,0,3.90649073985732,0,0,0,0,0,0,0,0,0,0,0,0.468090957281638,0,0.554410809293044
ERR1135313,PIG_146,Denmark,0,0,0,0,0,0,0,0,2.56303452496456,0,3.23189833769914,5.73927353058648,0,0,3.14407636928434,0,0,0,0,0,0,4.9588738147508,0,2.19506081531354,0,4.61324763132277,4.70633692092094,3.93348035298017,3.7475593287845,5.03545502343191,3.78211400710755,4.87538454090246,4.64314005179539,0,0,0,0,0,3.61556147388957,0,3.26588431584002,0,0,0,3.81076814893652,0,0,0,2.65568172944699,3.62966295266375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135314,PIG_147,Denmark,3.11316578251673,0,0,0,0,0,0,0,1.4699463571037,0,3.96087097897057,5.46998576494699,0,0,0,0,0,0,0,0,0,5.33487020186036,0,3.50979502984504,0,4.32177689627241,5.17559183523493,4.16210640636357,3.95025317929626,5.01145926736045,3.66682475766543,5.05632580465777,4.59436597745531,0,0,0,0,0,3.94949114786855,0,3.76426623147446,0,2.66697840158055,3.15200239372242,3.29828420013478,0,0,0,2.07111826948171,3.20067465107253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453204347321353
ERR1135315,PIG_148,Denmark,2.94189457516514,0,0,0,0,0,0,0,2.46775811722941,2.047966502072,3.09293765746706,5.73429938770009,0,0,2.82374184876946,0,0,0,0,0,0,4.99926325739388,0,3.39629986073461,0,4.43021045426471,4.70842130459081,3.62514809660727,3.48318384422411,4.90700768143192,3.80707057209986,4.70258611189537,5.01294229090432,0,0,0,0,0,3.4494771638252,0,3.17487969111347,2.11560186633399,3.46261852707079,3.41690002265053,3.53001319347147,2.21866219929279,0,0,2.9324492625357,4.07428499447012,0,0,0,1.49166824086692,0,0,1.15964649308779,0,0,0,0,0,0,0.277878598169321
ERR1135316,PIG_149,Denmark,2.98840372907326,0,0,0,0,0,0,1.52791433608928,2.93008253652275,1.60083254778872,3.11549953776626,5.65953604241449,0,1.65421189193955,3.1604494682402,0,0,0,0,0,0,5.00839815117728,0,3.31866486926633,0,4.41613418886189,4.78480402541773,3.92841052225245,3.66267883863827,4.91301021104856,3.84025863366557,4.75008054130733,5.18204620847249,0,0,0,0,0,4.00919935634354,0,2.87769163421457,3.34985177058778,3.06676951316462,3.16554370969744,3.79177228368147,1.75916702014828,0,0,2.61606412775547,4.16170056848276,0,0,0,2.71939677787534,0,0,0,0,0,0,0,0,0,0.461938314833223
ERR1135317,PIG_150,Denmark,3.2907024777996,0,0,0,0,0,0,0,2.40280556283076,2.24112176711551,3.91234768724947,5.58327024976928,0,0,3.30054923188402,0,0,0,0,0,0,5.12305581774298,0,3.45785920308509,0,4.38116679707424,4.96207032608616,4.08532655882487,3.75862163550602,4.96967261104271,3.8139891004775,4.90039391983701,5.0411493149947,0,0,0,0,0,4.0391104499532,0,3.61405654104608,0,2.57929176715739,3.42021225359759,4.10642512706359,0,0,0,3.41572654530567,4.0977509494469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266001572947679
ERR1135318,PIG_151,Denmark,4.63978758025873,0,0,0,0,0,0,3.03126710272276,3.16752391981827,0,4.64439660058088,5.38039343853946,0,0,0,0,0,0,0,2.6247464780909,0,4.57535435078296,0,2.03338198328625,3.19230030235078,3.14651563112964,4.71154264797576,4.70951059970471,4.77855610546091,5.17826089654886,3.82167588173396,4.83308055883781,4.86847255528301,0,0,0,0,3.030507889927,4.09251905612284,0,4.49429457161629,0,3.32172702332546,3.46562502557112,4.96963552002177,0,0,0,0,4.37018677955068,0,0,0,0,0,0,1.88127295802043,0,0,0,0,0,0,0.458941484304535
ERR1135319,PIG_152,Denmark,4.92347458702678,0,2.77569421675182,0,0,0,0,2.97355074260263,2.995049375321,0,4.33103385784572,4.30175181754416,0,0,2.99283582925855,3.12153148385508,2.55676014476312,0,0,1.61500577469637,0,4.84372123097014,0,3.25537163817752,2.95579287402903,0,4.85174891269597,4.87548741476755,4.74852994148285,5.4975662716483,4.1645726669995,4.43972654283404,4.5701971872452,0,0,0,0,4.21067822255033,3.72704413811032,0,4.380556996798,0,0,0,5.18181760725671,1.78756991854042,0,0,0,3.53003539926441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545695919498879
