Sample_Names,Alias,Geography,Methanobrevibacter,Methanosphaera,Brevibacterium,Corynebacterium,Brachybacterium,Kocuria,Bifidobacterium,Scardovia,Collinsella,Olsenella,Bacteroides,Parabacteroides,Porphyromonas,Alloprevotella,Prevotella,Alistipes,Chlamydia,Chlamydophila,Mucispirillum,Deinococcus,Fibrobacter,Kurthia,Macrococcus,Staphylococcus,Aerococcus,Facklamia,Enterococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Clostridium,Pseudoflavonifractor,Eubacterium,Anaerostipes,Blautia,Butyrivibrio,Coprococcus,Dorea,Roseburia,Oscillibacter,Anaerotruncus,Faecalibacterium,Ruminococcus,Subdoligranulum,Catenibacterium,Acidaminococcus,Phascolarctobacterium,Dialister,Megamonas,Megasphaera,Mitsuokella,Selenomonas,Veillonella,Fusobacterium,Oligella,Pusillimonas,Burkholderia,Brachymonas,Comamonas,Oxalobacter,Parasutterella,Neisseria,Bilophila,Desulfovibrio,Lawsonia,Campylobacter,Helicobacter,Citrobacter,Escherichia,Klebsiella,Pantoea,Shigella,Yersinia,Actinobacillus,Acinetobacter,Enhydrobacter,Pseudomonas,Brachyspira,Sphaerochaeta,Treponema,Akkermansia,Cryptosporidium,Enterocytozoon,Mulikevirus,T4likevirus,Ahjdlikevirus,Epsilon15likevirus,P22likevirus,Lambdalikevirus,T5likevirus,Tunalikevirus,Mastadenovirus,Kappatorquevirus,Mastrevirus,Chlamydiamicrovirus,Microvirus,Bocavirus,Dependovirus,Parvovirus,Potyvirus,Alpharetrovirus,Gammaretrovirus
ERR1135314,PIG_147,Denmark,3.17023848503837,0,0,0,0,0,0,0,0,1.45824175413524,0,4.1188850877692,0,2.27722076184016,5.46568050065294,0,0,0,0,0,0,0,0,0,0,0,0,5.38115669972829,0,0,0,3.50602363307048,0,0,4.38492990770594,0,4.23068050777845,4.07996419777014,5.00634206922746,4.24416276813733,3.64669602149003,4.17894801369833,3.50146789006482,4.38309501819839,3.35576077709665,4.85132677844352,1.36149805301778,2.81490458761395,5.06116061605596,0,0,4.28664465242283,3.93772880009968,3.07037597892824,0,0,0,0,0,0,0,0,0,0,0,3.84921927696629,0,0,2.61295850503236,0,3.38615025619023,0,0,0,0,0,0,0,0,2.0878207423494,0,3.2497447579757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464189218302777
ERR1135315,PIG_148,Denmark,2.84128405016007,2.4129530905363,0,0,0,0,0,0,2.46516870214557,0,2.0768403751737,3.26313072349363,0,1.97953219053081,5.74252210390654,0,0,0,2.80988503915848,0,0,0,0,0,0,0,0,5.05783225452948,0,0,0,3.40477240637398,0,0,4.50545494010343,0,3.94182573495052,3.88254395261527,4.39607569124094,4.08651983996245,3.55300037605933,3.65426761739634,0,4.58211165019471,3.70043970056768,4.52435781987242,3.47162452107386,3.33090252758746,4.70540213280005,0,0,4.80447193254471,4.05457916479213,3.23060605103175,0,0,0,0,0,0,0,0,0,0,0,3.27200889324487,0,2.0498666026293,3.42046398071762,0,3.63012757648301,0,0,0,0,2.25577766835016,0,0,0,2.96154254835459,0,4.13580772971799,0,0,1.51988538870686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291887993229267
ERR1135316,PIG_149,Denmark,2.9309318306566,2.38457721227219,0,0,0,0,1.63219960668339,0,2.79550849781068,2.37898457265118,1.63740489306895,3.2940405541289,0,2.01217494376301,5.67608351536351,0,1.69088854332817,0,3.1551499905182,0,0,0,0,0,0,0,0,5.07531370914309,0,0,0,3.33546503166815,0,0,4.49991797510116,0,3.7494522991989,3.99531483905204,4.52165543314407,4.16742429633496,3.80315605631526,3.96587966280214,2.71818811973229,4.65289922110537,3.06117258073709,4.51593740991374,3.5436003382499,3.60270714815793,4.75022151497788,0,0,5.00191323293603,4.10565076430793,3.18268823094205,1.84358768481576,0,0,0,0,0,0,0,0,0,0,2.98319621884259,0,3.29266943386396,3.03297395390479,0,3.81452226234766,3.22654077842779,0,0,0,1.80313841246385,0,0,0,2.65345058584487,0,4.23155690338696,0,0,2.75680164136588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486838250364699
ERR1135317,PIG_150,Denmark,3.22835991248717,2.66792642144347,0,0,0,0,0,0,2.40024056594283,0,2.27012114159288,4.0826511825983,0,0,5.59161673858833,0,0,0,3.28687041892864,0,0,0,0,0,0,0,0,5.18165933937197,0,0,0,3.46632048495449,0,0,4.45663773328334,0,3.78924702414897,3.58717941926663,4.8461658129493,4.09654074129743,3.66691697196016,4.11448552341729,2.90935721324177,4.44231962115659,2.90595898539778,4.78572610400791,3.53445153597248,3.10712528121282,4.91360841677532,0,0,4.77636289470447,4.21430991822636,3.85283691615352,0,0,0,0,0,0,0,0,0,0,0,3.71137866186265,0,0,2.53707576178907,0,4.2066227072756,0,0,0,0,0,0,0,0,3.44487699824567,0,4.15930996856201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27960091557662
ERR1135318,PIG_151,Denmark,4.7061769988373,0,0,0,0,0,3.12949299256028,0,3.12626642781907,2.06703259837725,0,4.81197058794944,0,0,5.38597913653468,0,0,0,0,0,0,0,0,0,2.67917472647356,0,0,4.63118272888355,0,0,0,2.0362739652234,3.35772349553453,0,3.21920711508114,0,3.70734289023081,4.52508560599928,3.50466517865927,3.97924936483768,4.06340717400931,4.73591011736008,3.61615199582115,3.3708281874418,4.27656063159146,5.11739579748291,3.44116015777401,1.92826941014572,4.84925633215095,0,0,4.27971101494208,4.08101165326209,4.44170837821239,0,0,0,0,0,0,0,2.80974286231915,0,0,0,4.58881990450191,0,0,3.27690472627804,0,5.06706348226581,0,0,0,0,0,0,0,0,0,0,4.42899253660948,0,0,0,0,0,0,0,0,0,2.05954475011749,0,0,0,0,0,0,0,0,0,0,0,0.476346121917334
ERR1135319,PIG_152,Denmark,4.97795565087205,0,0,2.74590147433808,0,0,3.05952480406237,0,2.97745791799799,0,0,4.48671394821553,0,2.96049041476882,4.27085510261283,0,0,0,2.96418252931852,3.13601076271297,2.57121064998944,0,0,0,1.65487835346475,0,0,4.88765950864838,0,0,0,3.24873675752184,3.10965010224124,0,0,0,4.47040614785603,4.10003565779006,4.232364282878,4.12646273165572,3.93208604654317,4.88997727635919,3.54548642681156,3.48080392712931,4.65231105257738,5.42288320485445,3.95005022641191,0,4.44447190622349,0,0,3.17767451627876,3.71884982733218,4.36528567095651,0,0,0,0,0,0,0,3.97764048828834,0,0,0,4.46320297629906,0,0,0,0,5.26733608765259,0,0,0,0,1.80182748687263,0,0,0,0,0,3.57708800974766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556110429582339
ERR1135320,PIG_153,Denmark,3.44395792312368,3.51698779619164,0,0,0,0,0,0,3.23223996755015,2.66740319853059,0,3.90969966503406,0,0,5.70757547781871,0,0,0,0,0,0,0,0,0,0,0,0,4.03755495582139,0,0,0,2.34425390936328,0,0,4.44199646385137,0,3.81020557878624,3.65119905845681,3.55357651468051,3.99847112461307,3.77927541031556,4.20273449186966,0,4.4834639287841,4.05736954423963,4.73509746547879,3.99309774702172,4.41281329736238,4.95849882596558,0,0,4.72436898684124,4.70428976810405,3.86066944148864,0,0,0,0,0,0,0,0,0,0,0,3.65554360064827,0,0,2.49421485329962,0,4.64282694742005,2.92583591470562,0,0,0,2.01109034108584,0,0,0,0,0,3.70157289691637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135321,PIG_154,Denmark,3.99302552295395,2.76503309101207,0,0,0,0,1.83074485153941,0,3.17394695892721,0,0,4.33737149525319,0,0,5.53833265892726,0,1.64392588200483,0,2.26216067102011,0,0,0,0,0,0,0,0,4.40075443515229,2.00004484817703,0,0,2.89813816904205,2.95302184724226,0,4.71876951303501,0,3.93143572428148,4.2070253725656,4.25603526532439,4.21737615402849,3.57508245070591,4.50262544089509,3.45936728640945,4.64376385767366,4.05895384135582,5.01215030839246,3.7407322947354,2.78923493551485,5.14863628812018,0,0,4.19325854997216,4.4820482731725,4.27848797473018,0,0,0,0,0,0,0,0,0,0,0,3.99250275916432,0,2.66326458619157,0,0,4.55958608756993,0,0,0,0,0,0,0,0,0,0,4.42360262077731,0,0,0,0,2.68407051897237,0,0,0,0,0,0,0,0,0,0.31726902120076,0,0,0,0,0,0,0.31726902120076
ERR1135322,PIG_155,Denmark,4.59198667767753,3.26173642189162,0,0,0,0,0,0,3.42885659155011,2.72253289924102,0,4.57234924526184,0,3.00800202975155,5.0281805480614,0,2.87803756981358,0,0,0,0,0,0,0,0,0,0,3.8706245010464,0,0,0,0,3.18100370156201,2.40058105432405,4.808808256241,0,4.55319609260843,4.42315831959083,4.10008834440083,4.36860240931837,4.18000554292811,4.76380573758967,0,4.07241215431981,4.49641907531835,5.08100895549198,4.23473020841841,0,5.27973163760039,0,0,3.94194407322595,4.52899854720084,4.69264365421486,0,0,0,0,0,0,0,0,0,0,0,4.37555478394469,0,0,3.61765902521727,0,4.11857402462024,0,0,0,0,0,0,0,0,0,0,4.78510875882983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135323,PIG_156,Denmark,2.56934926752888,2.57137165189699,0,0,0,0,0,0,3.01289212562769,2.12064692147266,1.39207760221513,2.97049408050143,0,0,5.65044005857128,0,1.01008971361447,0,1.37126038256956,0,0,0,0,0,0,0,0,4.98104685413489,0,0,0,3.09147546114017,0,0,4.58275870106002,0,3.89704723120217,3.91083776705493,4.47691066156305,4.33351344974605,3.70524523357498,3.98922451457276,0,4.89104023289545,3.7603073151126,4.62781150295307,4.00958003106188,3.28307569866198,4.82766255302753,0,0,4.80944887314261,4.56364609888795,3.87960794083718,0,0,0,0,0,0,0,0,0,0,0,3.51975641583413,0,0,2.61728161679836,0,3.15026033666263,0,0,0,0,0,0,0,0,0,0,4.11915348649998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135324,PIG_157,Denmark,3.74542100724142,2.92272332248782,0,0,0,0,0,0,3.18732330298833,2.77636373011135,2.14803071623616,4.20239395354689,0,2.22451101598782,5.42397996236764,0,2.1126544313361,0,2.10980997989438,0,0,0,0,0,1.75469898563954,0,0,5.04241887995505,2.46549511409329,0,0,3.51123315324287,0,0,4.31252022472312,0,4.11245590866631,4.04286403863668,4.88895932369118,4.09894494239721,3.40934563965313,4.51153159086819,2.88081145703416,4.61381692406261,3.35609729813222,4.80481958794331,3.77106498611551,2.86805422666027,5.0147642008843,0,0,4.56043242419409,4.80258478205515,4.79789898585386,0,0,0,0,0,0,0,0,0,0,0,3.78030409393933,0,0,2.98670071198331,0,4.29907247788996,0,0,0,0,0,0,0,0,0,0,4.26904357171282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135325,PIG_158,Denmark,3.96716473737793,3.02581147990775,0,2.86604579248296,0,0,0,0,2.71029654108829,0,0,4.34451816328198,2.74809110975545,0,5.59305790265452,0,0,0,1.79834724352184,0,0,0,0,0,0,0,0,4.9657478403264,0,0,0,3.10883039341275,0,0,4.21384896594616,0,4.23940813731765,4.17346013012278,4.50695941107399,3.90314709781018,3.52334152045421,4.43111204637184,0,4.44097203782201,3.55163567639369,4.97674017481078,2.64072792380926,3.12183937148059,5.07463563838279,0,0,4.40690642449871,4.55038610156498,4.53996369037696,0,0,0,0,0,0,0,0,0,0,0,4.02473126681318,0,0,2.4840924576194,0,3.74204788978084,0,0,0,0,0,0,0,0,2.77184142684541,0,3.29484365080741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319146520886432
ERR1135326,PIG_159,Denmark,2.51630793247722,2.83221122195718,0,0,0,0,0,0,2.57928762742984,1.2020458793414,0,2.72083645941755,0,0,5.74670910396835,0,0,0,1.81406243730958,0,0,0,0,0,0,0,0,5.01742276250363,0,0,0,2.75290343540473,0,0,4.85489656108404,0,3.62540964418222,3.51768153261908,4.25248045311791,4.09812352230843,3.64644046360579,3.63637686344595,0,4.63399428999906,3.23040355186704,4.36570210417978,3.60529645448642,3.2842448870851,4.58760851928814,0,0,4.74381010905024,4.32300533400756,3.52612603982283,0,0,0,0,0,0,0,0,0,0,0,2.85812833668867,0,0,0,0,4.09126166678657,0,0,0,0,0,0,0,0,0,0,4.06010615814161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135327,PIG_160,Denmark,4.25342350148081,0,3.2759445287839,2.49079476058217,0,0,0,0,3.02836526151442,0,0,4.44018384907332,0,2.49967519396026,5.45147337984805,0,0,0,2.58517389529162,0,0,0,0,0,0,0,0,5.33870607039189,1.9412271426886,0,0,3.62488083508309,0,0,4.12424926846865,0,4.07625822678721,4.05421059058335,4.28764398453914,4.23494283375249,4.18459117050558,4.60096605270654,0,4.20770744420852,3.16364882502651,5.16854742650138,0,2.79781080857191,4.91339596657293,0,0,4.37469893200436,4.0197835495739,3.19133126698975,0,0,0,0,0,0,0,0,0,0,0,4.31167385799216,0,0,0,0,4.04865894803362,0,0,0,0,0,0,0,0,2.91278451030595,0,3.10015212212927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414796397321483,0,0,0,0,0,0,0,0.414796397321483
ERR1135328,PIG_161,Denmark,3.9806188541281,2.85290505463972,0,0,0,0,0,0,3.1515551079437,2.23234964043746,0,3.30800757319121,0,2.38443844923567,5.11279819010052,0,0,0,0,0,0,0,0,0,0,0,0,5.37821127772761,0,0,0,3.51919461353086,0,0,4.35057137462639,0,4.36329830415836,2.84950656575031,5.27578926318007,4.56750557997333,3.46345182562247,3.77326254761951,3.04468040317426,4.57122683945339,4.31412945374345,4.69290194256248,4.03120535143305,2.75123158385075,5.22024022072616,0,0,4.3364112976004,3.87269895313195,3.51306862318762,1.78881279890203,0,0,0,0,0,0,0,0,0,0,3.55131197287963,0,2.08409380057137,2.16817292257191,0,3.37225865726434,0,0,0,0,0,0,0,0,2.6944345345249,0,3.93118198140925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455114601707897,0,0,0,0,0.208779012189717
ERR1135329,PIG_162,Denmark,3.72047699115238,2.83703064624771,0,0,0,0,0,0,2.11437324849365,1.93834264723213,0,4.15014209088308,0,2.75626751936495,5.65630331030579,0,0,0,3.26450509591975,0,0,0,0,0,0,0,0,4.94856444315106,0,0,0,3.58576502663118,0,0,4.59489792016807,0,4.15928606409326,3.53378394636005,5.05886630195079,3.93365143067636,3.76315649440035,4.24243660231288,3.1915626633105,4.60223863314417,3.05874837009208,4.62039638370646,2.55799309338535,0,5.08043202589419,0,0,1.28576652931836,3.58911947270777,0,2.52927192908564,0,0,0,0,0,0,0,0,0,0,0,0,3.43216638817946,3.44120004145471,0,3.51984964988453,0,0,0,0,0,0,0,0,3.9602698480118,0,2.76281987024366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135330,PIG_163,Denmark,3.07685027624354,2.6579312814879,0,0,0,0,0,0,2.77861295458884,2.41038907903041,1.37823826335178,3.08210034174041,0,2.04528190878388,5.68212456424814,0,0,0,1.06476206511018,0,0,0,0,0,0,0,0,4.11293031954902,0,0,0,3.05219146550676,0,0,5.17748534501565,0,4.17200807702255,4.01148542643227,4.43298291836646,4.35842555316136,3.99703145019855,3.67120519994832,2.81905807933134,4.7179417645041,3.83366438136844,4.40527604951093,3.88194738131906,2.78740471325262,4.99523301473765,0,0,4.58885601679224,4.12096933803583,3.83102467359925,0,0,0,0,0,0,0,0,0,0,0,2.60649824217311,0,0,2.98008199280805,0,2.55156345661862,0,0,0,0,2.20445065505227,0,0,0,0,0,3.90282169744839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135331,PIG_164,Denmark,3.41873858148429,0,0,0,0,0,0,0,2.7365798615085,1.43805064868367,1.86458088989719,3.725840805727,0,2.24175652342025,5.74142473908237,0,0,0,3.76579218694142,0,0,0,0,0,0,0,0,4.25331874284677,0,0,0,2.99715540544453,0,0,4.70375243295829,0,4.16051455837713,3.60310470048026,4.91308152536478,4.28796897076066,3.94100516544816,3.94907832209849,3.20513639281221,4.68794419372082,3.34707881678805,4.62402331905454,3.22426384242298,0,5.0464557552476,0,0,3.58069342018358,3.72598458481699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53953303473477,0,2.74902595806107,0,0,0,0,0,0,0,0,3.80460079807339,0,2.01348283820186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135332,PIG_165,Denmark,2.40433995190532,0,0,0,0,0,0,0,2.76111979408195,2.03393676952383,1.88127574421076,3.77703388850316,0,0,5.691597875506,0,0,0,0,0,0,0,0,0,0,0,0,4.74811993955866,0,0,0,3.33556378918074,0,0,4.63429466058904,0,4.1074742064662,4.00279608239151,4.8082204078976,4.2124062723437,3.65904029831524,4.19412964370102,0,4.80291303453502,3.72686938485571,4.60562310474691,3.63869195630759,0,5.04017649891727,0,0,3.29031795199617,4.14081034837711,0,0,0,0,0,0,0,0,0,0,0,0,3.15403003827207,0,0,0,0,4.53599119287373,0,0,0,0,0,0,0,0,0,0,3.23957516299657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135333,PIG_166,Denmark,3.35386955358073,0,0,0,0,0,0,0,3.13800970436462,2.37385555054262,0,3.60607859757302,3.40540370077445,2.47481484908475,5.70816414301167,0,0,0,0,0,0,0,0,0,1.80893593246074,2.06910153455685,0,4.62878807700578,0,0,0,3.06490885849425,0,0,4.78369082744783,0,4.14287509424577,3.72502149810665,4.56990823237532,4.27029967181947,3.61484062600972,4.06205025121967,3.13345284661948,4.73202304000805,3.83796635614364,4.63457545639416,3.81408920644879,0,5.15041790621376,0,0,0,3.88090430323629,2.27982070571597,0,0,0,0,0,0,0,0,0,0,0,3.4223412257935,0,3.68784619468616,2.35255013518914,0,3.68134011836953,0,0,0,0,0,0,0,0,1.88784158670292,0,3.9851157421922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244240071932969,0,0,0,0,0,0,0,0
ERR1135334,PIG_167,Denmark,2.74033648780193,1.899950832636,0,0,0,0,0,0,3.04698569620507,2.36617132201554,1.12448637063952,3.08658254139858,0,1.7795493546446,5.73164580082476,0,0,0,0,0,0,0,0,0,0,0,0,4.83006597010558,0,0,0,3.31020966637605,0,0,4.82653350734876,0,4.08462221780161,3.78958954311336,4.8159039616727,4.50876058440458,3.60489056822091,3.6188283985988,3.0237734097054,4.80325820171209,3.56990781234191,4.36998748680677,3.84065419583389,2.50488306382219,4.76256377450097,0,0,4.27032760174657,4.00586673769974,3.29914601750877,0,0,0,0,0,0,0,0,0,0,0,2.20153247269638,0,0,1.56533367149504,0,3.67924094554432,0,0,0,0,0,0,0,0,0,0,3.612154515674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135335,PIG_168,Denmark,3.2802025217834,2.43035411235124,0,0,0,0,0,0,2.88170144742892,1.20015517422225,1.32840571969217,3.46478258197824,0,2.29245623947537,5.7396977663383,0,0,0,1.83152220637446,0,0,0,0,0,0,0,0,4.97175945299114,0,0,0,3.30187488916841,0,0,4.71740306038173,0,4.03763616834811,3.63892701202025,4.89091029415411,4.28978385565207,3.78411543681522,3.6211859388675,0,4.64060692420278,3.28110401100351,4.37057307544955,3.621648691682,0,4.92400925127902,0,0,3.19580152820742,3.73920171221484,1.92778541183636,0,0,0,0,0,0,0,0,0,0,0,3.11782475178878,0,0,2.83336419668893,0,3.49826631610683,0,0,0,0,0,0,0,0,1.42729076304547,0,3.65344771003263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395406704590973,0,0,0,0,0.395406704590973
ERR1135336,PIG_169,Denmark,3.76099787772502,2.64999498719001,0,0,0,0,0,0,3.12130737095555,2.23152316698476,0,3.35539214656576,0,0,5.72090654307682,0,0,0,2.39031502529182,0,0,0,0,0,0,0,0,4.0978612503696,0,0,0,3.03091898598832,0,0,4.76660590226345,0,4.2596452728991,4.18175941409592,4.27877209430993,4.3747431012953,3.81634238685323,3.83987292466774,0,4.73584867910534,3.77583126707206,4.55470332710141,3.77366372904617,3.3187646081974,4.97147723352415,0,0,4.74982991654616,4.4423123845929,3.44973693171314,0,0,0,0,0,0,0,0,0,0,0,2.96267403648394,0,3.49583951285224,3.35804869902881,0,3.08177078477239,0,0,0,0,0,0,0,0,2.86737528389867,0,3.97313126083232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964645369477466,0,0,0,0,0
ERR1135337,PIG_170,Denmark,0,0,0,0,0,0,0,0,2.68988429358708,2.26844393570353,1.44156524785336,3.81841114445923,0,2.11062429092375,5.73928749142108,0,0,0,1.59481339954229,0,0,0,0,0,0,0,0,4.34365085022572,0,0,0,2.93055978338629,0,0,4.56378455309138,0,4.02895872477805,3.43369910092082,4.73773226526968,4.29159807477511,3.79570705693342,4.28054261744262,2.85713759840723,4.73298302446222,3.80296372862665,4.58345787648501,3.88405433554936,0,5.14551497683709,0,0,1.66732108906392,3.71892710473674,2.85713759840723,0,0,0,0,0,0,0,0,0,0,0,3.40998425840018,0,0,0,0,4.16029475882751,0,0,0,0,0,0,0,0,0,0,3.16467900711073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21743086099472
ERR1135338,PIG_171,Denmark,3.51823592719523,0,0,0,0,0,0,0,3.22225226043872,2.64658084081426,0,4.206533017385,0,0,5.58081657308387,0,0,0,0,0,0,0,0,0,0,0,0,3.79616499924088,0,0,0,3.5080460555826,0,0,4.41293582022523,0,4.38254020278792,3.9496049421375,4.97239098020615,4.45121858529693,3.84755650164228,4.59360221654239,3.37609744399782,4.73203482513115,3.56571640752397,4.9962239356297,3.82266589697807,2.72718615306561,5.15672491294142,0,0,4.02357000121919,4.52637238869852,2.96906539037882,0,0,0,0,0,0,0,0,0,0,0,3.23684615457607,0,0,0,0,3.54881252485798,0,0,0,0,0,0,0,0,0,0,2.85894139493892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378489720239903
ERR1135339,PIG_172,Denmark,2.53727068798839,0,0,0,0,0,0,0,3.21128825173132,2.39931635608052,1.52254441759083,3.80292536714404,0,0,5.68785692864295,0,0,0,0,0,0,0,0,0,0,0,0,4.6363573954127,0,0,0,3.19782742954633,0,0,4.63472572790384,0,4.10367865626458,4.08031175521494,4.78143206818103,4.35401430686982,3.6779375851415,4.25817933209297,0,4.83680563278466,3.67779388059016,4.78451189299955,3.49237836086082,2.85854496714217,4.95086403866226,0,0,4.54719142040041,4.18955880747433,3.39168719746202,0,0,0,0,0,0,0,0,0,0,0,2.73616906251473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62327108181286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05091694989482,0,0,0,0,0
ERR1135340,PIG_173,Denmark,3.47039610848515,0,0,0,0,0,0,0,3.25400432768432,2.58087620503731,1.53064760684922,3.85787147268611,0,2.50173980638564,5.58197680542356,0,0,0,0,0,0,0,0,0,0,0,0,4.92737304623021,0,0,0,3.75295454123839,0,0,4.5056640419066,0,4.11062571974511,3.55286693468612,5.15473262754441,4.00994905520969,3.42669718993147,4.4487088175381,0,4.83033130797685,3.76191913583223,4.85529315655991,3.63381505510111,0,4.98308468211911,0,0,3.88279117427425,4.26959795170766,2.51579430044023,1.45196955616541,0,0,0,0,0,0,0,0,0,0,3.6444652722611,0,2.1509900588767,0,0,3.74973855879246,0,0,0,0,2.39517607065871,0,0,0,0,0,2.37358246711373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416071796012597
ERR1135341,PIG_174,Denmark,0,0,0,0,0,0,0,0,3.20793438800005,2.3594402218721,0,3.46614753527444,0,0,5.64543450181074,0,0,0,2.97414825054165,0,0,0,0,0,0,0,0,4.75335989069882,0,0,0,3.24171367742675,0,0,4.71852166828726,0,4.23211046766757,2.77436212272643,4.59388194269138,4.52255239974269,3.66162062005891,3.98879252382511,2.71137460291863,4.8506926519786,3.4754550661514,4.62957340023622,3.93770034199096,3.93761818432375,4.78406795565576,0,0,5.00309165386801,4.5327869972274,2.09880968579834,0,0,0,0,0,0,0,0,0,0,0,2.92543846346393,0,2.10630317835761,2.08342329019464,0,3.2201082909794,0,0,0,0,0,0,0,0,2.51759710079593,0,3.58255136750802,0,0,0,0,0,0,1.09591950274135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135342,PIG_175,Denmark,3.11211011808386,0,0,0,0,0,0,0,2.63908627358225,2.18871882321649,0,3.7252442439929,0,0,5.65634140356073,0,0,0,2.75813578227056,0,0,0,0,0,0,0,0,5.10375770157833,0,0,0,2.82767743045033,0,0,4.44870137658757,0,3.94799359751446,2.97082716343515,4.50815608434822,4.34259800395087,3.87392071646534,4.19204206057438,0,4.68302694237919,3.33222753134842,4.72587351001935,3.48933361768175,3.34589191058056,4.93803442207706,0,0,4.80994871876697,4.40709389265364,3.44524505579444,0,0,0,0,0,0,0,0,0,0,0,2.96209314125837,0,1.79676127214826,2.25860669112778,0,3.56524139382217,0,0,0,0,0,0,0,0,3.1404542659122,0,3.16190713619115,0,0,1.82685572265802,0,0,0,0.906411630822764,0,0,0,0,0.21535924341185,0,0,0,0,0,0,0,0,0,0
ERR1135343,PIG_176,Denmark,4.27577730505027,0,0,0,0,0,0,0,2.00977531259796,0,0,4.69736844820758,0,2.45639738306587,5.51306272950188,0,0,0,3.05510886379994,0,0,0,0,0,0,0,0,5.13335167447013,0,0,0,3.31747112552826,0,0,3.95109566429312,0,4.25368084161774,4.159483676004,5.00288010707742,3.99162000553081,3.39001289549875,4.46594828099208,0,4.40879270877316,2.93761295243608,4.91994718616441,4.00137458834289,0,5.1271556213936,0,0,3.79626476044838,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84216595263198,0,2.64426997366225,3.19491469184851,0,4.0777943398921,0,0,0,2.69657847841868,0,0,0,0,2.30245893071605,0,2.93177057847763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135344,PIG_177,Denmark,0,2.01436574065698,0,0,0,0,0,0,3.07752358891868,0,0,3.32601248530816,0,2.05800654126853,5.67207896617219,0,0,0,2.89285965570468,0,0,0,0,0,0,0,0,4.66691855047491,0,0,0,2.92607645657343,0,0,4.70219175061615,0,4.04619670640916,3.74279662735229,4.82080552906916,4.8088475812121,3.70142082511356,3.92685596285734,0,4.68712346700251,3.42122766355331,4.60358988619759,3.63233081904136,3.15096563385132,4.97069923332557,0,0,4.61932265537858,4.41107667330823,3.29308114712619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75853809332571,0,0,0,0,0,0,0,0,0,0,3.21832205105785,0,0,0,0,0,0,0,0,0,0,0,0.332468307087997,0,0.19730093022742,0,0,0,0,0,0,0,0
